table,id_column,row_id,issue,action,detail
Order_Items,order_item_id,OI000658568,quarantine,quarantined,
Order_Items,order_item_id,OI000658572,quarantine,quarantined,
Order_Items,order_item_id,OI000658586,quarantine,quarantined,
Order_Items,order_item_id,OI000658593,quarantine,quarantined,
Order_Items,order_item_id,OI000658636,quarantine,quarantined,
Order_Items,order_item_id,OI000658637,quarantine,quarantined,
Order_Items,order_item_id,OI000658640,quarantine,quarantined,
Order_Items,order_item_id,OI000658659,quarantine,quarantined,
Order_Items,order_item_id,OI000658661,quarantine,quarantined,
Order_Items,order_item_id,OI000658885,quarantine,quarantined,
Order_Items,order_item_id,OI000659005,quarantine,quarantined,
Order_Items,order_item_id,OI000659024,quarantine,quarantined,
Order_Items,order_item_id,OI000659196,quarantine,quarantined,
Order_Items,order_item_id,OI000659199,quarantine,quarantined,
Order_Items,order_item_id,OI000659237,quarantine,quarantined,
Order_Items,order_item_id,OI000659260,quarantine,quarantined,
Order_Items,order_item_id,OI000659331,quarantine,quarantined,
Order_Items,order_item_id,OI000659375,quarantine,quarantined,
Order_Items,order_item_id,OI000659549,quarantine,quarantined,
Order_Items,order_item_id,OI000659571,quarantine,quarantined,
Order_Items,order_item_id,OI000659650,quarantine,quarantined,
Order_Items,order_item_id,OI000659658,quarantine,quarantined,
Order_Items,order_item_id,OI000659886,quarantine,quarantined,
Order_Items,order_item_id,OI000660017,quarantine,quarantined,
Order_Items,order_item_id,OI000660019,quarantine,quarantined,
Order_Items,order_item_id,OI000660237,quarantine,quarantined,
Order_Items,order_item_id,OI000660242,quarantine,quarantined,
Order_Items,order_item_id,OI000660276,quarantine,quarantined,
Order_Items,order_item_id,OI000660361,quarantine,quarantined,
Order_Items,order_item_id,OI000660884,quarantine,quarantined,
Order_Items,order_item_id,OI000660886,quarantine,quarantined,
Order_Items,order_item_id,OI000660887,quarantine,quarantined,
Order_Items,order_item_id,OI000661154,quarantine,quarantined,
Order_Items,order_item_id,OI000661358,quarantine,quarantined,
Order_Items,order_item_id,OI000661469,quarantine,quarantined,
Order_Items,order_item_id,OI000661470,quarantine,quarantined,
Order_Items,order_item_id,OI000661471,quarantine,quarantined,
Order_Items,order_item_id,OI000661494,quarantine,quarantined,
Order_Items,order_item_id,OI000661546,quarantine,quarantined,
Order_Items,order_item_id,OI000661655,quarantine,quarantined,
Order_Items,order_item_id,OI000661657,quarantine,quarantined,
Order_Items,order_item_id,OI000661679,quarantine,quarantined,
Order_Items,order_item_id,OI000661680,quarantine,quarantined,
Order_Items,order_item_id,OI000661682,quarantine,quarantined,
Order_Items,order_item_id,OI000661879,quarantine,quarantined,
Order_Items,order_item_id,OI000661968,quarantine,quarantined,
Order_Items,order_item_id,OI000662166,quarantine,quarantined,
Order_Items,order_item_id,OI000662167,quarantine,quarantined,
Order_Items,order_item_id,OI000662270,quarantine,quarantined,
Order_Items,order_item_id,OI000662666,quarantine,quarantined,
Order_Items,order_item_id,OI000662789,quarantine,quarantined,
Order_Items,order_item_id,OI000663082,quarantine,quarantined,
Order_Items,order_item_id,OI000663086,quarantine,quarantined,
Order_Items,order_item_id,OI000663307,quarantine,quarantined,
Order_Items,order_item_id,OI000663452,quarantine,quarantined,
Order_Items,order_item_id,OI000663489,quarantine,quarantined,
Order_Items,order_item_id,OI000663490,quarantine,quarantined,
Order_Items,order_item_id,OI000663613,quarantine,quarantined,
Order_Items,order_item_id,OI000663614,quarantine,quarantined,
Order_Items,order_item_id,OI000663664,quarantine,quarantined,
Order_Items,order_item_id,OI000663667,quarantine,quarantined,
Order_Items,order_item_id,OI000663825,quarantine,quarantined,
Order_Items,order_item_id,OI000663826,quarantine,quarantined,
Order_Items,order_item_id,OI000663934,quarantine,quarantined,
Order_Items,order_item_id,OI000663935,quarantine,quarantined,
Order_Items,order_item_id,OI000664047,quarantine,quarantined,
Order_Items,order_item_id,OI000664137,quarantine,quarantined,
Order_Items,order_item_id,OI000664140,quarantine,quarantined,
Order_Items,order_item_id,OI000664264,quarantine,quarantined,
Order_Items,order_item_id,OI000664368,quarantine,quarantined,
Order_Items,order_item_id,OI000664369,quarantine,quarantined,
Order_Items,order_item_id,OI000664658,quarantine,quarantined,
Order_Items,order_item_id,OI000664818,quarantine,quarantined,
Order_Items,order_item_id,OI000664867,quarantine,quarantined,
Order_Items,order_item_id,OI000664878,quarantine,quarantined,
Order_Items,order_item_id,OI000664906,quarantine,quarantined,
Order_Items,order_item_id,OI000664957,quarantine,quarantined,
Order_Items,order_item_id,OI000665048,quarantine,quarantined,
Order_Items,order_item_id,OI000665747,quarantine,quarantined,
Order_Items,order_item_id,OI000665749,quarantine,quarantined,
Order_Items,order_item_id,OI000665796,quarantine,quarantined,
Order_Items,order_item_id,OI000665828,quarantine,quarantined,
Order_Items,order_item_id,OI000665832,quarantine,quarantined,
Order_Items,order_item_id,OI000665868,quarantine,quarantined,
Order_Items,order_item_id,OI000666039,quarantine,quarantined,
Order_Items,order_item_id,OI000666040,quarantine,quarantined,
Order_Items,order_item_id,OI000666348,quarantine,quarantined,
Order_Items,order_item_id,OI000666421,quarantine,quarantined,
Order_Items,order_item_id,OI000666482,quarantine,quarantined,
Order_Items,order_item_id,OI000666503,quarantine,quarantined,
Order_Items,order_item_id,OI000666576,quarantine,quarantined,
Order_Items,order_item_id,OI000666881,quarantine,quarantined,
Order_Items,order_item_id,OI000666884,quarantine,quarantined,
Order_Items,order_item_id,OI000667196,quarantine,quarantined,
Order_Items,order_item_id,OI000667203,quarantine,quarantined,
Order_Items,order_item_id,OI000667204,quarantine,quarantined,
Order_Items,order_item_id,OI000667377,quarantine,quarantined,
Order_Items,order_item_id,OI000667419,quarantine,quarantined,
Order_Items,order_item_id,OI000667432,quarantine,quarantined,
Order_Items,order_item_id,OI000667491,quarantine,quarantined,
Order_Items,order_item_id,OI000667508,quarantine,quarantined,
Order_Items,order_item_id,OI000667516,quarantine,quarantined,
Order_Items,order_item_id,OI000667518,quarantine,quarantined,
Order_Items,order_item_id,OI000667519,quarantine,quarantined,
Order_Items,order_item_id,OI000667531,quarantine,quarantined,
Order_Items,order_item_id,OI000667669,quarantine,quarantined,
Order_Items,order_item_id,OI000667836,quarantine,quarantined,
Order_Items,order_item_id,OI000667924,quarantine,quarantined,
Order_Items,order_item_id,OI000667996,quarantine,quarantined,
Order_Items,order_item_id,OI000668000,quarantine,quarantined,
Order_Items,order_item_id,OI000668192,quarantine,quarantined,
Order_Items,order_item_id,OI000668317,quarantine,quarantined,
Order_Items,order_item_id,OI000668324,quarantine,quarantined,
Order_Items,order_item_id,OI000668326,quarantine,quarantined,
Order_Items,order_item_id,OI000668379,quarantine,quarantined,
Order_Items,order_item_id,OI000668381,quarantine,quarantined,
Order_Items,order_item_id,OI000668383,quarantine,quarantined,
Order_Items,order_item_id,OI000668394,quarantine,quarantined,
Order_Items,order_item_id,OI000668670,quarantine,quarantined,
Order_Items,order_item_id,OI000668678,quarantine,quarantined,
Order_Items,order_item_id,OI000668751,quarantine,quarantined,
Order_Items,order_item_id,OI000668826,quarantine,quarantined,
Order_Items,order_item_id,OI000668894,quarantine,quarantined,
Order_Items,order_item_id,OI000668919,quarantine,quarantined,
Order_Items,order_item_id,OI000668922,quarantine,quarantined,
Order_Items,order_item_id,OI000669029,quarantine,quarantined,
Order_Items,order_item_id,OI000669030,quarantine,quarantined,
Order_Items,order_item_id,OI000669065,quarantine,quarantined,
Order_Items,order_item_id,OI000669169,quarantine,quarantined,
Order_Items,order_item_id,OI000669230,quarantine,quarantined,
Order_Items,order_item_id,OI000669388,quarantine,quarantined,
Order_Items,order_item_id,OI000669398,quarantine,quarantined,
Order_Items,order_item_id,OI000669481,quarantine,quarantined,
Order_Items,order_item_id,OI000669517,quarantine,quarantined,
Order_Items,order_item_id,OI000669611,quarantine,quarantined,
Order_Items,order_item_id,OI000669612,quarantine,quarantined,
Order_Items,order_item_id,OI000669832,quarantine,quarantined,
Order_Items,order_item_id,OI000669834,quarantine,quarantined,
Order_Items,order_item_id,OI000669835,quarantine,quarantined,
Order_Items,order_item_id,OI000669848,quarantine,quarantined,
Order_Items,order_item_id,OI000669856,quarantine,quarantined,
Order_Items,order_item_id,OI000669877,quarantine,quarantined,
Order_Items,order_item_id,OI000669937,quarantine,quarantined,
Order_Items,order_item_id,OI000670055,quarantine,quarantined,
Order_Items,order_item_id,OI000670068,quarantine,quarantined,
Order_Items,order_item_id,OI000670120,quarantine,quarantined,
Order_Items,order_item_id,OI000670311,quarantine,quarantined,
Order_Items,order_item_id,OI000670404,quarantine,quarantined,
Order_Items,order_item_id,OI000670538,quarantine,quarantined,
Order_Items,order_item_id,OI000670541,quarantine,quarantined,
Order_Items,order_item_id,OI000670605,quarantine,quarantined,
Order_Items,order_item_id,OI000670608,quarantine,quarantined,
Order_Items,order_item_id,OI000670964,quarantine,quarantined,
Order_Items,order_item_id,OI000670967,quarantine,quarantined,
Order_Items,order_item_id,OI000670971,quarantine,quarantined,
Order_Items,order_item_id,OI000671029,quarantine,quarantined,
Order_Items,order_item_id,OI000671031,quarantine,quarantined,
Order_Items,order_item_id,OI000671070,quarantine,quarantined,
Order_Items,order_item_id,OI000671080,quarantine,quarantined,
Order_Items,order_item_id,OI000671081,quarantine,quarantined,
Order_Items,order_item_id,OI000671085,quarantine,quarantined,
Order_Items,order_item_id,OI000671130,quarantine,quarantined,
Order_Items,order_item_id,OI000671132,quarantine,quarantined,
Order_Items,order_item_id,OI000671182,quarantine,quarantined,
Order_Items,order_item_id,OI000671183,quarantine,quarantined,
Order_Items,order_item_id,OI000671227,quarantine,quarantined,
Order_Items,order_item_id,OI000671386,quarantine,quarantined,
Order_Items,order_item_id,OI000671571,quarantine,quarantined,
Order_Items,order_item_id,OI000671637,quarantine,quarantined,
Order_Items,order_item_id,OI000671638,quarantine,quarantined,
Order_Items,order_item_id,OI000671640,quarantine,quarantined,
Order_Items,order_item_id,OI000671645,quarantine,quarantined,
Order_Items,order_item_id,OI000671713,quarantine,quarantined,
Order_Items,order_item_id,OI000671918,quarantine,quarantined,
Order_Items,order_item_id,OI000671955,quarantine,quarantined,
Order_Items,order_item_id,OI000672296,quarantine,quarantined,
Order_Items,order_item_id,OI000672297,quarantine,quarantined,
Order_Items,order_item_id,OI000672548,quarantine,quarantined,
Order_Items,order_item_id,OI000672658,quarantine,quarantined,
Order_Items,order_item_id,OI000672659,quarantine,quarantined,
Order_Items,order_item_id,OI000672685,quarantine,quarantined,
Order_Items,order_item_id,OI000672818,quarantine,quarantined,
Order_Items,order_item_id,OI000673185,quarantine,quarantined,
Order_Items,order_item_id,OI000673322,quarantine,quarantined,
Order_Items,order_item_id,OI000673323,quarantine,quarantined,
Order_Items,order_item_id,OI000673354,quarantine,quarantined,
Order_Items,order_item_id,OI000673612,quarantine,quarantined,
Order_Items,order_item_id,OI000673910,quarantine,quarantined,
Order_Items,order_item_id,OI000673942,quarantine,quarantined,
Order_Items,order_item_id,OI000673970,quarantine,quarantined,
Order_Items,order_item_id,OI000674009,quarantine,quarantined,
Order_Items,order_item_id,OI000674011,quarantine,quarantined,
Order_Items,order_item_id,OI000674049,quarantine,quarantined,
Order_Items,order_item_id,OI000674152,quarantine,quarantined,
Order_Items,order_item_id,OI000674159,quarantine,quarantined,
Order_Items,order_item_id,OI000674171,quarantine,quarantined,
Order_Items,order_item_id,OI000674172,quarantine,quarantined,
Order_Items,order_item_id,OI000674173,quarantine,quarantined,
Order_Items,order_item_id,OI000674174,quarantine,quarantined,
Order_Items,order_item_id,OI000674208,quarantine,quarantined,
Order_Items,order_item_id,OI000674250,quarantine,quarantined,
Order_Items,order_item_id,OI000674254,quarantine,quarantined,
Order_Items,order_item_id,OI000674257,quarantine,quarantined,
Order_Items,order_item_id,OI000674282,quarantine,quarantined,
Order_Items,order_item_id,OI000674310,quarantine,quarantined,
Order_Items,order_item_id,OI000674314,quarantine,quarantined,
Order_Items,order_item_id,OI000674404,quarantine,quarantined,
Order_Items,order_item_id,OI000674406,quarantine,quarantined,
Order_Items,order_item_id,OI000674451,quarantine,quarantined,
Order_Items,order_item_id,OI000674452,quarantine,quarantined,
Order_Items,order_item_id,OI000674691,quarantine,quarantined,
Order_Items,order_item_id,OI000674725,quarantine,quarantined,
Order_Items,order_item_id,OI000674772,quarantine,quarantined,
Order_Items,order_item_id,OI000674773,quarantine,quarantined,
Order_Items,order_item_id,OI000674852,quarantine,quarantined,
Order_Items,order_item_id,OI000674893,quarantine,quarantined,
Order_Items,order_item_id,OI000674945,quarantine,quarantined,
Order_Items,order_item_id,OI000674976,quarantine,quarantined,
Order_Items,order_item_id,OI000675001,quarantine,quarantined,
Order_Items,order_item_id,OI000675008,quarantine,quarantined,
Order_Items,order_item_id,OI000675369,quarantine,quarantined,
Order_Items,order_item_id,OI000675469,quarantine,quarantined,
Order_Items,order_item_id,OI000675470,quarantine,quarantined,
Order_Items,order_item_id,OI000675508,quarantine,quarantined,
Order_Items,order_item_id,OI000675551,quarantine,quarantined,
Order_Items,order_item_id,OI000675854,quarantine,quarantined,
Order_Items,order_item_id,OI000675855,quarantine,quarantined,
Order_Items,order_item_id,OI000675906,quarantine,quarantined,
Order_Items,order_item_id,OI000676034,quarantine,quarantined,
Order_Items,order_item_id,OI000676155,quarantine,quarantined,
Order_Items,order_item_id,OI000676156,quarantine,quarantined,
Order_Items,order_item_id,OI000676157,quarantine,quarantined,
Order_Items,order_item_id,OI000676233,quarantine,quarantined,
Order_Items,order_item_id,OI000676245,quarantine,quarantined,
Order_Items,order_item_id,OI000676247,quarantine,quarantined,
Order_Items,order_item_id,OI000676249,quarantine,quarantined,
Order_Items,order_item_id,OI000676274,quarantine,quarantined,
Order_Items,order_item_id,OI000676286,quarantine,quarantined,
Order_Items,order_item_id,OI000676417,quarantine,quarantined,
Order_Items,order_item_id,OI000676418,quarantine,quarantined,
Order_Items,order_item_id,OI000676419,quarantine,quarantined,
Order_Items,order_item_id,OI000676422,quarantine,quarantined,
Order_Items,order_item_id,OI000676448,quarantine,quarantined,
Order_Items,order_item_id,OI000676451,quarantine,quarantined,
Order_Items,order_item_id,OI000676452,quarantine,quarantined,
Order_Items,order_item_id,OI000676465,quarantine,quarantined,
Order_Items,order_item_id,OI000676466,quarantine,quarantined,
Order_Items,order_item_id,OI000676469,quarantine,quarantined,
Order_Items,order_item_id,OI000676507,quarantine,quarantined,
Order_Items,order_item_id,OI000676512,quarantine,quarantined,
Order_Items,order_item_id,OI000676624,quarantine,quarantined,
Order_Items,order_item_id,OI000676820,quarantine,quarantined,
Order_Items,order_item_id,OI000676848,quarantine,quarantined,
Order_Items,order_item_id,OI000677012,quarantine,quarantined,
Order_Items,order_item_id,OI000677014,quarantine,quarantined,
Order_Items,order_item_id,OI000677097,quarantine,quarantined,
Order_Items,order_item_id,OI000677228,quarantine,quarantined,
Order_Items,order_item_id,OI000677230,quarantine,quarantined,
Order_Items,order_item_id,OI000677372,quarantine,quarantined,
Order_Items,order_item_id,OI000677375,quarantine,quarantined,
Order_Items,order_item_id,OI000677624,quarantine,quarantined,
Order_Items,order_item_id,OI000677715,quarantine,quarantined,
Order_Items,order_item_id,OI000677717,quarantine,quarantined,
Order_Items,order_item_id,OI000677805,quarantine,quarantined,
Order_Items,order_item_id,OI000677806,quarantine,quarantined,
Order_Items,order_item_id,OI000677807,quarantine,quarantined,
Order_Items,order_item_id,OI000677809,quarantine,quarantined,
Order_Items,order_item_id,OI000677812,quarantine,quarantined,
Order_Items,order_item_id,OI000677814,quarantine,quarantined,
Order_Items,order_item_id,OI000677928,quarantine,quarantined,
Order_Items,order_item_id,OI000678045,quarantine,quarantined,
Order_Items,order_item_id,OI000678046,quarantine,quarantined,
Order_Items,order_item_id,OI000678050,quarantine,quarantined,
Order_Items,order_item_id,OI000678465,quarantine,quarantined,
Order_Items,order_item_id,OI000678470,quarantine,quarantined,
Order_Items,order_item_id,OI000678578,quarantine,quarantined,
Order_Items,order_item_id,OI000678805,quarantine,quarantined,
Order_Items,order_item_id,OI000678838,quarantine,quarantined,
Order_Items,order_item_id,OI000678840,quarantine,quarantined,
Order_Items,order_item_id,OI000679102,quarantine,quarantined,
Order_Items,order_item_id,OI000679106,quarantine,quarantined,
Order_Items,order_item_id,OI000679183,quarantine,quarantined,
Order_Items,order_item_id,OI000679581,quarantine,quarantined,
Order_Items,order_item_id,OI000679621,quarantine,quarantined,
Order_Items,order_item_id,OI000679687,quarantine,quarantined,
Order_Items,order_item_id,OI000679826,quarantine,quarantined,
Order_Items,order_item_id,OI000679829,quarantine,quarantined,
Order_Items,order_item_id,OI000679999,quarantine,quarantined,
Order_Items,order_item_id,OI000680050,quarantine,quarantined,
Order_Items,order_item_id,OI000680062,quarantine,quarantined,
Order_Items,order_item_id,OI000680275,quarantine,quarantined,
Order_Items,order_item_id,OI000680278,quarantine,quarantined,
Order_Items,order_item_id,OI000680343,quarantine,quarantined,
Order_Items,order_item_id,OI000680620,quarantine,quarantined,
Order_Items,order_item_id,OI000680625,quarantine,quarantined,
Order_Items,order_item_id,OI000680728,quarantine,quarantined,
Order_Items,order_item_id,OI000680729,quarantine,quarantined,
Order_Items,order_item_id,OI000680731,quarantine,quarantined,
Order_Items,order_item_id,OI000680733,quarantine,quarantined,
Order_Items,order_item_id,OI000680977,quarantine,quarantined,
Order_Items,order_item_id,OI000681188,quarantine,quarantined,
Order_Items,order_item_id,OI000681277,quarantine,quarantined,
Order_Items,order_item_id,OI000681297,quarantine,quarantined,
Order_Items,order_item_id,OI000681300,quarantine,quarantined,
Order_Items,order_item_id,OI000681303,quarantine,quarantined,
Order_Items,order_item_id,OI000681399,quarantine,quarantined,
Order_Items,order_item_id,OI000681401,quarantine,quarantined,
Order_Items,order_item_id,OI000681402,quarantine,quarantined,
Order_Items,order_item_id,OI000681430,quarantine,quarantined,
Order_Items,order_item_id,OI000681487,quarantine,quarantined,
Order_Items,order_item_id,OI000681543,quarantine,quarantined,
Order_Items,order_item_id,OI000681572,quarantine,quarantined,
Order_Items,order_item_id,OI000681847,quarantine,quarantined,
Order_Items,order_item_id,OI000681855,quarantine,quarantined,
Order_Items,order_item_id,OI000681857,quarantine,quarantined,
Order_Items,order_item_id,OI000681859,quarantine,quarantined,
Order_Items,order_item_id,OI000681911,quarantine,quarantined,
Order_Items,order_item_id,OI000681956,quarantine,quarantined,
Order_Items,order_item_id,OI000681957,quarantine,quarantined,
Order_Items,order_item_id,OI000681962,quarantine,quarantined,
Order_Items,order_item_id,OI000681975,quarantine,quarantined,
Order_Items,order_item_id,OI000681978,quarantine,quarantined,
Order_Items,order_item_id,OI000681979,quarantine,quarantined,
Order_Items,order_item_id,OI000682189,quarantine,quarantined,
Order_Items,order_item_id,OI000682527,quarantine,quarantined,
Order_Items,order_item_id,OI000682528,quarantine,quarantined,
Order_Items,order_item_id,OI000682913,quarantine,quarantined,
Order_Items,order_item_id,OI000682915,quarantine,quarantined,
Order_Items,order_item_id,OI000682918,quarantine,quarantined,
Order_Items,order_item_id,OI000683053,quarantine,quarantined,
Order_Items,order_item_id,OI000683079,quarantine,quarantined,
Order_Items,order_item_id,OI000683408,quarantine,quarantined,
Order_Items,order_item_id,OI000683697,quarantine,quarantined,
Order_Items,order_item_id,OI000683741,quarantine,quarantined,
Order_Items,order_item_id,OI000683778,quarantine,quarantined,
Order_Items,order_item_id,OI000683832,quarantine,quarantined,
Order_Items,order_item_id,OI000683858,quarantine,quarantined,
Order_Items,order_item_id,OI000683861,quarantine,quarantined,
Order_Items,order_item_id,OI000684005,quarantine,quarantined,
Order_Items,order_item_id,OI000684128,quarantine,quarantined,
Order_Items,order_item_id,OI000684163,quarantine,quarantined,
Order_Items,order_item_id,OI000684185,quarantine,quarantined,
Order_Items,order_item_id,OI000684408,quarantine,quarantined,
Order_Items,order_item_id,OI000684422,quarantine,quarantined,
Order_Items,order_item_id,OI000684477,quarantine,quarantined,
Order_Items,order_item_id,OI000684482,quarantine,quarantined,
Order_Items,order_item_id,OI000684578,quarantine,quarantined,
Order_Items,order_item_id,OI000684648,quarantine,quarantined,
Order_Items,order_item_id,OI000684653,quarantine,quarantined,
Order_Items,order_item_id,OI000684721,quarantine,quarantined,
Order_Items,order_item_id,OI000684722,quarantine,quarantined,
Order_Items,order_item_id,OI000684777,quarantine,quarantined,
Order_Items,order_item_id,OI000684778,quarantine,quarantined,
Order_Items,order_item_id,OI000684823,quarantine,quarantined,
Order_Items,order_item_id,OI000684931,quarantine,quarantined,
Order_Items,order_item_id,OI000684951,quarantine,quarantined,
Order_Items,order_item_id,OI000685114,quarantine,quarantined,
Order_Items,order_item_id,OI000685180,quarantine,quarantined,
Order_Items,order_item_id,OI000685185,quarantine,quarantined,
Order_Items,order_item_id,OI000685187,quarantine,quarantined,
Order_Items,order_item_id,OI000685188,quarantine,quarantined,
Order_Items,order_item_id,OI000685222,quarantine,quarantined,
Order_Items,order_item_id,OI000685258,quarantine,quarantined,
Order_Items,order_item_id,OI000685268,quarantine,quarantined,
Order_Items,order_item_id,OI000685367,quarantine,quarantined,
Order_Items,order_item_id,OI000685370,quarantine,quarantined,
Order_Items,order_item_id,OI000685371,quarantine,quarantined,
Order_Items,order_item_id,OI000685394,quarantine,quarantined,
Order_Items,order_item_id,OI000685395,quarantine,quarantined,
Order_Items,order_item_id,OI000685398,quarantine,quarantined,
Order_Items,order_item_id,OI000685402,quarantine,quarantined,
Order_Items,order_item_id,OI000685517,quarantine,quarantined,
Order_Items,order_item_id,OI000685518,quarantine,quarantined,
Order_Items,order_item_id,OI000685636,quarantine,quarantined,
Order_Items,order_item_id,OI000685683,quarantine,quarantined,
Order_Items,order_item_id,OI000685777,quarantine,quarantined,
Order_Items,order_item_id,OI000685792,quarantine,quarantined,
Order_Items,order_item_id,OI000685793,quarantine,quarantined,
Order_Items,order_item_id,OI000685796,quarantine,quarantined,
Order_Items,order_item_id,OI000685807,quarantine,quarantined,
Order_Items,order_item_id,OI000685808,quarantine,quarantined,
Order_Items,order_item_id,OI000685876,quarantine,quarantined,
Order_Items,order_item_id,OI000685946,quarantine,quarantined,
Order_Items,order_item_id,OI000685976,quarantine,quarantined,
Order_Items,order_item_id,OI000686140,quarantine,quarantined,
Order_Items,order_item_id,OI000686178,quarantine,quarantined,
Order_Items,order_item_id,OI000686182,quarantine,quarantined,
Order_Items,order_item_id,OI000686207,quarantine,quarantined,
Order_Items,order_item_id,OI000686325,quarantine,quarantined,
Order_Items,order_item_id,OI000686387,quarantine,quarantined,
Order_Items,order_item_id,OI000686887,quarantine,quarantined,
Order_Items,order_item_id,OI000687031,quarantine,quarantined,
Order_Items,order_item_id,OI000687211,quarantine,quarantined,
Order_Items,order_item_id,OI000687296,quarantine,quarantined,
Order_Items,order_item_id,OI000687318,quarantine,quarantined,
Order_Items,order_item_id,OI000687359,quarantine,quarantined,
Order_Items,order_item_id,OI000687364,quarantine,quarantined,
Order_Items,order_item_id,OI000687386,quarantine,quarantined,
Order_Items,order_item_id,OI000687387,quarantine,quarantined,
Order_Items,order_item_id,OI000687578,quarantine,quarantined,
Order_Items,order_item_id,OI000687697,quarantine,quarantined,
Order_Items,order_item_id,OI000688014,quarantine,quarantined,
Order_Items,order_item_id,OI000688035,quarantine,quarantined,
Order_Items,order_item_id,OI000688038,quarantine,quarantined,
Order_Items,order_item_id,OI000688043,quarantine,quarantined,
Order_Items,order_item_id,OI000688243,quarantine,quarantined,
Order_Items,order_item_id,OI000688336,quarantine,quarantined,
Order_Items,order_item_id,OI000688478,quarantine,quarantined,
Order_Items,order_item_id,OI000688479,quarantine,quarantined,
Order_Items,order_item_id,OI000688481,quarantine,quarantined,
Order_Items,order_item_id,OI000688793,quarantine,quarantined,
Order_Items,order_item_id,OI000688828,quarantine,quarantined,
Order_Items,order_item_id,OI000688872,quarantine,quarantined,
Order_Items,order_item_id,OI000688874,quarantine,quarantined,
Order_Items,order_item_id,OI000688900,quarantine,quarantined,
Order_Items,order_item_id,OI000688902,quarantine,quarantined,
Order_Items,order_item_id,OI000688903,quarantine,quarantined,
Order_Items,order_item_id,OI000688904,quarantine,quarantined,
Order_Items,order_item_id,OI000688905,quarantine,quarantined,
Order_Items,order_item_id,OI000689218,quarantine,quarantined,
Order_Items,order_item_id,OI000689221,quarantine,quarantined,
Order_Items,order_item_id,OI000689222,quarantine,quarantined,
Order_Items,order_item_id,OI000689408,quarantine,quarantined,
Order_Items,order_item_id,OI000689517,quarantine,quarantined,
Order_Items,order_item_id,OI000689736,quarantine,quarantined,
Order_Items,order_item_id,OI000689787,quarantine,quarantined,
Order_Items,order_item_id,OI000690080,quarantine,quarantined,
Order_Items,order_item_id,OI000690294,quarantine,quarantined,
Order_Items,order_item_id,OI000690380,quarantine,quarantined,
Order_Items,order_item_id,OI000690381,quarantine,quarantined,
Order_Items,order_item_id,OI000690383,quarantine,quarantined,
Order_Items,order_item_id,OI000690431,quarantine,quarantined,
Order_Items,order_item_id,OI000690674,quarantine,quarantined,
Order_Items,order_item_id,OI000690678,quarantine,quarantined,
Order_Items,order_item_id,OI000690773,quarantine,quarantined,
Order_Items,order_item_id,OI000690774,quarantine,quarantined,
Order_Items,order_item_id,OI000690891,quarantine,quarantined,
Order_Items,order_item_id,OI000690981,quarantine,quarantined,
Order_Items,order_item_id,OI000691068,quarantine,quarantined,
Order_Items,order_item_id,OI000691069,quarantine,quarantined,
Order_Items,order_item_id,OI000691080,quarantine,quarantined,
Order_Items,order_item_id,OI000691101,quarantine,quarantined,
Order_Items,order_item_id,OI000691102,quarantine,quarantined,
Order_Items,order_item_id,OI000691223,quarantine,quarantined,
Order_Items,order_item_id,OI000691244,quarantine,quarantined,
Order_Items,order_item_id,OI000691273,quarantine,quarantined,
Order_Items,order_item_id,OI000691297,quarantine,quarantined,
Order_Items,order_item_id,OI000691363,quarantine,quarantined,
Order_Items,order_item_id,OI000691366,quarantine,quarantined,
Order_Items,order_item_id,OI000691367,quarantine,quarantined,
Order_Items,order_item_id,OI000691420,quarantine,quarantined,
Order_Items,order_item_id,OI000691545,quarantine,quarantined,
Order_Items,order_item_id,OI000691556,quarantine,quarantined,
Order_Items,order_item_id,OI000691562,quarantine,quarantined,
Order_Items,order_item_id,OI000691757,quarantine,quarantined,
Order_Items,order_item_id,OI000691758,quarantine,quarantined,
Order_Items,order_item_id,OI000691762,quarantine,quarantined,
Order_Items,order_item_id,OI000691867,quarantine,quarantined,
Order_Items,order_item_id,OI000692195,quarantine,quarantined,
Order_Items,order_item_id,OI000692201,quarantine,quarantined,
Order_Items,order_item_id,OI000692268,quarantine,quarantined,
Order_Items,order_item_id,OI000692326,quarantine,quarantined,
Order_Items,order_item_id,OI000692602,quarantine,quarantined,
Order_Items,order_item_id,OI000692604,quarantine,quarantined,
Order_Items,order_item_id,OI000692606,quarantine,quarantined,
Order_Items,order_item_id,OI000692657,quarantine,quarantined,
Order_Items,order_item_id,OI000692680,quarantine,quarantined,
Order_Items,order_item_id,OI000692684,quarantine,quarantined,
Order_Items,order_item_id,OI000692789,quarantine,quarantined,
Order_Items,order_item_id,OI000692840,quarantine,quarantined,
Order_Items,order_item_id,OI000692870,quarantine,quarantined,
Order_Items,order_item_id,OI000692955,quarantine,quarantined,
Order_Items,order_item_id,OI000692956,quarantine,quarantined,
Order_Items,order_item_id,OI000693001,quarantine,quarantined,
Order_Items,order_item_id,OI000693007,quarantine,quarantined,
Order_Items,order_item_id,OI000693010,quarantine,quarantined,
Order_Items,order_item_id,OI000693136,quarantine,quarantined,
Order_Items,order_item_id,OI000693179,quarantine,quarantined,
Order_Items,order_item_id,OI000693181,quarantine,quarantined,
Order_Items,order_item_id,OI000693282,quarantine,quarantined,
Order_Items,order_item_id,OI000693283,quarantine,quarantined,
Order_Items,order_item_id,OI000693329,quarantine,quarantined,
