customer_id,signup_date,age_group,gender,home_location_id,preferred_channel,loyalty_member
CUST0023133,2025-11-23,35-44,Male,LOC0001,Dine-in,false
CUST0023134,2023-04-07,18-24,Male,LOC0002,App,false
CUST0023135,2022-01-26,55+,Female,LOC0014,Takeaway,true
CUST0023136,2023-07-04,55+,Female,LOC0023,Dine-in,false
CUST0023137,2025-10-05,25-34,Male,LOC0025,App,false
CUST0023138,2022-06-16,25-34,Male,LOC0009,App,true
CUST0023139,2025-10-15,25-34,Female,LOC0005,Takeaway,false
CUST0023140,2024-01-14,18-24,Male,LOC0017,App,false
CUST0023141,2025-07-23,55+,Female,LOC0016,Takeaway,false
CUST0023142,2022-12-16,18-24,Female,LOC0009,Dine-in,false
CUST0023143,2025-02-23,18-24,Male,LOC0020,Dine-in,false
CUST0023144,2022-03-16,35-44,Male,LOC0012,Website,false
CUST0023145,2023-12-25,35-44,Male,LOC0019,Takeaway,false
CUST0023146,2023-08-31,18-24,Undisclosed,,ThirdPartyDelivery,true
CUST0023147,2025-03-25,35-44,Female,LOC0002,ThirdPartyDelivery,false
CUST0023148,2025-07-08,25-34,Female,LOC0004,ThirdPartyDelivery,false
CUST0023149,2025-07-07,45-54,Male,LOC0016,App,true
CUST0023150,2025-04-29,25-34,Male,LOC0020,Dine-in,true
CUST0023151,2023-10-10,18-24,Female,LOC0022,App,false
CUST0023152,2025-03-15,35-44,Male,LOC0005,Dine-in,true
CUST0023153,2024-02-10,35-44,Female,,Takeaway,true
CUST0023154,2024-11-17,35-44,Male,LOC0023,Dine-in,false
CUST0023155,2023-12-30,45-54,Male,LOC0021,App,false
CUST0023156,2025-11-03,55+,Female,LOC0003,Dine-in,false
CUST0023157,2025-07-19,18-24,Male,LOC0013,App,true
CUST0023158,2025-06-13,25-34,Male,LOC0017,App,false
CUST0023159,2022-05-17,35-44,Male,,Dine-in,false
CUST0023160,2022-07-08,35-44,Male,LOC0010,ThirdPartyDelivery,true
CUST0023161,2023-11-25,18-24,Male,LOC0007,App,true
CUST0023162,2023-08-06,25-34,Male,LOC0023,App,true
CUST0023163,2023-03-08,35-44,Male,LOC0015,ThirdPartyDelivery,false
CUST0023164,2022-01-10,25-34,Male,LOC0022,App,true
CUST0023165,2023-08-13,25-34,Male,LOC0020,ThirdPartyDelivery,false
CUST0023166,2023-11-02,18-24,Male,LOC0023,ThirdPartyDelivery,false
CUST0023167,2023-08-02,18-24,Male,LOC0012,ThirdPartyDelivery,true
CUST0023168,2024-08-15,35-44,Male,LOC0020,App,false
CUST0023169,2022-12-10,55+,Female,LOC0018,Website,false
CUST0023170,2022-12-16,18-24,Female,LOC0011,App,true
CUST0023171,2025-02-10,25-34,Female,LOC0008,Takeaway,false
CUST0023172,2024-07-09,25-34,Female,LOC0020,App,false
CUST0023173,2025-01-05,25-34,Male,LOC0014,App,false
CUST0023174,2024-10-10,25-34,Male,,App,true
CUST0023175,2023-10-18,18-24,Male,LOC0010,App,false
CUST0023176,2022-10-06,25-34,Male,LOC0008,ThirdPartyDelivery,false
CUST0023177,2025-04-25,35-44,Male,LOC0008,Dine-in,false
CUST0023178,2023-06-02,18-24,Female,LOC0023,App,false
CUST0023179,2022-02-12,45-54,Female,LOC0003,Dine-in,false
CUST0023180,2025-12-03,25-34,Male,LOC0014,App,true
CUST0023181,2025-04-15,35-44,Female,LOC0006,Takeaway,false
CUST0023182,2022-11-09,18-24,Male,LOC0023,App,false
CUST0023183,2021-10-16,35-44,Male,,Dine-in,true
CUST0023184,2022-08-23,25-34,Male,LOC0025,Takeaway,true
CUST0023185,2022-09-05,55+,Male,LOC0012,Dine-in,true
CUST0023186,2025-12-14,18-24,Female,LOC0022,Dine-in,false
CUST0023187,2023-12-08,18-24,Female,LOC0004,App,true
CUST0023188,2024-05-19,18-24,Male,,Dine-in,false
CUST0023189,2025-03-28,25-34,Male,LOC0004,Dine-in,false
CUST0023190,2024-09-12,55+,Female,LOC0017,Takeaway,false
CUST0023191,2024-12-06,25-34,Undisclosed,LOC0007,Website,false
CUST0023192,2022-11-18,35-44,Female,LOC0021,Dine-in,false
CUST0023193,2023-03-30,18-24,Female,,App,true
CUST0023194,2025-12-08,18-24,Male,LOC0023,App,false
CUST0023195,2023-01-28,25-34,Female,LOC0003,App,false
CUST0023196,2024-04-03,18-24,Female,LOC0018,Takeaway,false
CUST0023197,2024-06-04,25-34,Male,LOC0016,Dine-in,false
CUST0023198,2024-02-09,25-34,Male,LOC0023,App,false
CUST0023199,2025-10-01,45-54,Male,LOC0007,Dine-in,false
CUST0023200,2022-11-07,25-34,Male,LOC0007,Dine-in,false
CUST0023201,2025-02-09,35-44,Female,LOC0017,Dine-in,false
CUST0023202,2025-04-24,25-34,Female,LOC0005,Dine-in,false
CUST0023203,2024-09-18,25-34,Male,LOC0004,App,false
CUST0023204,2024-04-10,35-44,Male,LOC0022,Takeaway,false
CUST0023205,2025-03-20,55+,Female,LOC0013,Takeaway,true
CUST0023206,2025-08-25,55+,Male,LOC0018,Dine-in,false
CUST0023207,2024-03-28,25-34,Female,LOC0016,App,false
CUST0023208,2025-02-25,55+,Male,LOC0004,Dine-in,false
CUST0023209,2022-02-27,25-34,Female,LOC0016,ThirdPartyDelivery,true
CUST0023210,2022-07-03,45-54,Female,LOC0011,Dine-in,true
CUST0023211,2025-11-16,25-34,Female,LOC0013,Website,false
CUST0023212,2022-07-04,25-34,Female,LOC0023,Dine-in,false
CUST0023213,2023-04-06,45-54,Female,LOC0001,Dine-in,false
CUST0023214,2023-02-15,35-44,Female,LOC0014,Dine-in,true
CUST0023215,2023-06-19,45-54,Male,LOC0019,ThirdPartyDelivery,false
CUST0023216,2022-06-23,25-34,Male,LOC0020,Website,false
CUST0023217,2023-02-17,35-44,Female,,Dine-in,true
CUST0023218,2024-06-28,18-24,Male,LOC0007,App,true
CUST0023219,2022-04-25,18-24,Male,LOC0007,App,false
CUST0023220,2023-05-02,45-54,Male,LOC0007,Dine-in,false
CUST0023221,2024-06-11,35-44,Female,,Dine-in,true
CUST0023222,2024-08-13,18-24,Female,,Dine-in,false
CUST0023223,2024-08-20,35-44,Female,LOC0009,Takeaway,true
CUST0023224,2023-08-24,45-54,Male,LOC0010,Dine-in,false
CUST0023225,2023-03-26,35-44,Male,LOC0008,Dine-in,true
CUST0023226,2023-10-21,35-44,Male,LOC0022,Dine-in,false
CUST0023227,2024-10-24,25-34,Male,LOC0009,Dine-in,false
CUST0023228,2025-11-05,35-44,Male,LOC0008,Dine-in,false
CUST0023229,2024-01-12,35-44,Male,LOC0016,Dine-in,false
CUST0023230,2022-07-22,45-54,Male,,Dine-in,false
CUST0023231,2024-03-07,45-54,Male,LOC0006,Dine-in,true
CUST0023232,2022-05-30,18-24,Female,LOC0022,App,false
CUST0023233,2023-02-10,25-34,Female,LOC0013,App,false
CUST0023234,2022-11-24,25-34,Female,LOC0005,App,false
CUST0023235,2022-02-03,25-34,Male,LOC0011,App,false
CUST0023236,2025-05-22,25-34,Male,LOC0002,App,false
CUST0023237,2022-05-09,25-34,Male,LOC0022,ThirdPartyDelivery,false
CUST0023238,2025-02-25,45-54,Male,LOC0025,Dine-in,false
CUST0023239,2024-07-15,25-34,Male,LOC0017,Dine-in,false
CUST0023240,2022-06-18,55+,Female,LOC0023,Dine-in,true
CUST0023241,2025-05-22,18-24,Female,LOC0001,ThirdPartyDelivery,false
CUST0023243,2022-08-05,25-34,Male,LOC0016,Dine-in,false
CUST0023244,2025-12-05,25-34,Male,LOC0013,App,false
CUST0023245,2023-01-05,55+,Female,LOC0007,Dine-in,false
CUST0023246,2023-01-29,35-44,Female,LOC0004,Dine-in,false
CUST0023247,2025-02-10,35-44,Female,LOC0001,Dine-in,false
CUST0023248,2022-10-04,18-24,Male,LOC0011,ThirdPartyDelivery,true
CUST0023249,2025-12-11,18-24,Female,,App,false
CUST0023250,2022-01-10,35-44,Undisclosed,LOC0021,Takeaway,false
CUST0023251,2024-05-29,25-34,Male,LOC0004,ThirdPartyDelivery,false
CUST0023252,2022-08-09,18-24,Male,LOC0019,Dine-in,false
CUST0023253,2023-04-19,18-24,Male,LOC0020,ThirdPartyDelivery,false
CUST0023254,2022-02-16,18-24,Male,LOC0015,ThirdPartyDelivery,true
CUST0023255,2025-01-18,25-34,Male,LOC0017,ThirdPartyDelivery,true
CUST0023256,2024-01-30,18-24,Female,LOC0005,ThirdPartyDelivery,true
CUST0023257,2022-12-24,18-24,Female,,ThirdPartyDelivery,true
CUST0023258,2025-10-07,18-24,Female,LOC0014,App,false
CUST0023259,2022-06-13,25-34,Male,LOC0011,App,true
CUST0023260,2024-04-03,55+,Undisclosed,LOC0013,App,false
CUST0023261,2021-07-28,18-24,Female,,Website,true
CUST0023262,2024-01-23,35-44,Male,LOC0013,Takeaway,true
CUST0023263,2025-11-19,45-54,Male,,Takeaway,false
CUST0023264,2025-11-15,18-24,Female,LOC0025,App,false
CUST0023265,2025-05-02,18-24,Female,LOC0012,Dine-in,false
CUST0023266,2025-05-06,45-54,Undisclosed,,ThirdPartyDelivery,false
CUST0023267,2024-08-23,18-24,Undisclosed,LOC0014,Dine-in,false
CUST0023268,2024-12-09,45-54,Female,LOC0002,Takeaway,true
CUST0023269,2023-07-13,35-44,Male,LOC0004,Takeaway,false
CUST0023270,2024-11-04,35-44,Female,LOC0024,Dine-in,true
CUST0023271,2023-04-29,25-34,Male,LOC0014,ThirdPartyDelivery,true
CUST0023272,2025-05-11,25-34,Male,LOC0012,Website,true
CUST0023273,2025-06-24,25-34,Male,LOC0019,ThirdPartyDelivery,false
CUST0023274,2024-01-03,25-34,Male,LOC0015,App,true
CUST0023275,2024-01-23,25-34,Female,LOC0006,Dine-in,false
CUST0023276,2023-05-07,45-54,Male,LOC0008,Dine-in,false
CUST0023277,2024-12-26,35-44,Male,LOC0016,Dine-in,false
CUST0023278,2023-01-01,25-34,Male,LOC0022,ThirdPartyDelivery,false
CUST0023279,2025-03-06,18-24,Female,LOC0008,ThirdPartyDelivery,false
CUST0023280,2023-04-11,45-54,Male,LOC0023,Dine-in,true
CUST0023281,2025-11-19,25-34,Male,LOC0002,App,true
CUST0023282,2024-02-02,18-24,Male,LOC0005,App,false
CUST0023283,2025-03-21,25-34,Male,LOC0020,ThirdPartyDelivery,false
CUST0023284,2022-04-29,35-44,Male,LOC0021,Dine-in,false
CUST0023285,2023-12-11,45-54,Male,LOC0020,ThirdPartyDelivery,false
CUST0023286,2023-05-03,25-34,Female,LOC0008,Dine-in,false
CUST0023287,2022-06-06,25-34,Male,LOC0007,App,false
CUST0023288,2024-10-23,25-34,Male,LOC0013,App,false
CUST0023289,2024-10-23,35-44,Female,LOC0024,ThirdPartyDelivery,true
CUST0023290,2025-03-15,35-44,Female,LOC0017,Takeaway,false
CUST0023291,2025-09-01,45-54,Female,LOC0003,Website,false
CUST0023292,2024-10-02,35-44,Female,LOC0022,Dine-in,false
CUST0023293,2025-03-01,25-34,Female,LOC0022,ThirdPartyDelivery,false
CUST0023294,2023-09-25,55+,Male,LOC0014,Dine-in,true
CUST0023295,2025-07-31,45-54,Male,LOC0005,Website,false
CUST0023296,2023-09-15,45-54,Male,LOC0007,Dine-in,true
CUST0023297,2022-11-02,18-24,Undisclosed,LOC0003,ThirdPartyDelivery,true
CUST0023298,2024-02-04,35-44,Female,LOC0007,App,false
CUST0023299,2022-09-12,18-24,Male,LOC0009,App,false
CUST0023300,2023-01-06,25-34,Male,,ThirdPartyDelivery,true
CUST0023301,2021-07-12,25-34,Male,LOC0005,App,true
CUST0023302,2022-05-16,25-34,Female,LOC0005,ThirdPartyDelivery,false
CUST0023303,2022-04-30,45-54,Male,LOC0005,Dine-in,false
CUST0023304,2025-11-07,25-34,Male,LOC0004,Website,false
CUST0023305,2022-08-07,35-44,Female,LOC0015,Website,false
CUST0023306,2023-08-15,18-24,Male,LOC0025,Dine-in,true
CUST0023307,2023-03-06,55+,Undisclosed,,App,false
CUST0023308,2022-07-30,45-54,Male,LOC0008,ThirdPartyDelivery,false
CUST0023309,2022-05-14,18-24,Female,LOC0014,Dine-in,false
CUST0023310,2022-02-24,18-24,Female,LOC0019,Takeaway,false
CUST0023311,2025-03-26,35-44,Male,LOC0023,Dine-in,false
CUST0023312,2024-06-28,55+,Male,LOC0013,Dine-in,false
CUST0023313,2025-10-19,18-24,Female,,Takeaway,false
CUST0023314,2025-10-16,55+,Male,LOC0015,Takeaway,false
CUST0023315,2025-09-11,25-34,Male,LOC0012,Dine-in,false
CUST0023316,2024-03-29,45-54,Female,LOC0010,Dine-in,false
CUST0023317,2022-11-14,55+,Male,LOC0016,Dine-in,true
CUST0023318,2023-08-24,45-54,Female,LOC0016,Dine-in,false
CUST0023319,2025-11-21,35-44,Male,LOC0012,Dine-in,false
CUST0023320,2023-07-20,25-34,Female,LOC0010,Dine-in,false
CUST0023321,2024-03-27,55+,Male,LOC0001,Takeaway,false
CUST0023322,2023-08-26,25-34,Female,LOC0005,App,false
CUST0023323,2025-04-19,35-44,Undisclosed,LOC0018,Dine-in,false
CUST0023324,2024-04-26,18-24,Male,LOC0002,App,false
CUST0023325,2022-10-07,18-24,Female,LOC0020,Website,false
CUST0023326,2023-12-26,25-34,Male,LOC0013,ThirdPartyDelivery,false
CUST0023327,2024-01-17,25-34,Female,LOC0005,ThirdPartyDelivery,true
CUST0023328,2022-06-08,35-44,Male,LOC0011,Dine-in,true
CUST0023329,2024-02-29,25-34,Female,,App,false
CUST0023330,2023-01-17,18-24,Female,LOC0013,Website,false
CUST0023331,2025-11-23,25-34,Male,LOC0020,App,false
CUST0023332,2025-04-02,25-34,Male,LOC0014,App,false
CUST0023333,2021-03-21,18-24,Male,LOC0014,App,true
CUST0023334,2025-11-07,18-24,Male,LOC0008,Takeaway,false
CUST0023335,2023-07-14,35-44,Male,LOC0009,Dine-in,false
CUST0023336,2025-10-27,45-54,Undisclosed,LOC0016,ThirdPartyDelivery,false
CUST0023337,2022-07-10,35-44,Male,LOC0015,App,false
CUST0023338,2025-09-09,35-44,Female,LOC0005,Dine-in,false
CUST0023339,2025-10-07,45-54,Female,LOC0016,Dine-in,false
CUST0023340,2024-03-02,45-54,Male,LOC0004,Takeaway,true
CUST0023341,2022-09-12,45-54,Undisclosed,LOC0013,ThirdPartyDelivery,false
CUST0023342,2024-01-03,45-54,Male,LOC0015,Takeaway,true
CUST0023343,2022-06-12,18-24,Male,LOC0003,App,false
CUST0023344,2025-11-02,25-34,Undisclosed,LOC0005,ThirdPartyDelivery,false
CUST0023345,2023-12-18,25-34,Female,LOC0018,ThirdPartyDelivery,true
CUST0023346,2025-05-15,25-34,Male,LOC0010,App,false
CUST0023347,2024-12-13,25-34,Male,LOC0019,ThirdPartyDelivery,true
CUST0023348,2024-08-31,25-34,Male,LOC0014,ThirdPartyDelivery,false
CUST0023349,2024-01-20,25-34,Undisclosed,LOC0015,App,true
CUST0023350,2024-05-06,35-44,Female,,Takeaway,false
CUST0023351,2023-12-20,35-44,Female,LOC0023,Dine-in,false
CUST0023352,2024-06-12,18-24,Undisclosed,LOC0024,ThirdPartyDelivery,false
CUST0023353,2024-06-05,35-44,Female,LOC0016,ThirdPartyDelivery,false
CUST0023354,2023-05-04,45-54,Male,,ThirdPartyDelivery,false
CUST0023355,2025-01-24,45-54,Female,LOC0004,Dine-in,false
CUST0023356,2022-03-18,25-34,Male,,App,true
CUST0023357,2022-11-13,25-34,Male,LOC0007,Dine-in,false
CUST0023358,2023-05-25,25-34,Male,LOC0016,App,true
CUST0023359,2022-11-14,25-34,Male,LOC0003,App,false
CUST0023360,2023-06-10,45-54,Female,,Dine-in,true
CUST0023361,2022-08-11,35-44,Undisclosed,LOC0013,Takeaway,true
CUST0023362,2024-10-14,55+,Male,LOC0006,Takeaway,false
CUST0023363,2023-04-16,25-34,Male,LOC0020,App,false
CUST0023364,2025-10-12,35-44,Male,LOC0013,Dine-in,false
CUST0023365,2022-12-13,18-24,Male,LOC0024,App,true
CUST0023366,2024-05-17,18-24,Female,LOC0007,Website,false
CUST0023367,2023-09-16,35-44,Male,,Takeaway,true
CUST0023368,2023-02-15,25-34,Undisclosed,LOC0003,Dine-in,true
CUST0023369,2023-02-01,35-44,Male,,Dine-in,true
CUST0023370,2025-06-11,25-34,Male,LOC0001,ThirdPartyDelivery,false
CUST0023371,2023-11-30,45-54,Male,LOC0013,Dine-in,true
CUST0023372,2025-02-11,18-24,Male,LOC0023,Dine-in,true
CUST0023373,2024-02-21,25-34,Male,LOC0017,Takeaway,false
CUST0023374,2025-04-17,55+,Female,LOC0009,Takeaway,false
CUST0023375,2024-05-27,25-34,Female,LOC0005,App,false
CUST0023376,2025-08-19,35-44,Male,,Dine-in,false
CUST0023377,2023-10-16,25-34,Female,LOC0019,Dine-in,true
CUST0023378,2025-11-20,25-34,Female,LOC0001,Dine-in,false
CUST0023379,2022-04-02,25-34,Male,LOC0010,App,false
CUST0023380,2025-02-28,35-44,Male,LOC0020,Dine-in,false
CUST0023382,2022-05-29,35-44,Male,LOC0013,Takeaway,false
CUST0023383,2023-12-21,25-34,Female,LOC0002,ThirdPartyDelivery,true
CUST0023384,2024-07-12,45-54,Male,LOC0025,Dine-in,false
CUST0023385,2025-03-07,35-44,Male,LOC0003,Dine-in,false
CUST0023386,2022-09-25,55+,Female,,Dine-in,false
CUST0023387,2025-03-22,35-44,Female,LOC0004,Dine-in,true
CUST0023388,2022-03-09,25-34,Male,LOC0001,Website,false
CUST0023389,2025-06-22,35-44,Male,,ThirdPartyDelivery,false
CUST0023390,2022-10-03,35-44,Male,LOC0023,App,false
CUST0023391,2023-09-19,25-34,Female,LOC0008,ThirdPartyDelivery,true
CUST0023392,2025-06-16,18-24,Male,LOC0012,ThirdPartyDelivery,true
CUST0023393,2023-03-28,18-24,Male,LOC0001,Website,true
CUST0023394,2025-01-30,25-34,Male,LOC0008,Takeaway,true
CUST0023395,2025-02-12,25-34,Undisclosed,LOC0015,App,true
CUST0023396,2024-09-29,18-24,Female,LOC0003,Dine-in,false
CUST0023397,2022-05-01,45-54,Male,LOC0002,Dine-in,false
CUST0023398,2023-12-20,25-34,Female,LOC0003,App,false
CUST0023399,2023-04-28,55+,Male,LOC0022,Dine-in,false
CUST0023400,2024-04-30,35-44,Female,LOC0018,Dine-in,true
CUST0023401,2022-10-27,55+,Male,LOC0008,Dine-in,false
CUST0023402,2024-08-13,35-44,Undisclosed,LOC0006,ThirdPartyDelivery,false
CUST0023403,2025-07-24,25-34,Male,LOC0013,Dine-in,true
CUST0023404,2024-09-12,18-24,Female,,Dine-in,false
CUST0023405,2023-02-21,25-34,Male,LOC0002,App,true
CUST0023406,2025-03-03,25-34,Male,LOC0003,App,false
CUST0023407,2024-03-13,25-34,Male,LOC0003,ThirdPartyDelivery,false
CUST0023408,2025-07-15,55+,Female,LOC0015,Takeaway,false
CUST0023409,2022-05-11,25-34,Male,LOC0006,App,true
CUST0023410,2024-06-15,25-34,Female,LOC0004,Dine-in,true
CUST0023411,2023-02-01,25-34,Male,LOC0023,Dine-in,true
CUST0023412,2025-12-15,18-24,Undisclosed,LOC0005,ThirdPartyDelivery,false
CUST0023413,2022-03-07,35-44,Female,LOC0016,Takeaway,false
CUST0023414,2023-09-03,55+,Female,LOC0001,Dine-in,false
CUST0023415,2023-12-02,25-34,Male,LOC0012,Takeaway,false
CUST0023416,2023-03-06,55+,Male,LOC0020,Dine-in,false
CUST0023417,2024-10-09,35-44,Undisclosed,LOC0018,App,true
CUST0023418,2025-07-02,35-44,Male,LOC0013,Dine-in,false
CUST0023419,2023-01-20,25-34,Male,LOC0016,Dine-in,true
CUST0023420,2022-04-10,35-44,Female,LOC0007,Takeaway,false
CUST0023421,2024-12-23,25-34,Female,LOC0007,Dine-in,true
CUST0023422,2023-04-15,18-24,Female,LOC0009,Takeaway,true
CUST0023423,2022-02-01,25-34,Male,LOC0004,App,true
CUST0023424,2024-11-02,25-34,Undisclosed,LOC0011,Dine-in,true
CUST0023425,2024-03-14,25-34,Female,LOC0016,Dine-in,false
CUST0023426,2023-05-14,25-34,Female,LOC0017,ThirdPartyDelivery,false
CUST0023427,2023-10-13,18-24,Male,,ThirdPartyDelivery,false
CUST0023428,2025-01-12,25-34,Undisclosed,LOC0016,ThirdPartyDelivery,false
CUST0023429,2022-10-05,55+,Female,LOC0002,Dine-in,true
CUST0023430,2022-08-21,35-44,Male,LOC0011,ThirdPartyDelivery,false
CUST0023431,2024-07-18,35-44,Male,LOC0015,Website,false
CUST0023432,2022-07-05,45-54,Female,LOC0003,Dine-in,true
CUST0023433,2025-01-31,25-34,Undisclosed,LOC0016,Dine-in,false
CUST0023434,2024-07-12,25-34,Male,LOC0016,Dine-in,false
CUST0023435,2022-03-06,35-44,Female,LOC0009,Dine-in,true
CUST0023436,2025-12-05,18-24,Undisclosed,,App,false
CUST0023437,2025-07-15,35-44,Male,LOC0013,ThirdPartyDelivery,false
CUST0023438,2025-12-15,25-34,Male,LOC0012,ThirdPartyDelivery,false
CUST0023439,2022-08-01,25-34,Male,LOC0017,Dine-in,false
CUST0023440,2022-01-03,35-44,Male,LOC0003,Dine-in,false
CUST0023441,2025-12-16,55+,Male,LOC0008,Website,false
CUST0023442,2025-01-17,45-54,Female,LOC0018,Dine-in,false
CUST0023443,2023-09-05,25-34,Male,LOC0013,App,true
CUST0023444,2023-06-05,35-44,Male,LOC0025,Dine-in,false
CUST0023445,2022-11-29,45-54,Male,LOC0014,Takeaway,true
CUST0023446,2023-10-09,35-44,Male,LOC0020,ThirdPartyDelivery,false
CUST0023447,2025-10-05,18-24,Male,LOC0001,App,false
CUST0023448,2025-07-29,55+,Male,LOC0003,Dine-in,true
CUST0023449,2022-04-06,25-34,Male,LOC0004,Dine-in,false
CUST0023450,2024-05-13,35-44,Undisclosed,LOC0005,Dine-in,false
CUST0023451,2022-07-01,18-24,Male,,ThirdPartyDelivery,false
CUST0023452,2022-03-13,25-34,Male,LOC0017,Dine-in,false
CUST0023453,2022-07-26,45-54,Female,LOC0019,App,true
CUST0023454,2025-04-27,55+,Male,LOC0013,Dine-in,false
CUST0023455,2022-07-19,18-24,Female,LOC0003,Takeaway,true
CUST0023456,2025-03-29,18-24,Male,LOC0003,App,false
CUST0023457,2025-05-23,25-34,Male,LOC0010,Dine-in,true
CUST0023459,2024-12-07,25-34,Male,LOC0020,Dine-in,false
CUST0023460,2023-05-22,25-34,Undisclosed,LOC0007,ThirdPartyDelivery,false
CUST0023461,2024-09-04,45-54,Male,LOC0003,Dine-in,false
CUST0023462,2022-01-03,35-44,Female,LOC0020,Dine-in,false
CUST0023463,2024-02-23,55+,Female,LOC0004,ThirdPartyDelivery,false
CUST0023464,2023-08-09,35-44,Male,LOC0004,Takeaway,true
CUST0023465,2024-07-27,18-24,Male,,Dine-in,false
CUST0023466,2022-11-28,35-44,Male,LOC0006,Dine-in,false
CUST0023467,2024-08-23,45-54,Male,LOC0004,Dine-in,false
CUST0023468,2025-09-12,45-54,Male,LOC0023,Takeaway,true
CUST0023469,2023-05-29,45-54,Male,,Dine-in,false
CUST0023470,2025-03-21,35-44,Undisclosed,LOC0011,Dine-in,false
CUST0023471,2022-07-24,18-24,Male,LOC0010,Takeaway,false
CUST0023472,2023-11-04,25-34,Male,LOC0023,Dine-in,false
CUST0023473,2025-10-07,35-44,Female,LOC0023,Dine-in,true
CUST0023474,2024-07-27,25-34,Female,LOC0012,Dine-in,false
CUST0023475,2025-05-29,35-44,Male,LOC0004,Dine-in,true
CUST0023476,2022-05-17,55+,Male,,Dine-in,false
CUST0023477,2024-05-29,35-44,Undisclosed,LOC0011,ThirdPartyDelivery,false
CUST0023478,2024-03-09,18-24,Male,LOC0017,Dine-in,false
CUST0023479,2023-12-05,45-54,Male,LOC0001,Dine-in,false
CUST0023480,2023-06-11,18-24,Female,LOC0016,App,false
CUST0023481,2023-12-19,25-34,Female,LOC0018,App,true
CUST0023482,2022-01-11,25-34,Male,LOC0009,App,false
CUST0023483,2025-02-18,25-34,Female,LOC0015,Dine-in,false
CUST0023484,2023-06-21,18-24,Female,LOC0008,ThirdPartyDelivery,false
CUST0023485,2023-06-04,55+,Female,LOC0018,Dine-in,true
CUST0023486,2024-07-15,18-24,Male,LOC0006,App,true
CUST0023487,2023-08-29,25-34,Female,LOC0011,ThirdPartyDelivery,false
CUST0023488,2024-11-15,18-24,Female,LOC0014,App,false
CUST0023489,2025-08-10,18-24,Female,,App,false
CUST0023490,2025-07-11,35-44,Male,LOC0015,Dine-in,true
CUST0023491,2022-03-20,25-34,Male,LOC0006,ThirdPartyDelivery,false
CUST0023492,2021-04-13,18-24,Female,LOC0001,Dine-in,true
CUST0023493,2024-02-01,35-44,Male,LOC0020,Takeaway,false
CUST0023494,2025-10-16,55+,Male,,Dine-in,false
CUST0023495,2024-09-17,25-34,Male,,ThirdPartyDelivery,true
CUST0023496,2023-02-19,18-24,Female,LOC0023,App,false
CUST0023497,2024-06-17,25-34,Female,LOC0003,ThirdPartyDelivery,true
CUST0023498,2023-06-06,35-44,Male,LOC0003,Dine-in,true
CUST0023499,2023-04-13,35-44,Male,LOC0008,App,false
CUST0023500,2025-03-23,18-24,Undisclosed,LOC0019,App,false
CUST0023501,2022-11-07,55+,Male,LOC0012,Dine-in,false
CUST0023502,2025-08-05,35-44,Female,LOC0025,App,true
CUST0023503,2025-10-13,25-34,Male,LOC0003,ThirdPartyDelivery,false
CUST0023504,2023-01-27,45-54,Female,LOC0018,Dine-in,false
CUST0023505,2021-07-19,18-24,Male,LOC0019,Dine-in,true
CUST0023506,2025-10-04,18-24,Male,LOC0022,App,false
CUST0023507,2023-10-21,25-34,Male,LOC0007,App,false
CUST0023508,2023-11-25,18-24,Undisclosed,LOC0025,Dine-in,false
CUST0023509,2025-05-07,45-54,Male,LOC0003,App,false
CUST0023510,2025-09-05,55+,Female,LOC0004,ThirdPartyDelivery,true
CUST0023511,2022-08-19,45-54,Female,LOC0018,Dine-in,true
CUST0023512,2022-11-05,55+,Male,LOC0015,Takeaway,false
CUST0023513,2025-08-12,35-44,Male,LOC0016,Dine-in,true
CUST0023514,2024-10-22,18-24,Male,LOC0003,App,false
CUST0023515,2023-06-30,18-24,Male,LOC0005,App,false
CUST0023516,2021-02-04,18-24,Female,LOC0006,ThirdPartyDelivery,true
CUST0023517,2023-07-18,45-54,Female,LOC0004,Dine-in,true
CUST0023518,2023-11-13,45-54,Female,LOC0005,Dine-in,false
CUST0023519,2024-03-13,35-44,Female,LOC0011,Takeaway,true
CUST0023520,2023-09-01,55+,Female,,Takeaway,true
CUST0023521,2025-04-15,45-54,Male,LOC0011,Dine-in,false
CUST0023522,2021-11-13,35-44,Female,LOC0020,Dine-in,true
CUST0023523,2023-04-15,55+,Male,LOC0022,Takeaway,false
CUST0023524,2021-03-15,55+,Male,LOC0023,Dine-in,true
CUST0023525,2023-07-14,25-34,Female,LOC0009,Takeaway,false
CUST0023526,2023-09-04,25-34,Male,LOC0018,Dine-in,false
CUST0023527,2023-07-29,55+,Female,,Takeaway,true
CUST0023528,2021-10-18,18-24,Male,LOC0004,ThirdPartyDelivery,true
CUST0023529,2023-06-26,45-54,Male,LOC0024,Dine-in,false
CUST0023530,2024-07-17,45-54,Male,LOC0001,Dine-in,false
CUST0023531,2025-11-05,35-44,Undisclosed,LOC0018,Takeaway,true
CUST0023532,2022-03-26,25-34,Undisclosed,LOC0003,Dine-in,false
CUST0023533,2022-02-21,55+,Female,LOC0018,App,false
CUST0023534,2022-12-07,35-44,Male,LOC0017,Takeaway,false
CUST0023535,2025-10-17,35-44,Male,LOC0017,Dine-in,false
CUST0023536,2023-06-08,45-54,Undisclosed,LOC0014,Dine-in,false
CUST0023537,2025-11-10,35-44,Male,LOC0020,Dine-in,false
