price_id,item_id,location_id,price,cost,effective_start_date,effective_end_date,change_reason
PRC00690,ITEM0113,,500.00,193.08,2025-02-01,2025-02-28,inflation
PRC00691,ITEM0113,,480.00,193.08,2025-03-01,2025-08-31,seasonal
PRC00692,ITEM0113,,490.00,198.15,2025-09-01,2025-10-31,inflation
PRC00693,ITEM0113,,510.00,198.15,2025-11-01,,seasonal
PRC00694,ITEM0114,,250.00,81.18,2024-07-01,2025-01-31,menu revision
PRC00695,ITEM0114,,265.00,84.81,2025-02-01,2025-03-31,inflation
PRC00696,ITEM0114,,280.00,84.81,2025-04-01,2025-08-31,seasonal
PRC00697,ITEM0114,,270.00,86.95,2025-09-01,,inflation
PRC00698,ITEM0115,,550.00,176.39,2024-07-01,2025-01-31,menu revision
PRC00699,ITEM0115,,580.00,186.26,2025-02-01,2025-03-31,inflation
PRC00700,ITEM0115,,610.00,186.26,2025-04-01,2025-08-31,seasonal
PRC00701,ITEM0115,,580.00,186.26,2025-09-01,,seasonal
PRC00702,ITEM0116,,750.00,128.08,2024-07-01,2025-01-31,menu revision
PRC00703,ITEM0116,,780.00,136.55,2025-02-01,2025-08-31,inflation
PRC00704,ITEM0116,,800.00,142.86,2025-09-01,,inflation
PRC00705,ITEM0117,,850.00,130.00,2024-07-01,2025-01-31,menu revision
PRC00706,ITEM0117,,910.00,139.74,2025-02-01,2025-08-31,inflation
PRC00707,ITEM0117,,930.00,145.29,2025-09-01,,inflation
PRC00708,ITEM0118,,700.00,312.06,2024-07-01,2025-01-31,menu revision
PRC00709,ITEM0118,,730.00,333.71,2025-02-01,2025-04-30,inflation
PRC00710,ITEM0118,,670.00,333.71,2025-05-01,,promotion-adjustment
PRC00711,ITEM0118,LOC0003,790.00,333.71,2025-03-01,2025-04-30,location premium
PRC00712,ITEM0118,LOC0003,720.00,333.71,2025-05-01,,location premium
PRC00713,ITEM0118,LOC0006,790.00,333.71,2025-03-01,2025-04-30,location premium
PRC00714,ITEM0118,LOC0006,720.00,333.71,2025-05-01,,location premium
PRC00715,ITEM0118,LOC0009,790.00,333.71,2025-03-01,2025-04-30,location premium
PRC00716,ITEM0118,LOC0009,720.00,333.71,2025-05-01,,location premium
PRC00717,ITEM0118,LOC0014,790.00,333.71,2025-03-01,2025-04-30,location premium
PRC00718,ITEM0118,LOC0014,720.00,333.71,2025-05-01,,location premium
PRC00719,ITEM0118,LOC0018,790.00,333.71,2025-03-01,2025-04-30,location premium
PRC00720,ITEM0118,LOC0018,720.00,333.71,2025-05-01,,location premium
PRC00721,ITEM0118,LOC0024,790.00,333.71,2025-03-01,2025-04-30,location premium
PRC00722,ITEM0118,LOC0024,720.00,333.71,2025-05-01,,location premium
PRC00723,ITEM0118,LOC0025,790.00,333.71,2025-03-01,2025-04-30,location premium
PRC00724,ITEM0118,LOC0025,720.00,333.71,2025-05-01,,location premium
PRC00725,ITEM0119,,450.00,157.96,2024-07-01,2025-01-31,menu revision
PRC00726,ITEM0119,,470.00,169.51,2025-02-01,,inflation
PRC00727,ITEM0120,,860.00,408.90,2025-12-01,2025-12-21,introductory price
PRC00728,ITEM0120,,950.00,408.90,2025-12-22,,introductory offer ended
PRC00729,ITEM0121,,350.00,114.60,2024-07-01,2025-01-31,menu revision
PRC00730,ITEM0121,,360.00,121.95,2025-02-01,2025-08-31,inflation
PRC00731,ITEM0121,,370.00,125.92,2025-09-01,,inflation
PRC00732,ITEM0121,LOC0003,390.00,121.95,2025-03-01,2025-08-31,location premium
PRC00733,ITEM0121,LOC0003,400.00,125.92,2025-09-01,,location premium
PRC00734,ITEM0121,LOC0006,390.00,121.95,2025-03-01,2025-08-31,location premium
PRC00735,ITEM0121,LOC0006,400.00,125.92,2025-09-01,,location premium
PRC00736,ITEM0121,LOC0009,390.00,121.95,2025-03-01,2025-08-31,location premium
PRC00737,ITEM0121,LOC0009,400.00,125.92,2025-09-01,,location premium
PRC00738,ITEM0121,LOC0014,390.00,121.95,2025-03-01,2025-08-31,location premium
PRC00739,ITEM0121,LOC0014,400.00,125.92,2025-09-01,,location premium
PRC00740,ITEM0121,LOC0018,390.00,121.95,2025-03-01,2025-08-31,location premium
PRC00741,ITEM0121,LOC0018,400.00,125.92,2025-09-01,,location premium
PRC00742,ITEM0121,LOC0024,390.00,121.95,2025-03-01,2025-08-31,location premium
PRC00743,ITEM0121,LOC0024,400.00,125.92,2025-09-01,,location premium
PRC00744,ITEM0121,LOC0025,390.00,121.95,2025-03-01,2025-08-31,location premium
PRC00745,ITEM0121,LOC0025,400.00,125.92,2025-09-01,,location premium
PRC00746,ITEM0122,,650.00,275.68,2024-07-01,2025-01-31,menu revision
PRC00747,ITEM0122,,690.00,295.82,2025-02-01,,inflation
PRC00748,ITEM0123,,300.00,132.18,2024-07-01,2025-01-31,menu revision
PRC00749,ITEM0123,,310.00,138.90,2025-02-01,,inflation
PRC00750,ITEM0123,LOC0003,330.00,138.90,2025-03-01,,location premium
PRC00751,ITEM0123,LOC0006,330.00,138.90,2025-03-01,,location premium
PRC00752,ITEM0123,LOC0009,330.00,138.90,2025-03-01,,location premium
PRC00753,ITEM0123,LOC0014,330.00,138.90,2025-03-01,,location premium
PRC00754,ITEM0123,LOC0018,330.00,138.90,2025-03-01,,location premium
PRC00755,ITEM0123,LOC0024,330.00,138.90,2025-03-01,,location premium
PRC00756,ITEM0123,LOC0025,330.00,138.90,2025-03-01,,location premium
PRC00757,ITEM0124,,180.00,123.74,2024-07-01,2025-03-14,menu revision
PRC00758,ITEM0124,,190.00,131.48,2025-03-15,,inflation
PRC00759,ITEM0125,,295.00,115.01,2024-11-01,2025-02-28,seasonal
PRC00760,ITEM0125,,280.00,115.01,2025-03-01,2025-03-14,seasonal
PRC00761,ITEM0125,,290.00,119.62,2025-03-15,2025-08-31,inflation
PRC00762,ITEM0125,,300.00,124.33,2025-09-01,2025-10-31,inflation
PRC00763,ITEM0125,,320.00,124.33,2025-11-01,,seasonal
PRC00764,ITEM0126,,150.00,64.34,2024-07-01,2025-03-14,menu revision
PRC00765,ITEM0126,,155.00,69.21,2025-03-15,2025-08-31,inflation
PRC00766,ITEM0126,,160.00,72.53,2025-09-01,,inflation
PRC00767,ITEM0127,,480.00,73.30,2024-07-01,2025-03-14,menu revision
PRC00768,ITEM0127,,500.00,76.86,2025-03-15,,inflation
PRC00770,ITEM0128,,500.00,70.39,2025-03-15,2025-08-31,inflation
PRC00771,ITEM0128,,510.00,72.23,2025-09-01,,inflation
PRC00772,ITEM0128,LOC0003,520.00,65.96,2025-03-01,2025-03-14,location premium
PRC00773,ITEM0128,LOC0003,540.00,70.39,2025-03-15,2025-08-31,location premium
PRC00774,ITEM0128,LOC0003,550.00,72.23,2025-09-01,,location premium
PRC00775,ITEM0128,LOC0006,520.00,65.96,2025-03-01,2025-03-14,location premium
PRC00776,ITEM0128,LOC0006,540.00,70.39,2025-03-15,2025-08-31,location premium
PRC00777,ITEM0128,LOC0006,550.00,72.23,2025-09-01,,location premium
PRC00778,ITEM0128,LOC0009,520.00,65.96,2025-03-01,2025-03-14,location premium
PRC00779,ITEM0128,LOC0009,540.00,70.39,2025-03-15,2025-08-31,location premium
PRC00780,ITEM0128,LOC0009,550.00,72.23,2025-09-01,,location premium
PRC00781,ITEM0128,LOC0014,520.00,65.96,2025-03-01,2025-03-14,location premium
PRC00782,ITEM0128,LOC0014,540.00,70.39,2025-03-15,2025-08-31,location premium
PRC00783,ITEM0128,LOC0014,550.00,72.23,2025-09-01,,location premium
PRC00784,ITEM0128,LOC0018,520.00,65.96,2025-03-01,2025-03-14,location premium
PRC00785,ITEM0128,LOC0018,540.00,70.39,2025-03-15,2025-08-31,location premium
PRC00786,ITEM0128,LOC0018,550.00,72.23,2025-09-01,,location premium
PRC00787,ITEM0128,LOC0024,520.00,65.96,2025-03-01,2025-03-14,location premium
PRC00788,ITEM0128,LOC0024,540.00,70.39,2025-03-15,2025-08-31,location premium
PRC00789,ITEM0128,LOC0024,550.00,72.23,2025-09-01,,location premium
PRC00790,ITEM0128,LOC0025,520.00,65.96,2025-03-01,2025-03-14,location premium
PRC00791,ITEM0128,LOC0025,540.00,70.39,2025-03-15,2025-08-31,location premium
PRC00792,ITEM0128,LOC0025,550.00,72.23,2025-09-01,,location premium
PRC00793,ITEM0129,,550.00,174.84,2024-11-01,2025-02-28,seasonal
PRC00794,ITEM0129,,520.00,174.84,2025-03-01,2025-03-14,seasonal
PRC00795,ITEM0129,,540.00,183.07,2025-03-15,2025-08-31,inflation
PRC00796,ITEM0129,,570.00,188.49,2025-09-01,2025-10-31,inflation
PRC00797,ITEM0129,,600.00,188.49,2025-11-01,,seasonal
PRC00798,ITEM0130,,220.00,84.83,2024-07-01,2025-03-14,menu revision
PRC00799,ITEM0130,,230.00,88.41,2025-03-15,2025-06-30,inflation
PRC00800,ITEM0130,,240.00,88.41,2025-07-01,2025-08-31,seasonal
PRC00801,ITEM0130,,250.00,91.80,2025-09-01,2025-09-30,inflation
PRC00802,ITEM0130,,235.00,91.80,2025-10-01,,seasonal
PRC00803,ITEM0131,,350.00,145.91,2024-07-01,2025-03-14,menu revision
PRC00804,ITEM0131,,360.00,156.93,2025-03-15,2025-09-15,inflation
PRC00805,ITEM0132,,380.00,152.72,2024-07-01,2025-03-14,menu revision
PRC00806,ITEM0132,,390.00,159.49,2025-03-15,2025-08-31,inflation
PRC00807,ITEM0132,,410.00,163.26,2025-09-01,,inflation
PRC00808,ITEM0133,,170.00,73.21,2024-07-01,2025-03-14,menu revision
PRC00809,ITEM0133,,180.00,78.35,2025-03-15,,inflation
PRC00811,ITEM0134,,160.00,105.60,2025-02-01,2025-08-31,inflation
PRC00812,ITEM0134,,165.00,108.74,2025-09-01,,inflation
PRC00813,ITEM0135,,100.00,65.34,2024-07-01,2025-01-31,menu revision
PRC00814,ITEM0135,,105.00,69.46,2025-02-01,,inflation
PRC00815,ITEM0136,,450.00,155.29,2024-07-01,2025-01-31,menu revision
PRC00816,ITEM0136,,470.00,167.58,2025-02-01,2025-03-31,inflation
PRC00817,ITEM0136,,490.00,167.58,2025-04-01,2025-08-31,seasonal
PRC00818,ITEM0136,,480.00,175.82,2025-09-01,,inflation
PRC00819,ITEM0136,LOC0003,510.00,167.58,2025-03-01,2025-03-31,location premium
PRC00820,ITEM0136,LOC0003,530.00,167.58,2025-04-01,2025-08-31,location premium
PRC00821,ITEM0136,LOC0003,520.00,175.82,2025-09-01,,location premium
PRC00822,ITEM0136,LOC0006,510.00,167.58,2025-03-01,2025-03-31,location premium
PRC00823,ITEM0136,LOC0006,530.00,167.58,2025-04-01,2025-08-31,location premium
PRC00824,ITEM0136,LOC0006,520.00,175.82,2025-09-01,,location premium
PRC00825,ITEM0136,LOC0009,510.00,167.58,2025-03-01,2025-03-31,location premium
PRC00826,ITEM0136,LOC0009,530.00,167.58,2025-04-01,2025-08-31,location premium
PRC00827,ITEM0136,LOC0009,520.00,175.82,2025-09-01,,location premium
PRC00828,ITEM0136,LOC0014,510.00,167.58,2025-03-01,2025-03-31,location premium
PRC00829,ITEM0136,LOC0014,530.00,167.58,2025-04-01,2025-08-31,location premium
PRC00830,ITEM0136,LOC0014,520.00,175.82,2025-09-01,,location premium
PRC00831,ITEM0136,LOC0018,510.00,167.58,2025-03-01,2025-03-31,location premium
PRC00832,ITEM0136,LOC0018,530.00,167.58,2025-04-01,2025-08-31,location premium
PRC00833,ITEM0136,LOC0018,520.00,175.82,2025-09-01,,location premium
PRC00834,ITEM0136,LOC0024,510.00,167.58,2025-03-01,2025-03-31,location premium
PRC00835,ITEM0136,LOC0024,530.00,167.58,2025-04-01,2025-08-31,location premium
PRC00836,ITEM0136,LOC0024,520.00,175.82,2025-09-01,,location premium
PRC00837,ITEM0136,LOC0025,510.00,167.58,2025-03-01,2025-03-31,location premium
PRC00838,ITEM0136,LOC0025,530.00,167.58,2025-04-01,2025-08-31,location premium
PRC00839,ITEM0136,LOC0025,520.00,175.82,2025-09-01,,location premium
PRC00840,ITEM0137,,300.00,106.56,2024-07-01,2025-01-31,menu revision
PRC00841,ITEM0137,,310.00,112.52,2025-02-01,2025-03-31,inflation
PRC00842,ITEM0137,,330.00,112.52,2025-04-01,2025-08-31,seasonal
PRC00843,ITEM0137,,310.00,112.52,2025-09-01,,seasonal
PRC00844,ITEM0138,,250.00,103.07,2024-07-01,2025-01-31,menu revision
PRC00845,ITEM0138,,260.00,108.52,2025-02-01,2025-03-31,inflation
PRC00846,ITEM0138,,270.00,108.52,2025-04-01,2025-08-31,seasonal
PRC00847,ITEM0138,,265.00,113.51,2025-09-01,,inflation
PRC00848,ITEM0139,,380.00,63.48,2024-07-01,2025-01-31,menu revision
PRC00849,ITEM0139,,400.00,66.93,2025-02-01,2025-08-31,inflation
PRC00850,ITEM0139,,410.00,69.54,2025-09-01,,inflation
PRC00851,ITEM0140,,420.00,61.05,2024-11-16,2025-01-31,menu revision
PRC00852,ITEM0140,,450.00,65.77,2025-02-01,2025-08-31,inflation
PRC00853,ITEM0140,,460.00,67.98,2025-09-01,,inflation
PRC00854,ITEM0140,LOC0003,490.00,65.77,2025-03-01,2025-08-31,location premium
PRC00855,ITEM0140,LOC0003,500.00,67.98,2025-09-01,,location premium
PRC00856,ITEM0140,LOC0006,490.00,65.77,2025-03-01,2025-08-31,location premium
PRC00857,ITEM0140,LOC0006,500.00,67.98,2025-09-01,,location premium
PRC00858,ITEM0140,LOC0009,490.00,65.77,2025-03-01,2025-08-31,location premium
PRC00859,ITEM0140,LOC0009,500.00,67.98,2025-09-01,,location premium
PRC00860,ITEM0140,LOC0014,490.00,65.77,2025-03-01,2025-08-31,location premium
PRC00861,ITEM0140,LOC0014,500.00,67.98,2025-09-01,,location premium
PRC00862,ITEM0140,LOC0018,490.00,65.77,2025-03-01,2025-08-31,location premium
PRC00863,ITEM0140,LOC0018,500.00,67.98,2025-09-01,,location premium
PRC00864,ITEM0140,LOC0024,490.00,65.77,2025-03-01,2025-08-31,location premium
PRC00865,ITEM0140,LOC0024,500.00,67.98,2025-09-01,,location premium
PRC00866,ITEM0140,LOC0025,490.00,65.77,2025-03-01,2025-08-31,location premium
PRC00867,ITEM0140,LOC0025,500.00,67.98,2025-09-01,,location premium
PRC00868,ITEM0141,,480.00,157.00,2024-07-01,2025-01-31,menu revision
PRC00869,ITEM0141,,510.00,166.18,2025-02-01,,inflation
PRC00870,ITEM0142,,580.00,232.07,2024-07-01,2025-01-31,menu revision
PRC00871,ITEM0142,,610.00,244.33,2025-02-01,2025-06-14,inflation
PRC00872,ITEM0142,,780.00,244.33,2025-06-15,2025-08-31,menu repricing
PRC00873,ITEM0142,,810.00,249.91,2025-09-01,,inflation
PRC00874,ITEM0143,,520.00,169.26,2024-07-01,2025-01-31,menu revision
PRC00875,ITEM0143,,540.00,180.93,2025-02-01,2025-06-14,inflation
PRC00876,ITEM0143,,460.00,180.93,2025-06-15,2025-08-31,competitive pricing
PRC00877,ITEM0143,,470.00,187.60,2025-09-01,,inflation
PRC00878,ITEM0144,,680.00,326.20,2025-11-10,2025-11-30,introductory price
PRC00879,ITEM0144,,750.00,326.20,2025-12-01,,introductory offer ended
PRC00880,ITEM0145,,320.00,144.29,2025-04-15,2025-05-05,introductory price
PRC00881,ITEM0145,,350.00,144.29,2025-05-06,2025-08-31,introductory offer ended
PRC00882,ITEM0145,,370.00,151.19,2025-09-01,,inflation
PRC00883,ITEM0146,,550.00,188.38,2024-07-01,2025-01-31,menu revision
PRC00884,ITEM0146,,580.00,200.95,2025-02-01,2025-08-31,inflation
PRC00885,ITEM0146,,610.00,207.34,2025-09-01,,inflation
PRC00886,ITEM0147,,440.00,139.41,2024-11-01,2025-01-31,seasonal
PRC00887,ITEM0147,,470.00,148.21,2025-02-01,2025-02-28,inflation
PRC00888,ITEM0147,,450.00,148.21,2025-03-01,2025-08-31,seasonal
PRC00889,ITEM0147,,460.00,154.20,2025-09-01,2025-10-31,inflation
PRC00890,ITEM0147,,480.00,154.20,2025-11-01,,seasonal
PRC00892,ITEM0148,,320.00,208.57,2025-03-15,,inflation
PRC00893,ITEM0148,LOC0003,320.00,200.34,2025-03-01,2025-03-14,location premium
PRC00894,ITEM0148,LOC0003,350.00,208.57,2025-03-15,,location premium
PRC00895,ITEM0148,LOC0006,320.00,200.34,2025-03-01,2025-03-14,location premium
PRC00896,ITEM0148,LOC0006,350.00,208.57,2025-03-15,,location premium
PRC00897,ITEM0148,LOC0009,320.00,200.34,2025-03-01,2025-03-14,location premium
PRC00898,ITEM0148,LOC0009,350.00,208.57,2025-03-15,,location premium
PRC00899,ITEM0148,LOC0014,320.00,200.34,2025-03-01,2025-03-14,location premium
PRC00900,ITEM0148,LOC0014,350.00,208.57,2025-03-15,,location premium
PRC00901,ITEM0148,LOC0018,320.00,200.34,2025-03-01,2025-03-14,location premium
PRC00902,ITEM0148,LOC0018,350.00,208.57,2025-03-15,,location premium
PRC00903,ITEM0148,LOC0024,320.00,200.34,2025-03-01,2025-03-14,location premium
PRC00904,ITEM0148,LOC0024,350.00,208.57,2025-03-15,,location premium
PRC00905,ITEM0148,LOC0025,320.00,200.34,2025-03-01,2025-03-14,location premium
PRC00906,ITEM0148,LOC0025,350.00,208.57,2025-03-15,,location premium
PRC00907,ITEM0149,,350.00,156.59,2024-07-01,2025-03-14,menu revision
PRC00908,ITEM0149,,370.00,165.96,2025-03-15,2025-08-31,inflation
PRC00909,ITEM0149,,380.00,173.20,2025-09-01,,inflation
PRC00910,ITEM0150,,120.00,45.55,2024-07-01,2025-03-14,menu revision
PRC00911,ITEM0150,,125.00,48.98,2025-03-15,2025-08-31,inflation
PRC00912,ITEM0150,,130.00,50.35,2025-09-01,,inflation
PRC00913,ITEM0151,,60.00,40.23,2024-07-01,2025-03-14,menu revision
PRC00914,ITEM0151,,60.00,43.08,2025-03-15,2025-08-31,inflation
PRC00915,ITEM0151,,65.00,45.19,2025-09-01,,inflation
PRC00916,ITEM0151,LOC0003,65.00,40.23,2025-03-01,2025-03-14,location premium
PRC00917,ITEM0151,LOC0003,65.00,43.08,2025-03-15,2025-08-31,location premium
PRC00918,ITEM0151,LOC0003,70.00,45.19,2025-09-01,,location premium
PRC00919,ITEM0151,LOC0006,65.00,40.23,2025-03-01,2025-03-14,location premium
PRC00920,ITEM0151,LOC0006,65.00,43.08,2025-03-15,2025-08-31,location premium
PRC00921,ITEM0151,LOC0006,70.00,45.19,2025-09-01,,location premium
PRC00922,ITEM0151,LOC0009,65.00,40.23,2025-03-01,2025-03-14,location premium
PRC00923,ITEM0151,LOC0009,65.00,43.08,2025-03-15,2025-08-31,location premium
PRC00924,ITEM0151,LOC0009,70.00,45.19,2025-09-01,,location premium
PRC00925,ITEM0151,LOC0014,65.00,40.23,2025-03-01,2025-03-14,location premium
PRC00926,ITEM0151,LOC0014,65.00,43.08,2025-03-15,2025-08-31,location premium
PRC00927,ITEM0151,LOC0014,70.00,45.19,2025-09-01,,location premium
PRC00928,ITEM0151,LOC0018,65.00,40.23,2025-03-01,2025-03-14,location premium
PRC00929,ITEM0151,LOC0018,65.00,43.08,2025-03-15,2025-08-31,location premium
PRC00930,ITEM0151,LOC0018,70.00,45.19,2025-09-01,,location premium
PRC00931,ITEM0151,LOC0024,65.00,40.23,2025-03-01,2025-03-14,location premium
PRC00932,ITEM0151,LOC0024,65.00,43.08,2025-03-15,2025-08-31,location premium
PRC00933,ITEM0151,LOC0024,70.00,45.19,2025-09-01,,location premium
PRC00934,ITEM0151,LOC0025,65.00,40.23,2025-03-01,2025-03-14,location premium
PRC00935,ITEM0151,LOC0025,65.00,43.08,2025-03-15,2025-08-31,location premium
PRC00936,ITEM0151,LOC0025,70.00,45.19,2025-09-01,,location premium
PRC00937,ITEM0152,,90.00,36.25,2024-07-01,2025-03-14,menu revision
PRC00938,ITEM0152,,95.00,38.94,2025-03-15,2025-08-31,inflation
PRC00939,ITEM0152,,100.00,40.74,2025-09-01,,inflation
PRC00940,ITEM0153,,40.00,15.78,2024-07-01,2025-03-14,menu revision
PRC00941,ITEM0153,,40.00,16.47,2025-03-15,,inflation
PRC00942,ITEM0154,,350.00,118.60,2024-07-01,2025-03-14,menu revision
PRC00943,ITEM0154,,370.00,126.03,2025-03-15,,inflation
PRC00944,ITEM0155,,200.00,88.60,2024-07-01,2025-03-14,menu revision
PRC00945,ITEM0155,,210.00,93.65,2025-03-15,2025-08-31,inflation
PRC00946,ITEM0155,,220.00,95.85,2025-09-01,,inflation
PRC00947,ITEM0156,,120.00,43.10,2024-07-01,2025-03-14,menu revision
PRC00948,ITEM0156,,125.00,46.27,2025-03-15,2025-08-31,inflation
PRC00949,ITEM0156,,130.00,48.41,2025-09-01,,inflation
PRC00950,ITEM0157,,750.00,296.36,2024-07-01,2025-03-14,menu revision
PRC00951,ITEM0157,,770.00,314.38,2025-03-15,2025-08-31,inflation
PRC00952,ITEM0157,,800.00,322.21,2025-09-01,,inflation
PRC00953,ITEM0158,,350.00,143.84,2024-07-01,2025-03-14,menu revision
PRC00954,ITEM0158,,370.00,151.76,2025-03-15,2025-08-15,inflation
PRC00955,ITEM0159,,450.00,181.98,2024-07-01,2025-03-14,menu revision
PRC00956,ITEM0159,,460.00,192.62,2025-03-15,,inflation
PRC00957,ITEM0160,,100.00,44.23,2024-07-01,2025-03-14,menu revision
PRC00958,ITEM0160,,105.00,46.24,2025-03-15,2025-08-31,inflation
PRC00959,ITEM0160,,105.00,47.30,2025-09-01,,inflation
