order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method
ORD00042140,CUST0014779,LOC0005,2025-03-27 18:44:17,App,Completed,,7170.00,0.00,1075.50,8245.50,Card
ORD00042149,CUST0050179,LOC0013,2025-03-27 18:49:34,App,Completed,,3720.00,0.00,558.00,4278.00,Card
ORD00042160,CUST0021382,LOC0004,2025-03-27 19:01:00,App,Cancelled,,8240.00,0.00,1236.00,9476.00,Online
ORD00042166,CUST0042345,LOC0011,2025-03-27 19:07:46,Dine-in,Completed,,7125.00,0.00,1140.00,8265.00,Cash
ORD00042193,CUST0019964,LOC0022,2025-03-27 19:30:38,Dine-in,Completed,,3555.00,0.00,533.25,4088.25,Card
ORD00042198,CUST0043269,LOC0019,2025-03-27 19:35:26,ThirdPartyDelivery,Completed,,1520.00,0.00,243.20,1763.20,Cash
ORD00042222,CUST0044691,LOC0020,2025-03-27 19:57:04,ThirdPartyDelivery,Completed,,5495.00,0.00,824.25,6319.25,Cash
ORD00042240,CUST0052414,LOC0016,2025-03-27 20:03:27,App,Completed,,4070.00,0.00,651.20,4721.20,Online
ORD00042245,CUST0031342,LOC0008,2025-03-27 20:10:12,ThirdPartyDelivery,Completed,,6745.00,0.00,1079.20,7824.20,Online
ORD00042246,CUST0014030,LOC0002,2025-03-27 20:10:19,Takeaway,Completed,PROMO004,5005.00,500.00,675.75,5180.75,Cash
ORD00042279,CUST0053987,LOC0004,2025-03-27 20:46:24,Takeaway,Completed,,6360.00,0.00,954.00,7314.00,Card
ORD00042293,CUST0037155,LOC0023,2025-03-27 21:02:59,Dine-in,Completed,PROMO004,13680.00,500.00,1977.00,15157.00,Card
ORD00042315,CUST0033903,LOC0004,2025-03-27 21:28:27,ThirdPartyDelivery,Completed,PROMO004,3860.00,500.00,504.00,3864.00,Cash
ORD00042321,CUST0050207,LOC0017,2025-03-27 21:36:41,App,Completed,,6510.00,0.00,1041.60,7551.60,Online
ORD00042331,CUST0044902,LOC0019,2025-03-27 21:44:56,App,Completed,,3870.00,0.00,619.20,4489.20,Wallet
ORD00042348,CUST0045578,LOC0020,2025-03-27 22:22:15,ThirdPartyDelivery,Completed,,3835.00,0.00,575.25,4410.25,Online
ORD00042362,CUST0013976,LOC0019,2025-03-27 22:47:43,App,Completed,PROMO004,13690.00,500.00,2110.40,15300.40,Online
ORD00042385,CUST0005154,LOC0021,2025-03-27 23:31:51,Dine-in,Completed,PROMO004,7815.00,500.00,1097.25,8412.25,Card
ORD00042389,CUST0028974,LOC0002,2025-03-27 23:36:41,App,Completed,,7850.00,0.00,1177.50,9027.50,Card
ORD00042417,CUST0005379,LOC0023,2025-03-28 00:58:19,Takeaway,Completed,PROMO004,16050.00,500.00,2332.50,17882.50,Card
ORD00042435,CUST0008593,LOC0018,2025-03-28 02:01:17,Dine-in,Completed,PROMO004,12110.00,500.01,1857.60,13467.59,Card
ORD00042459,CUST0007409,LOC0022,2025-03-28 03:30:44,ThirdPartyDelivery,Completed,,2390.00,0.00,358.50,2748.50,Cash
ORD00042504,CUST0052259,LOC0016,2025-03-28 16:59:59,App,Cancelled,,3340.00,0.00,534.40,3874.40,Wallet
ORD00042519,CUST0029368,LOC0014,2025-03-28 18:00:59,Website,Completed,,6600.00,0.00,990.00,7590.00,Wallet
ORD00042529,CUST0029862,LOC0015,2025-03-28 18:05:32,Dine-in,Completed,,10865.00,0.00,1738.40,12603.40,Wallet
ORD00042536,CUST0001447,LOC0023,2025-03-28 18:10:01,Dine-in,Completed,,2115.00,0.00,317.25,2432.25,Cash
ORD00042560,CUST0041611,LOC0007,2025-03-28 18:22:00,Dine-in,Completed,PROMO004,10790.00,500.01,1646.40,11936.39,Cash
ORD00042564,CUST0015206,LOC0007,2025-03-28 18:24:18,App,Completed,,5570.00,0.00,891.20,6461.20,Wallet
ORD00042565,CUST0000007,LOC0024,2025-03-28 18:25:34,Takeaway,Completed,,3940.00,0.00,630.40,4570.40,Cash
ORD00042588,CUST0036905,LOC0003,2025-03-28 18:41:26,App,Completed,,2440.00,0.00,366.00,2806.00,Card
ORD00042635,CUST0026843,LOC0014,2025-03-28 19:17:07,Dine-in,Completed,,8620.00,0.00,1293.00,9913.00,Card
ORD00042656,CUST0026736,LOC0018,2025-03-28 19:32:34,Takeaway,Completed,,2210.00,0.00,353.60,2563.60,Cash
ORD00042662,CUST0006843,LOC0020,2025-03-28 19:35:36,Dine-in,Completed,,840.00,0.00,126.00,966.00,Wallet
ORD00042664,CUST0030038,LOC0003,2025-03-28 19:38:23,Dine-in,Completed,,4075.00,0.00,611.25,4686.25,Wallet
ORD00042682,CUST0045699,LOC0008,2025-03-28 19:59:08,ThirdPartyDelivery,Completed,,450.00,0.00,72.00,522.00,Cash
ORD00042691,CUST0037934,LOC0017,2025-03-28 20:12:05,Website,Completed,PROMO004,6280.00,500.00,924.80,6704.80,Online
ORD00042700,CUST0001176,LOC0008,2025-03-28 20:19:29,Takeaway,Completed,,6280.00,0.00,1004.80,7284.80,Cash
ORD00042716,CUST0034049,LOC0020,2025-03-28 20:37:05,App,Completed,,3020.00,0.00,453.00,3473.00,Online
ORD00042738,CUST0013202,LOC0023,2025-03-28 20:55:03,App,Completed,PROMO004,5690.00,500.00,778.50,5968.50,Online
ORD00042752,CUST0013303,LOC0007,2025-03-28 21:01:58,Takeaway,Completed,,2510.00,0.00,401.60,2911.60,Cash
ORD00042811,CUST0004009,LOC0014,2025-03-28 22:04:09,Dine-in,Completed,PROMO004,16500.00,500.00,2400.00,18400.00,Wallet
ORD00042851,CUST0004967,LOC0003,2025-03-28 22:56:20,Dine-in,Completed,,20780.00,0.00,3117.00,23897.00,Cash
ORD00042859,CUST0007228,LOC0003,2025-03-28 23:09:32,Takeaway,Completed,,4970.00,0.00,745.50,5715.50,Cash
ORD00042862,CUST0024679,LOC0015,2025-03-28 23:13:18,Dine-in,Completed,PROMO004,7750.00,500.00,1160.00,8410.00,Wallet
ORD00042877,CUST0011976,LOC0018,2025-03-28 23:39:31,Dine-in,Completed,PROMO004,13000.00,500.00,2000.00,14500.00,Cash
ORD00042881,CUST0004549,LOC0013,2025-03-28 23:46:07,Takeaway,Completed,,3295.00,0.00,494.25,3789.25,Wallet
ORD00042885,CUST0002187,LOC0018,2025-03-28 23:50:26,ThirdPartyDelivery,Completed,,2640.00,0.00,422.40,3062.40,Online
ORD00042886,CUST0005732,LOC0007,2025-03-28 23:50:31,ThirdPartyDelivery,Completed,,3080.00,0.00,492.80,3572.80,Online
ORD00042898,CUST0026596,LOC0017,2025-03-29 00:10:04,ThirdPartyDelivery,Completed,,12470.00,0.00,1995.20,14465.20,Online
ORD00042914,CUST0039755,LOC0003,2025-03-29 00:49:18,App,Completed,,11095.00,0.00,1664.25,12759.25,Wallet
ORD00042928,CUST0017193,LOC0006,2025-03-29 01:07:59,Dine-in,Completed,PROMO004,11270.00,500.00,1615.50,12385.50,Cash
ORD00042934,CUST0006160,LOC0011,2025-03-29 01:22:34,Takeaway,Completed,PROMO004,4240.00,500.00,598.40,4338.40,Cash
ORD00042936,CUST0014220,LOC0008,2025-03-29 01:25:55,Dine-in,Completed,,8505.00,0.00,1360.80,9865.80,Card
ORD00042937,CUST0007743,LOC0022,2025-03-29 01:27:34,ThirdPartyDelivery,Completed,,2690.00,0.00,403.50,3093.50,Online
ORD00042948,CUST0032982,LOC0016,2025-03-29 01:50:55,ThirdPartyDelivery,Completed,,7280.00,0.00,1164.80,8444.80,Online
ORD00042984,CUST0031428,LOC0019,2025-03-29 03:27:57,Dine-in,Completed,,6700.00,0.00,1072.00,7772.00,Cash
ORD00043011,CUST0024630,LOC0024,2025-03-29 13:07:40,Dine-in,Completed,,6550.00,0.00,1048.00,7598.00,Cash
ORD00043012,CUST0039264,LOC0005,2025-03-29 13:20:16,App,Completed,,6290.00,0.00,943.50,7233.50,Online
ORD00043032,CUST0030300,LOC0004,2025-03-29 16:22:11,ThirdPartyDelivery,Completed,,2950.00,0.00,442.50,3392.50,Online
ORD00043052,CUST0051295,LOC0004,2025-03-29 18:00:04,App,Completed,,8705.00,0.00,1305.75,10010.75,Online
ORD00043053,CUST0011912,LOC0024,2025-03-29 18:01:14,Takeaway,Completed,,4670.00,0.00,747.20,5417.20,Cash
ORD00043082,CUST0018220,LOC0019,2025-03-29 18:14:05,Dine-in,Completed,,14520.00,0.00,2323.20,16843.20,Card
ORD00043089,CUST0044696,LOC0018,2025-03-29 18:18:06,Dine-in,Completed,,13945.00,0.00,2231.20,16176.20,Cash
ORD00043091,CUST0024478,LOC0014,2025-03-29 18:18:26,Dine-in,Completed,,6570.00,0.00,985.50,7555.50,Cash
ORD00043102,CUST0016176,LOC0006,2025-03-29 18:27:46,Takeaway,Completed,,5350.00,0.00,802.50,6152.50,Cash
ORD00043137,CUST0011078,LOC0010,2025-03-29 18:44:28,Dine-in,Completed,,3385.00,0.00,541.60,3926.60,Card
ORD00043143,CUST0023142,LOC0018,2025-03-29 18:46:33,Dine-in,Completed,,9330.00,0.00,1492.80,10822.80,Cash
ORD00043179,CUST0010715,LOC0016,2025-03-29 19:02:22,App,Completed,,5290.00,0.00,846.40,6136.40,Card
ORD00043196,CUST0021513,LOC0009,2025-03-29 19:09:01,Dine-in,Completed,,12100.00,0.00,1936.00,14036.00,Cash
ORD00043205,CUST0043763,LOC0010,2025-03-29 19:12:19,App,Completed,,4395.00,0.00,703.20,5098.20,Online
ORD00043221,CUST0003098,LOC0007,2025-03-29 19:20:16,Takeaway,Completed,PROMO004,12925.00,500.00,1988.00,14413.00,Cash
ORD00043241,CUST0029189,LOC0002,2025-03-29 19:35:30,ThirdPartyDelivery,Completed,,7280.00,0.00,1092.00,8372.00,Cash
ORD00043300,CUST0054166,LOC0018,2025-03-29 20:08:52,Dine-in,Completed,,2835.00,0.00,453.60,3288.60,Cash
ORD00043310,CUST0019621,LOC0006,2025-03-29 20:18:06,Dine-in,Completed,,3870.00,0.00,580.50,4450.50,Wallet
ORD00043312,CUST0000439,LOC0021,2025-03-29 20:20:52,Takeaway,Completed,,4480.00,0.00,672.00,5152.00,Card
ORD00043346,CUST0051555,LOC0018,2025-03-29 20:52:08,Takeaway,Completed,,2645.00,0.00,423.20,3068.20,Cash
ORD00043377,CUST0031005,LOC0016,2025-03-29 21:26:05,Dine-in,Completed,,5350.00,0.00,856.00,6206.00,Cash
ORD00043381,CUST0006488,LOC0011,2025-03-29 21:30:47,Dine-in,Completed,,10950.00,0.00,1752.00,12702.00,Card
ORD00043391,CUST0003801,LOC0017,2025-03-29 21:39:16,App,Completed,,8160.00,0.00,1305.60,9465.60,Card
ORD00043454,CUST0030829,LOC0015,2025-03-29 22:29:46,Takeaway,Completed,,10620.00,0.00,1699.20,12319.20,Cash
ORD00043483,CUST0017578,LOC0003,2025-03-29 22:58:43,Dine-in,Completed,,9715.00,0.00,1457.25,11172.25,Cash
ORD00043518,CUST0045940,LOC0010,2025-03-29 23:40:27,ThirdPartyDelivery,Completed,,2230.00,0.00,356.80,2586.80,Online
ORD00043539,CUST0032867,LOC0020,2025-03-30 00:19:42,Dine-in,Completed,,5060.00,0.00,759.00,5819.00,Wallet
ORD00043554,CUST0034075,LOC0016,2025-03-30 01:09:29,ThirdPartyDelivery,Cancelled,,7140.00,0.00,1142.40,8282.40,Cash
ORD00043556,CUST0044852,LOC0023,2025-03-30 01:15:51,Website,Completed,,7620.00,0.00,1143.00,8763.00,Online
ORD00043566,CUST0039708,LOC0018,2025-03-30 01:39:47,ThirdPartyDelivery,Completed,,2845.00,0.00,455.20,3300.20,Online
ORD00043580,CUST0053764,LOC0005,2025-03-30 02:31:16,App,Completed,,3660.00,0.00,549.00,4209.00,Card
ORD00043601,CUST0030467,LOC0023,2025-03-30 04:30:25,Takeaway,Completed,,4365.00,0.00,654.75,5019.75,Wallet
ORD00043605,CUST0043344,LOC0002,2025-03-30 11:17:40,Takeaway,Completed,,13660.00,0.00,2049.00,15709.00,Cash
ORD00043653,CUST0050173,LOC0017,2025-03-30 18:05:47,Takeaway,Completed,,9570.00,0.00,1531.20,11101.20,Cash
ORD00043654,CUST0004235,LOC0004,2025-03-30 18:06:00,Dine-in,Completed,,9740.00,0.00,1461.00,11201.00,Card
ORD00043656,CUST0053685,LOC0019,2025-03-30 18:07:18,ThirdPartyDelivery,Completed,,6000.00,0.00,960.00,6960.00,Online
ORD00043673,CUST0015703,LOC0014,2025-03-30 18:17:46,Website,Completed,,8390.00,0.00,1258.50,9648.50,Card
ORD00043675,CUST0001568,LOC0003,2025-03-30 18:21:25,ThirdPartyDelivery,Completed,,5170.00,0.00,775.50,5945.50,Cash
ORD00043689,CUST0049645,LOC0021,2025-03-30 18:31:25,ThirdPartyDelivery,Completed,,3580.00,0.00,537.00,4117.00,Cash
ORD00043729,CUST0018118,LOC0016,2025-03-30 18:50:38,Takeaway,Completed,,3975.00,0.00,636.00,4611.00,Cash
ORD00043739,CUST0027265,LOC0004,2025-03-30 19:03:47,ThirdPartyDelivery,Cancelled,,3690.00,0.00,553.50,4243.50,Online
ORD00043748,CUST0000106,LOC0006,2025-03-30 19:14:20,Takeaway,Cancelled,,7350.00,0.00,1102.50,8452.50,Card
ORD00043753,CUST0042622,LOC0006,2025-03-30 19:18:27,App,Completed,,4330.00,0.00,649.50,4979.50,Wallet
ORD00043804,CUST0046865,LOC0022,2025-03-30 19:59:22,Dine-in,Completed,,7840.00,0.00,1176.00,9016.00,Cash
ORD00043811,CUST0047400,LOC0001,2025-03-30 20:04:50,Dine-in,Completed,,6350.00,0.00,952.50,7302.50,Wallet
ORD00043820,CUST0024860,LOC0002,2025-03-30 20:14:11,ThirdPartyDelivery,Completed,,4410.00,0.00,661.50,5071.50,Online
ORD00043836,CUST0003281,LOC0002,2025-03-30 20:26:03,App,Completed,,2025.00,0.00,303.75,2328.75,Online
ORD00043940,CUST0031491,LOC0021,2025-03-30 22:31:17,Dine-in,Completed,,2910.00,0.00,436.50,3346.50,Cash
ORD00043949,CUST0020132,LOC0008,2025-03-30 22:40:59,Dine-in,Completed,,17870.00,0.00,2859.20,20729.20,Cash
ORD00043964,CUST0051075,LOC0011,2025-03-30 22:58:51,Takeaway,Completed,,3190.00,0.00,510.40,3700.40,Card
ORD00043994,CUST0001780,LOC0015,2025-03-31 00:01:33,Dine-in,Completed,,8680.00,0.00,1388.80,10068.80,Cash
ORD00044007,CUST0012364,LOC0004,2025-03-31 00:50:25,Dine-in,Completed,,3550.00,0.00,532.50,4082.50,Card
ORD00044012,CUST0002918,LOC0017,2025-03-31 01:36:34,ThirdPartyDelivery,Completed,,1320.00,0.00,211.20,1531.20,Online
ORD00044029,CUST0044884,LOC0005,2025-03-31 11:13:22,Takeaway,Completed,,3540.00,0.00,531.00,4071.00,Card
ORD00044033,CUST0005243,LOC0007,2025-03-31 11:22:28,ThirdPartyDelivery,Completed,,2530.00,0.00,404.80,2934.80,Cash
ORD00044079,CUST0027507,LOC0022,2025-03-31 12:28:25,App,Completed,,7250.00,0.00,1087.50,8337.50,Wallet
ORD00044082,CUST0054452,LOC0008,2025-03-31 12:31:23,ThirdPartyDelivery,Cancelled,PROMO005,10660.00,2100.00,1369.60,9929.60,Online
ORD00044084,CUST0040423,LOC0013,2025-03-31 12:32:07,Dine-in,Completed,,4585.00,0.00,687.75,5272.75,Wallet
ORD00044122,CUST0015298,LOC0020,2025-03-31 13:03:28,Dine-in,Completed,,9560.00,0.00,1434.00,10994.00,Cash
ORD00044128,CUST0009319,LOC0023,2025-03-31 13:07:49,Dine-in,Completed,,15805.00,0.00,2370.75,18175.75,Cash
ORD00044139,CUST0003024,LOC0025,2025-03-31 13:11:44,Dine-in,Completed,,3520.00,0.00,528.00,4048.00,Cash
ORD00044140,CUST0052391,LOC0022,2025-03-31 13:11:54,ThirdPartyDelivery,Completed,,3160.00,0.00,474.00,3634.00,Online
ORD00044142,CUST0039279,LOC0023,2025-03-31 13:12:39,Dine-in,Completed,PROMO005,16070.00,1537.50,2179.88,16712.38,Card
ORD00044149,CUST0016894,LOC0008,2025-03-31 13:19:19,Website,Completed,,6300.00,0.00,1008.00,7308.00,Card
ORD00044165,CUST0029330,LOC0017,2025-03-31 13:32:16,Dine-in,Completed,PROMO005,7990.00,562.50,1188.40,8615.90,Card
ORD00044169,CUST0005236,LOC0007,2025-03-31 13:34:39,App,Completed,PROMO005,11490.00,2080.00,1505.60,10915.60,Online
ORD00044173,CUST0041473,LOC0006,2025-03-31 13:36:38,Dine-in,Completed,,10350.00,0.00,1552.50,11902.50,Card
ORD00044185,CUST0041673,LOC0017,2025-03-31 13:47:03,Dine-in,Completed,,9410.00,0.00,1505.60,10915.60,Card
ORD00044217,CUST0010728,LOC0015,2025-03-31 14:10:01,ThirdPartyDelivery,Completed,,3070.00,0.00,491.20,3561.20,Cash
ORD00044232,CUST0017357,LOC0012,2025-03-31 14:23:13,App,Completed,,3480.00,0.00,522.00,4002.00,Online
ORD00044326,CUST0013092,LOC0016,2025-03-31 17:37:21,Dine-in,Completed,,7405.00,0.00,1184.80,8589.80,Card
ORD00044329,CUST0016849,LOC0003,2025-03-31 17:50:20,Dine-in,Completed,PROMO005,11340.00,2130.00,1381.50,10591.50,Cash
ORD00044332,CUST0000772,LOC0016,2025-03-31 17:59:36,Dine-in,Completed,,1900.00,0.00,304.00,2204.00,Card
ORD00044335,CUST0048877,LOC0011,2025-03-31 18:03:58,ThirdPartyDelivery,Completed,,10160.00,0.00,1625.60,11785.60,Online
ORD00044367,CUST0028516,LOC0023,2025-03-31 18:27:21,Dine-in,Completed,,5275.00,0.00,791.25,6066.25,Cash
ORD00044376,CUST0054625,LOC0018,2025-03-31 18:35:41,App,Completed,,8730.00,0.00,1396.80,10126.80,Online
ORD00044377,CUST0013845,LOC0017,2025-03-31 18:35:48,Website,Completed,,7310.00,0.00,1169.60,8479.60,Wallet
ORD00044401,CUST0008070,LOC0007,2025-03-31 19:00:32,App,Completed,,1535.00,0.00,245.60,1780.60,Wallet
ORD00044409,CUST0038482,LOC0014,2025-03-31 19:06:59,Dine-in,Completed,,15370.00,0.00,2305.50,17675.50,Wallet
ORD00044413,CUST0037874,LOC0022,2025-03-31 19:09:35,Dine-in,Completed,,12130.00,0.00,1819.50,13949.50,Card
ORD00044415,CUST0034443,LOC0020,2025-03-31 19:10:32,ThirdPartyDelivery,Completed,,6110.00,0.00,916.50,7026.50,Online
ORD00044428,CUST0025808,LOC0022,2025-03-31 19:23:42,Dine-in,Completed,,3660.00,0.00,549.00,4209.00,Cash
ORD00044429,CUST0043052,LOC0005,2025-03-31 19:25:47,Takeaway,Completed,,470.00,0.00,70.50,540.50,Cash
ORD00044440,CUST0052971,LOC0017,2025-03-31 19:33:51,Takeaway,Completed,,4340.00,0.00,694.40,5034.40,Cash
ORD00044445,CUST0051823,LOC0015,2025-03-31 19:38:29,App,Completed,,6675.00,0.00,1068.00,7743.00,Cash
ORD00044450,CUST0007778,LOC0019,2025-03-31 19:45:05,App,Completed,,4630.00,0.00,740.80,5370.80,Card
ORD00044509,CUST0023850,LOC0014,2025-03-31 20:27:16,App,Completed,,2290.00,0.00,343.50,2633.50,Card
ORD00044531,CUST0050769,LOC0003,2025-03-31 20:40:51,Dine-in,Completed,,10470.00,0.00,1570.50,12040.50,Card
ORD00044538,CUST0029269,LOC0019,2025-03-31 20:42:48,Dine-in,Completed,,4160.00,0.00,665.60,4825.60,Card
ORD00044553,CUST0014438,LOC0008,2025-03-31 20:52:30,Takeaway,Completed,,2500.00,0.00,400.00,2900.00,Card
ORD00044631,CUST0036629,LOC0015,2025-03-31 21:47:29,Dine-in,Completed,,7150.00,0.00,1144.00,8294.00,Card
ORD00044632,CUST0024478,LOC0014,2025-03-31 21:47:48,App,Completed,,5670.00,0.00,850.50,6520.50,Online
ORD00044640,CUST0006478,LOC0001,2025-03-31 21:55:35,Dine-in,Completed,,9700.00,0.00,1455.00,11155.00,Card
ORD00044671,CUST0030642,LOC0004,2025-03-31 22:28:15,App,Completed,,11860.00,0.00,1779.00,13639.00,Wallet
ORD00044681,CUST0024252,LOC0009,2025-03-31 22:42:46,ThirdPartyDelivery,Completed,,1045.00,0.00,167.20,1212.20,Online
ORD00044705,CUST0003931,LOC0022,2025-03-31 23:22:02,App,Completed,,6860.00,0.00,1029.00,7889.00,Online
ORD00044711,CUST0036687,LOC0016,2025-03-31 23:34:25,ThirdPartyDelivery,Completed,,7555.00,0.00,1208.80,8763.80,Online
ORD00044753,CUST0017871,LOC0018,2025-04-01 10:29:10,App,Completed,,6625.00,0.00,1060.00,7685.00,Online
ORD00044773,CUST0047827,LOC0001,2025-04-01 11:27:08,Dine-in,Completed,,8130.00,0.00,1219.50,9349.50,Cash
ORD00044777,CUST0015887,LOC0020,2025-04-01 11:52:08,ThirdPartyDelivery,Completed,PROMO005,4790.00,710.00,612.00,4692.00,Online
ORD00044854,CUST0003345,LOC0020,2025-04-01 12:46:36,Dine-in,Completed,PROMO005,8655.00,1065.00,1138.50,8728.50,Card
ORD00044897,CUST0018307,LOC0021,2025-04-01 13:24:59,App,Completed,,6570.00,0.00,985.50,7555.50,Online
ORD00044994,CUST0050501,LOC0020,2025-04-01 14:56:09,Website,Completed,,3480.00,0.00,522.00,4002.00,Online
ORD00045031,CUST0053946,LOC0018,2025-04-01 16:55:21,Dine-in,Completed,,4510.00,0.00,721.60,5231.60,Cash
ORD00045066,CUST0052735,LOC0011,2025-04-01 18:24:07,App,Completed,,4970.00,0.00,795.20,5765.20,Online
ORD00045067,CUST0042818,LOC0008,2025-04-01 18:26:48,App,Completed,,14945.00,0.00,2391.20,17336.20,Wallet
ORD00045076,CUST0035788,LOC0013,2025-04-01 18:32:28,Dine-in,Completed,,5470.00,0.00,820.50,6290.50,Cash
ORD00045098,CUST0043036,LOC0012,2025-04-01 19:01:37,ThirdPartyDelivery,Completed,,1650.00,0.00,247.50,1897.50,Cash
ORD00045132,CUST0019525,LOC0003,2025-04-01 19:31:37,ThirdPartyDelivery,Completed,,1410.00,0.00,211.50,1621.50,Cash
ORD00045135,CUST0012068,LOC0006,2025-04-01 19:32:11,App,Completed,,15990.00,0.00,2398.50,18388.50,Cash
ORD00045142,CUST0037741,LOC0008,2025-04-01 19:36:48,App,Completed,,9690.00,0.00,1550.40,11240.40,Online
ORD00045143,CUST0004924,LOC0012,2025-04-01 19:38:51,Takeaway,Completed,,2825.00,0.00,423.75,3248.75,Cash
ORD00045166,CUST0012971,LOC0025,2025-04-01 20:03:42,Dine-in,Completed,,5005.00,0.00,750.75,5755.75,Cash
ORD00045171,CUST0042596,LOC0021,2025-04-01 20:06:32,Dine-in,Completed,,14470.00,0.00,2170.50,16640.50,Card
ORD00045182,CUST0013921,LOC0021,2025-04-01 20:12:05,Dine-in,Completed,,5660.00,0.00,849.00,6509.00,Cash
ORD00045184,CUST0014659,LOC0007,2025-04-01 20:14:11,Dine-in,Completed,,3670.00,0.00,587.20,4257.20,Cash
ORD00045191,CUST0022761,LOC0020,2025-04-01 20:18:14,App,Completed,,210.00,0.00,31.50,241.50,Card
ORD00045197,CUST0024595,LOC0022,2025-04-01 20:24:24,Dine-in,Completed,,9800.00,0.00,1470.00,11270.00,Card
ORD00045209,CUST0035073,LOC0013,2025-04-01 20:32:20,Website,Completed,,3335.00,0.00,500.25,3835.25,Card
ORD00045236,CUST0015645,LOC0003,2025-04-01 20:47:52,App,Completed,,5510.00,0.00,826.50,6336.50,Online
ORD00045268,CUST0016600,LOC0016,2025-04-01 21:12:40,Dine-in,Completed,,10640.00,0.00,1702.40,12342.40,Cash
ORD00045299,CUST0034900,LOC0007,2025-04-01 21:33:38,Dine-in,Completed,,7040.00,0.00,1126.40,8166.40,Cash
ORD00045300,CUST0044547,LOC0008,2025-04-01 21:34:59,App,Completed,,6130.00,0.00,980.80,7110.80,Wallet
ORD00045318,CUST0034810,LOC0001,2025-04-01 21:50:43,Takeaway,Completed,,6870.00,0.00,1030.50,7900.50,Card
ORD00045370,CUST0034637,LOC0013,2025-04-01 22:31:05,Website,Completed,PROMO005,3950.00,502.50,517.12,3964.62,Online
ORD00045382,CUST0049154,LOC0017,2025-04-01 22:44:11,Takeaway,Completed,,3100.00,0.00,496.00,3596.00,Cash
ORD00045398,CUST0000854,LOC0020,2025-04-01 23:03:55,App,Cancelled,PROMO005,15850.00,1025.00,2223.75,17048.75,Cash
ORD00045400,CUST0043066,LOC0013,2025-04-01 23:08:16,Dine-in,Completed,,3310.00,0.00,496.50,3806.50,Cash
ORD00045403,CUST0022183,LOC0024,2025-04-01 23:20:33,Takeaway,Completed,,8130.00,0.00,1300.80,9430.80,Wallet
ORD00045410,CUST0034311,LOC0008,2025-04-01 23:36:30,App,Completed,,7170.00,0.00,1147.20,8317.20,Online
ORD00045463,CUST0024043,LOC0023,2025-04-02 12:07:26,ThirdPartyDelivery,Completed,,3760.00,0.00,564.00,4324.00,Online
ORD00045491,CUST0018606,LOC0003,2025-04-02 12:32:07,Dine-in,Completed,,17970.00,0.00,2695.50,20665.50,Cash
ORD00045542,CUST0040174,LOC0007,2025-04-02 13:17:33,App,Completed,,7620.00,0.00,1219.20,8839.20,Online
ORD00045544,CUST0025825,LOC0006,2025-04-02 13:17:38,Dine-in,Completed,PROMO005,11290.00,950.00,1551.00,11891.00,Card
ORD00045549,CUST0018724,LOC0015,2025-04-02 13:20:01,Takeaway,Completed,,8910.00,0.00,1425.60,10335.60,Wallet
ORD00045558,CUST0013868,LOC0020,2025-04-02 13:29:21,Dine-in,Completed,,13180.00,0.00,1977.00,15157.00,Cash
ORD00045572,CUST0019127,LOC0001,2025-04-02 13:41:28,Website,Completed,,5610.00,0.00,841.50,6451.50,Card
ORD00045574,CUST0046439,LOC0008,2025-04-02 13:42:26,App,Completed,,7270.00,0.00,1163.20,8433.20,Wallet
ORD00045577,CUST0022899,LOC0002,2025-04-02 13:43:05,Dine-in,Completed,,4700.00,0.00,705.00,5405.00,Card
ORD00045595,CUST0011257,LOC0009,2025-04-02 14:00:00,App,Completed,,3950.00,0.00,632.00,4582.00,Online
ORD00045601,CUST0035049,LOC0017,2025-04-02 14:03:42,App,Cancelled,,12440.00,0.00,1990.40,14430.40,Wallet
ORD00045646,CUST0028783,LOC0011,2025-04-02 14:55:02,App,Completed,,5620.00,0.00,899.20,6519.20,Online
ORD00045654,CUST0031906,LOC0002,2025-04-02 15:05:15,Dine-in,Completed,,5020.00,0.00,753.00,5773.00,Cash
ORD00045683,CUST0018220,LOC0019,2025-04-02 16:41:08,Website,Completed,,6820.00,0.00,1091.20,7911.20,Online
ORD00045687,CUST0045977,LOC0006,2025-04-02 16:45:49,Dine-in,Completed,,6680.00,0.00,1002.00,7682.00,Card
ORD00045690,CUST0019202,LOC0002,2025-04-02 17:00:09,Dine-in,Completed,,5990.00,0.00,898.50,6888.50,Card
ORD00045704,CUST0045767,LOC0017,2025-04-02 17:22:40,Dine-in,Completed,PROMO005,18320.00,3782.50,2326.00,16863.50,Card
ORD00045719,CUST0015621,LOC0016,2025-04-02 18:04:44,ThirdPartyDelivery,Completed,,3690.00,0.00,590.40,4280.40,Cash
ORD00045723,CUST0021419,LOC0015,2025-04-02 18:06:50,Dine-in,Completed,,12300.00,0.00,1968.00,14268.00,Cash
ORD00045726,CUST0027517,LOC0012,2025-04-02 18:11:41,Dine-in,Completed,,9195.00,0.00,1379.25,10574.25,Card
ORD00045757,CUST0045403,LOC0015,2025-04-02 19:01:38,App,Completed,,2990.00,0.00,478.40,3468.40,Wallet
ORD00045769,CUST0019529,LOC0017,2025-04-02 19:09:42,Dine-in,Completed,,3635.00,0.00,581.60,4216.60,Card
