rating_id,customer_id,item_id,location_id,order_id,rating_value,rating_date,review_text
RAT0036232,CUST0033485,,LOC0003,ORD00069561,3,2025-05-18,"Taste was fine, packaging poor."
RAT0036233,CUST0005239,ITEM0067,LOC0006,ORD00070306,3,2025-05-18,
RAT0036234,CUST0011863,ITEM0082,LOC0003,ORD00070050,2,2025-05-18,
RAT0036235,CUST0015454,ITEM0044,LOC0003,ORD00069963,3,2025-05-18,Good taste but late delivery.
RAT0036236,CUST0042684,ITEM0006,LOC0008,ORD00068271,5,2025-05-18,
RAT0036237,CUST0011966,ITEM0076,LOC0018,ORD00070196,4,2025-05-18,
RAT0036238,CUST0036486,ITEM0075,LOC0018,ORD00069784,3,2025-05-18,
RAT0036239,CUST0029175,ITEM0003,LOC0001,ORD00069702,3,2025-05-18,
RAT0036240,CUST0013067,,LOC0013,ORD00070357,4,2025-05-18,
RAT0036241,CUST0016124,ITEM0011,LOC0010,ORD00067653,4,2025-05-18,Good value for money.
RAT0036242,CUST0005218,ITEM0138,LOC0023,ORD00070209,3,2025-05-18,Good taste but late delivery.
RAT0036243,CUST0053200,ITEM0149,LOC0022,ORD00069797,4,2025-05-18,
RAT0036244,CUST0026196,ITEM0159,LOC0018,ORD00069712,4,2025-05-18,
RAT0036245,CUST0016243,ITEM0045,LOC0003,ORD00069178,3,2025-05-18,Decent but overpriced.
RAT0036246,CUST0054122,,LOC0003,ORD00069879,2,2025-05-18,
RAT0036247,CUST0008170,ITEM0092,LOC0015,ORD00070281,3,2025-05-18,
RAT0036248,CUST0046486,ITEM0145,LOC0016,ORD00068980,5,2025-05-18,"Excellent, loved it!"
RAT0036249,CUST0042259,ITEM0019,LOC0020,ORD00070410,4,2025-05-18,Good value for money.
RAT0036250,CUST0048451,ITEM0020,LOC0003,ORD00068565,2,2025-05-18,Not fresh.
RAT0036251,CUST0054815,ITEM0036,LOC0022,ORD00070097,4,2025-05-18,
RAT0036252,CUST0030941,ITEM0082,LOC0012,ORD00068299,5,2025-05-18,Perfect taste and quick service.
RAT0036254,CUST0039370,ITEM0149,LOC0020,ORD00070324,3,2025-05-18,Good taste but late delivery.
RAT0036255,CUST0047192,ITEM0046,LOC0008,ORD00069715,3,2025-05-18,
RAT0036256,CUST0017081,ITEM0159,LOC0020,ORD00070367,3,2025-05-18,
RAT0036257,CUST0011564,ITEM0098,LOC0005,ORD00069371,3,2025-05-18,
RAT0036259,CUST0054278,ITEM0044,LOC0012,ORD00070208,3,2025-05-18,
RAT0036260,CUST0001482,ITEM0135,LOC0004,ORD00070115,3,2025-05-18,
RAT0036262,CUST0035565,ITEM0004,LOC0023,ORD00068488,3,2025-05-18,
RAT0036263,CUST0045487,,LOC0014,ORD00070121,4,2025-05-18,
RAT0036264,CUST0022312,ITEM0029,LOC0020,ORD00070388,4,2025-05-18,
RAT0036265,CUST0039807,ITEM0114,LOC0023,ORD00068534,4,2025-05-18,Nice ambience and good service.
RAT0036266,CUST0039319,ITEM0138,LOC0016,ORD00070333,5,2025-05-18,
RAT0036267,CUST0007026,ITEM0141,LOC0017,ORD00069603,1,2025-05-18,
RAT0036268,CUST0004381,ITEM0121,LOC0014,ORD00069575,5,2025-05-18,Best in town.
RAT0036269,CUST0005218,ITEM0050,LOC0023,ORD00070209,5,2025-05-18,
RAT0036270,CUST0017706,ITEM0027,LOC0003,ORD00069896,5,2025-05-18,Amazing food and friendly staff.
RAT0036271,CUST0035984,,LOC0001,ORD00069119,4,2025-05-18,
RAT0036272,CUST0039653,ITEM0143,LOC0010,ORD00069452,5,2025-05-18,
RAT0036273,CUST0030661,ITEM0068,LOC0018,ORD00069731,4,2025-05-18,
RAT0036276,CUST0003900,,LOC0021,ORD00069460,4,2025-05-18,
RAT0036277,CUST0010648,ITEM0139,LOC0013,ORD00069285,4,2025-05-18,Nice ambience and good service.
RAT0036278,CUST0024080,ITEM0041,LOC0018,ORD00070125,4,2025-05-18,
RAT0036279,CUST0039777,ITEM0147,LOC0022,ORD00069127,4,2025-05-18,
RAT0036280,CUST0032234,ITEM0132,LOC0005,ORD00069835,5,2025-05-18,
RAT0036281,CUST0052259,,LOC0016,ORD00069860,5,2025-05-18,
RAT0036282,CUST0011455,ITEM0137,LOC0003,ORD00070225,4,2025-05-18,
RAT0036283,CUST0047165,ITEM0061,LOC0004,ORD00070168,2,2025-05-18,
RAT0036284,CUST0003567,,LOC0024,ORD00069287,4,2025-05-18,
RAT0036285,CUST0010197,ITEM0036,LOC0014,ORD00068454,4,2025-05-18,
RAT0036286,CUST0014884,ITEM0059,LOC0015,ORD00069901,4,2025-05-18,Good value for money.
RAT0036287,CUST0033397,ITEM0048,LOC0004,ORD00069185,3,2025-05-18,It was okay.
RAT0036288,CUST0029323,ITEM0057,LOC0009,ORD00070417,3,2025-05-18,"Average, nothing special."
RAT0036289,CUST0015579,,LOC0014,ORD00069921,3,2025-05-18,It was okay.
RAT0036290,CUST0007605,ITEM0137,LOC0008,ORD00069951,4,2025-05-18,Nice ambience and good service.
RAT0036291,CUST0008090,ITEM0081,LOC0025,ORD00069768,3,2025-05-18,
RAT0036292,CUST0011966,ITEM0086,LOC0018,ORD00070196,4,2025-05-18,
RAT0036293,CUST0014041,ITEM0063,LOC0013,ORD00069148,4,2025-05-18,
RAT0036294,CUST0025597,ITEM0150,LOC0016,ORD00069591,5,2025-05-18,
RAT0036295,CUST0039213,,LOC0016,ORD00069317,4,2025-05-18,
RAT0036296,CUST0045136,ITEM0148,LOC0007,ORD00068344,3,2025-05-18,It was okay.
RAT0036297,CUST0016387,ITEM0027,LOC0022,ORD00068742,4,2025-05-18,
RAT0036298,CUST0025530,ITEM0155,LOC0011,ORD00070186,4,2025-05-18,"Good food, will order again."
RAT0036299,CUST0002674,ITEM0081,LOC0018,ORD00070136,3,2025-05-18,"Taste was fine, packaging poor."
RAT0036300,CUST0030057,ITEM0062,LOC0020,ORD00070250,4,2025-05-18,
RAT0036301,CUST0009751,,LOC0014,ORD00069872,3,2025-05-18,
RAT0036302,CUST0015552,,LOC0011,ORD00070229,4,2025-05-18,
RAT0036303,CUST0025623,ITEM0151,LOC0003,ORD00069118,5,2025-05-18,Highly recommended.
RAT0036304,CUST0043474,ITEM0118,LOC0005,ORD00070223,3,2025-05-18,
RAT0036305,CUST0009827,ITEM0086,LOC0023,ORD00070268,4,2025-05-18,
RAT0036306,CUST0009951,ITEM0148,LOC0010,ORD00069521,3,2025-05-18,
RAT0036307,CUST0017515,ITEM0133,LOC0003,ORD00068578,5,2025-05-18,"Excellent, loved it!"
RAT0036308,CUST0017010,ITEM0141,LOC0004,ORD00069766,1,2025-05-18,Order was wrong and tasted stale.
RAT0036310,CUST0038339,ITEM0033,LOC0005,ORD00069586,3,2025-05-18,
RAT0036311,CUST0001905,,LOC0002,ORD00069363,3,2025-05-18,
RAT0036312,CUST0030316,ITEM0092,LOC0004,ORD00068519,3,2025-05-18,"Taste was fine, packaging poor."
RAT0036314,CUST0017472,ITEM0138,LOC0007,ORD00068925,4,2025-05-18,Enjoyed the meal.
RAT0036315,CUST0015916,ITEM0041,LOC0010,ORD00070227,3,2025-05-18,It was okay.
RAT0036316,CUST0038386,ITEM0148,LOC0001,ORD00068136,4,2025-05-18,
RAT0036317,CUST0027122,ITEM0139,LOC0023,ORD00069383,4,2025-05-18,Enjoyed the meal.
RAT0036319,CUST0008806,ITEM0046,LOC0003,ORD00070061,3,2025-05-18,
RAT0036321,CUST0011935,ITEM0012,LOC0025,ORD00069548,3,2025-05-18,"Average, nothing special."
RAT0036322,CUST0020480,ITEM0048,LOC0002,ORD00069348,4,2025-05-18,
RAT0036323,CUST0044180,,LOC0001,ORD00069590,4,2025-05-18,
RAT0036324,CUST0037818,ITEM0057,LOC0007,ORD00070022,4,2025-05-18,Enjoyed the meal.
RAT0036325,CUST0009821,ITEM0152,LOC0018,ORD00069490,4,2025-05-18,
RAT0036326,CUST0030519,ITEM0145,LOC0018,ORD00069775,4,2025-05-18,Nice ambience and good service.
RAT0036327,CUST0034113,ITEM0049,LOC0019,ORD00070079,3,2025-05-18,
RAT0036328,CUST0019006,ITEM0034,LOC0025,ORD00069519,3,2025-05-18,
RAT0036329,CUST0050638,ITEM0045,LOC0023,ORD00069629,5,2025-05-18,"Excellent, loved it!"
RAT0036330,CUST0012235,ITEM0081,LOC0022,ORD00069846,5,2025-05-18,
RAT0036331,CUST0012392,,LOC0003,ORD00069455,3,2025-05-18,"Taste was fine, packaging poor."
RAT0036332,CUST0012064,ITEM0134,LOC0021,ORD00069890,4,2025-05-18,
RAT0036333,CUST0049604,ITEM0049,LOC0022,ORD00070060,5,2025-05-18,
RAT0036334,CUST0036766,ITEM0112,LOC0005,ORD00066214,5,2025-05-18,
RAT0036335,CUST0002355,,LOC0003,ORD00070051,2,2025-05-18,
RAT0036336,CUST0040601,ITEM0090,LOC0005,ORD00069458,3,2025-05-18,
RAT0036337,CUST0049115,ITEM0058,LOC0005,ORD00069378,2,2025-05-18,
RAT0036338,CUST0027303,ITEM0058,LOC0007,ORD00069902,3,2025-05-18,
RAT0036339,CUST0015403,ITEM0138,LOC0002,ORD00069997,5,2025-05-18,
RAT0036341,CUST0035397,ITEM0069,LOC0017,ORD00069516,5,2025-05-18,
RAT0036342,CUST0007738,ITEM0136,LOC0007,ORD00068785,4,2025-05-18,
RAT0036343,CUST0026276,ITEM0135,LOC0002,ORD00070109,4,2025-05-18,Tasty and fresh.
RAT0036344,CUST0028016,ITEM0138,LOC0002,ORD00070334,4,2025-05-18,Enjoyed the meal.
RAT0036345,CUST0043474,ITEM0155,LOC0005,ORD00070223,2,2025-05-18,Not fresh.
RAT0036346,CUST0054906,,LOC0012,ORD00068895,4,2025-05-18,
RAT0036347,CUST0023630,ITEM0092,LOC0003,ORD00068431,5,2025-05-18,
RAT0036348,CUST0034191,ITEM0060,LOC0007,ORD00069875,3,2025-05-18,It was okay.
RAT0036349,CUST0039915,,LOC0006,ORD00070408,5,2025-05-18,
RAT0036350,CUST0052272,ITEM0020,LOC0020,ORD00067842,3,2025-05-18,
RAT0036352,CUST0007923,ITEM0051,LOC0009,ORD00069753,4,2025-05-18,
RAT0036353,CUST0035025,ITEM0148,LOC0018,ORD00070103,2,2025-05-18,Below average taste.
RAT0036354,CUST0012113,ITEM0123,LOC0007,ORD00069933,4,2025-05-18,
RAT0036356,CUST0017085,ITEM0048,LOC0025,ORD00070029,4,2025-05-18,
RAT0036357,CUST0002919,ITEM0063,LOC0018,ORD00069090,4,2025-05-18,
RAT0036358,CUST0033764,ITEM0083,LOC0014,ORD00068647,4,2025-05-18,
RAT0036359,CUST0018879,ITEM0027,LOC0005,ORD00069891,3,2025-05-18,
RAT0036360,CUST0047165,,LOC0004,ORD00070168,3,2025-05-18,
RAT0036361,CUST0049397,ITEM0027,LOC0008,ORD00068986,5,2025-05-18,
RAT0036362,CUST0049615,ITEM0081,LOC0012,ORD00069495,4,2025-05-18,
RAT0036363,CUST0034419,ITEM0151,LOC0003,ORD00070316,3,2025-05-18,
RAT0036364,CUST0038573,ITEM0140,LOC0021,ORD00070014,3,2025-05-18,"Average, nothing special."
RAT0036365,CUST0027507,ITEM0050,LOC0001,ORD00069867,4,2025-05-18,Enjoyed the meal.
RAT0036366,CUST0025430,,LOC0003,ORD00069864,4,2025-05-18,
RAT0036367,CUST0008906,ITEM0048,LOC0003,ORD00069830,4,2025-05-18,Enjoyed the meal.
RAT0036368,CUST0031724,ITEM0018,LOC0003,ORD00070126,3,2025-05-18,"Average, nothing special."
RAT0036369,CUST0035221,ITEM0048,LOC0009,ORD00070191,3,2025-05-18,
RAT0036370,CUST0017976,,LOC0016,ORD00062799,4,2025-05-18,
RAT0036371,CUST0005979,,LOC0021,ORD00069313,3,2025-05-19,
RAT0036372,CUST0012831,ITEM0027,LOC0023,ORD00069849,5,2025-05-19,Highly recommended.
RAT0036373,CUST0005451,ITEM0046,LOC0019,ORD00070725,4,2025-05-19,
RAT0036374,CUST0045200,,LOC0020,ORD00070723,4,2025-05-19,
RAT0036375,CUST0004481,ITEM0052,LOC0004,ORD00069842,4,2025-05-19,"Good food, will order again."
RAT0036376,CUST0023806,ITEM0124,LOC0023,ORD00070003,4,2025-05-19,Tasty and fresh.
RAT0036377,CUST0051373,ITEM0037,LOC0022,ORD00066516,5,2025-05-19,
RAT0036378,CUST0035975,,LOC0012,ORD00069198,3,2025-05-19,
RAT0036380,CUST0043770,ITEM0136,LOC0020,ORD00069967,4,2025-05-19,
RAT0036381,CUST0029743,ITEM0153,LOC0002,ORD00069917,4,2025-05-19,Tasty and fresh.
RAT0036382,CUST0015100,ITEM0148,LOC0020,ORD00070569,5,2025-05-19,
RAT0036384,CUST0038371,,LOC0003,ORD00070074,3,2025-05-19,
RAT0036386,CUST0016813,,LOC0004,ORD00070430,4,2025-05-19,
RAT0036387,CUST0036708,ITEM0049,LOC0016,ORD00069035,4,2025-05-19,Tasty and fresh.
RAT0036388,CUST0003345,ITEM0135,LOC0020,ORD00069009,3,2025-05-19,"Average, nothing special."
RAT0036389,CUST0012849,ITEM0142,LOC0003,ORD00069907,4,2025-05-19,"Good food, will order again."
RAT0036390,CUST0037595,ITEM0137,LOC0004,ORD00070443,5,2025-05-19,Perfect taste and quick service.
RAT0036391,CUST0042938,ITEM0056,LOC0007,ORD00070749,3,2025-05-19,
RAT0036392,CUST0049431,ITEM0034,LOC0011,ORD00068354,3,2025-05-19,
RAT0036393,CUST0037892,ITEM0141,LOC0018,ORD00069764,4,2025-05-19,
RAT0036394,CUST0041769,ITEM0061,LOC0025,ORD00069404,2,2025-05-19,Service was slow.
RAT0036395,CUST0007298,ITEM0134,LOC0015,ORD00070727,5,2025-05-19,
RAT0036396,CUST0022236,ITEM0063,LOC0016,ORD00069965,4,2025-05-19,
RAT0036397,CUST0031093,ITEM0008,LOC0001,ORD00068599,5,2025-05-19,
RAT0036398,CUST0029751,ITEM0053,LOC0007,ORD00068735,3,2025-05-19,
RAT0036399,CUST0027603,ITEM0073,LOC0012,ORD00070473,2,2025-05-19,
RAT0036400,CUST0030847,ITEM0023,LOC0014,ORD00069543,4,2025-05-19,"Good food, will order again."
RAT0036401,CUST0052473,ITEM0068,LOC0009,ORD00070673,3,2025-05-19,Good taste but late delivery.
RAT0036402,CUST0016711,ITEM0082,LOC0012,ORD00070767,2,2025-05-19,
RAT0036403,CUST0046952,ITEM0095,LOC0016,ORD00070717,5,2025-05-19,
RAT0036405,CUST0005614,ITEM0138,LOC0005,ORD00070769,3,2025-05-19,
RAT0036406,CUST0031185,ITEM0006,LOC0008,ORD00069927,5,2025-05-19,Best in town.
RAT0036407,CUST0036697,ITEM0046,LOC0012,ORD00070398,4,2025-05-19,
RAT0036408,CUST0053837,ITEM0032,LOC0003,ORD00070556,3,2025-05-19,It was okay.
RAT0036410,CUST0050206,ITEM0005,LOC0018,ORD00070740,5,2025-05-19,
RAT0036412,CUST0035204,ITEM0149,LOC0002,ORD00069473,3,2025-05-19,
RAT0036413,CUST0026276,ITEM0046,LOC0002,ORD00070109,5,2025-05-19,Perfect taste and quick service.
RAT0036414,CUST0029517,ITEM0136,LOC0014,ORD00070317,4,2025-05-19,
RAT0036415,CUST0010850,,LOC0025,ORD00069645,4,2025-05-19,Good value for money.
RAT0036416,CUST0002275,ITEM0136,LOC0003,ORD00070624,4,2025-05-19,Tasty and fresh.
RAT0036417,CUST0053357,ITEM0061,LOC0004,ORD00070548,2,2025-05-19,
RAT0036418,CUST0038541,ITEM0148,LOC0009,ORD00068798,3,2025-05-19,
RAT0036419,CUST0024973,,LOC0007,ORD00069276,4,2025-05-19,
RAT0036420,CUST0013547,ITEM0124,LOC0006,ORD00070728,5,2025-05-19,
RAT0036421,CUST0050613,ITEM0147,LOC0004,ORD00070702,4,2025-05-19,
RAT0036422,CUST0027621,ITEM0148,LOC0022,ORD00070669,3,2025-05-19,
RAT0036423,CUST0000919,ITEM0138,LOC0023,ORD00069942,4,2025-05-19,
RAT0036424,CUST0004704,ITEM0068,LOC0005,ORD00068577,2,2025-05-19,
RAT0036425,CUST0019701,ITEM0054,LOC0007,ORD00070419,4,2025-05-19,
RAT0036426,CUST0041798,ITEM0058,LOC0020,ORD00068776,5,2025-05-19,Perfect taste and quick service.
RAT0036427,CUST0041193,ITEM0138,LOC0018,ORD00070394,3,2025-05-19,
RAT0036428,CUST0054703,ITEM0032,LOC0017,ORD00068144,2,2025-05-19,Service was slow.
RAT0036429,CUST0034361,ITEM0057,LOC0003,ORD00070310,5,2025-05-19,
RAT0036430,CUST0050064,,LOC0001,ORD00066594,4,2025-05-19,Enjoyed the meal.
RAT0036431,CUST0050790,ITEM0006,LOC0016,ORD00068763,5,2025-05-19,Best in town.
RAT0036432,CUST0041193,ITEM0152,LOC0018,ORD00070394,3,2025-05-19,
RAT0036433,CUST0031153,ITEM0075,LOC0020,ORD00070636,5,2025-05-19,"Excellent, loved it!"
RAT0036434,CUST0034419,,LOC0003,ORD00070316,3,2025-05-19,
RAT0036435,CUST0006796,ITEM0150,LOC0007,ORD00070447,3,2025-05-19,
RAT0036436,CUST0053613,ITEM0092,LOC0011,ORD00070622,3,2025-05-19,
RAT0036437,CUST0043922,ITEM0151,LOC0001,ORD00070343,5,2025-05-19,Perfect taste and quick service.
RAT0036438,CUST0015572,ITEM0037,LOC0003,ORD00069758,3,2025-05-19,Good taste but late delivery.
RAT0036439,CUST0033747,ITEM0137,LOC0008,ORD00069856,4,2025-05-19,
RAT0036441,CUST0034558,ITEM0150,LOC0018,ORD00070220,4,2025-05-19,
RAT0036442,CUST0049460,ITEM0036,LOC0013,ORD00070642,4,2025-05-19,Enjoyed the meal.
RAT0036443,CUST0051119,,LOC0003,ORD00069442,3,2025-05-19,
RAT0036444,CUST0049149,ITEM0046,LOC0020,ORD00070617,3,2025-05-19,Good taste but late delivery.
RAT0036445,CUST0050995,ITEM0049,LOC0013,ORD00070299,5,2025-05-19,Highly recommended.
RAT0036446,CUST0030259,,LOC0022,ORD00070553,4,2025-05-19,
RAT0036447,CUST0049594,,LOC0018,ORD00070265,3,2025-05-19,
RAT0036448,CUST0009418,ITEM0013,LOC0020,ORD00070564,4,2025-05-19,
RAT0036449,CUST0035125,ITEM0066,LOC0015,ORD00068549,4,2025-05-19,
RAT0036451,CUST0020966,ITEM0058,LOC0003,ORD00070112,4,2025-05-19,Nice ambience and good service.
RAT0036452,CUST0050628,,LOC0003,ORD00069820,3,2025-05-19,"Taste was fine, packaging poor."
RAT0036453,CUST0002275,ITEM0044,LOC0003,ORD00070624,3,2025-05-19,Decent but overpriced.
RAT0036454,CUST0000804,ITEM0135,LOC0004,ORD00070372,5,2025-05-19,
RAT0036455,CUST0009318,ITEM0048,LOC0016,ORD00070609,4,2025-05-19,Nice ambience and good service.
RAT0036456,CUST0013864,,LOC0018,ORD00069472,4,2025-05-19,
RAT0036457,CUST0011123,ITEM0138,LOC0009,ORD00070496,3,2025-05-19,It was okay.
RAT0036458,CUST0052403,ITEM0038,LOC0017,ORD00068702,4,2025-05-19,
RAT0036459,CUST0030491,ITEM0157,LOC0022,ORD00070811,4,2025-05-19,
RAT0036460,CUST0035684,ITEM0048,LOC0015,ORD00069350,4,2025-05-19,Nice ambience and good service.
RAT0036461,CUST0013659,ITEM0151,LOC0023,ORD00070401,3,2025-05-19,
RAT0036462,CUST0006513,ITEM0057,LOC0012,ORD00069077,4,2025-05-19,
RAT0036463,CUST0025342,,LOC0017,ORD00069177,3,2025-05-19,
RAT0036464,CUST0035221,ITEM0135,LOC0009,ORD00070191,5,2025-05-19,
RAT0036465,CUST0030725,ITEM0153,LOC0019,ORD00069625,5,2025-05-19,
RAT0036466,CUST0010688,ITEM0145,LOC0018,ORD00070701,4,2025-05-19,
RAT0036467,CUST0047834,ITEM0082,LOC0013,ORD00070461,5,2025-05-19,Amazing food and friendly staff.
RAT0036468,CUST0016813,ITEM0035,LOC0004,ORD00070430,3,2025-05-19,
RAT0036469,CUST0011968,ITEM0034,LOC0009,ORD00069697,3,2025-05-19,
RAT0036470,CUST0032109,ITEM0045,LOC0023,ORD00069345,4,2025-05-19,
RAT0036471,CUST0034529,ITEM0003,LOC0018,ORD00069785,4,2025-05-19,
RAT0036472,CUST0025995,ITEM0030,LOC0005,ORD00070652,5,2025-05-19,
RAT0036473,CUST0049199,ITEM0051,LOC0003,ORD00070105,4,2025-05-19,Tasty and fresh.
RAT0036474,CUST0001257,ITEM0148,LOC0009,ORD00070598,3,2025-05-19,
RAT0036475,CUST0032220,ITEM0109,LOC0013,ORD00069186,3,2025-05-19,
RAT0036476,CUST0053293,,LOC0019,ORD00069929,3,2025-05-19,Good taste but late delivery.
RAT0036477,CUST0000759,ITEM0073,LOC0003,ORD00069167,1,2025-05-19,
RAT0036478,CUST0010062,,LOC0014,ORD00069626,4,2025-05-19,
RAT0036479,CUST0035033,ITEM0045,LOC0009,ORD00070768,3,2025-05-19,It was okay.
RAT0036480,CUST0013830,ITEM0148,LOC0009,ORD00070173,3,2025-05-19,
RAT0036482,CUST0015403,ITEM0155,LOC0002,ORD00069997,4,2025-05-19,Good value for money.
RAT0036483,CUST0046628,ITEM0130,LOC0023,ORD00070576,3,2025-05-19,
RAT0036484,CUST0024695,,LOC0005,ORD00070632,3,2025-05-19,"Taste was fine, packaging poor."
RAT0036485,CUST0009431,,LOC0013,ORD00069582,5,2025-05-19,
RAT0036487,CUST0007207,ITEM0047,LOC0010,ORD00070807,2,2025-05-19,
RAT0036488,CUST0002476,ITEM0101,LOC0002,ORD00069192,4,2025-05-19,
RAT0036489,CUST0036625,ITEM0106,LOC0014,ORD00069783,5,2025-05-19,
RAT0036490,CUST0011794,ITEM0086,LOC0008,ORD00068576,3,2025-05-19,
RAT0036491,CUST0006267,ITEM0045,LOC0012,ORD00069398,4,2025-05-19,
RAT0036492,CUST0049193,ITEM0113,LOC0003,ORD00069549,2,2025-05-19,
RAT0036493,CUST0000674,,LOC0014,ORD00068542,4,2025-05-19,
RAT0036494,CUST0053613,,LOC0011,ORD00070622,2,2025-05-19,Portion was too small.
RAT0036495,CUST0020824,,LOC0021,ORD00068580,2,2025-05-19,
RAT0036496,CUST0044054,,LOC0023,ORD00070715,4,2025-05-19,
RAT0036497,CUST0029240,ITEM0085,LOC0021,ORD00070135,4,2025-05-19,
RAT0036498,CUST0046301,ITEM0134,LOC0019,ORD00070570,3,2025-05-19,
RAT0036499,CUST0041494,ITEM0138,LOC0018,ORD00069976,5,2025-05-19,
RAT0036500,CUST0045932,ITEM0135,LOC0014,ORD00069081,4,2025-05-19,
RAT0036501,CUST0017413,,LOC0017,ORD00069334,2,2025-05-19,
RAT0036502,CUST0016360,ITEM0051,LOC0007,ORD00070005,4,2025-05-19,
RAT0036503,CUST0046581,ITEM0045,LOC0004,ORD00069520,5,2025-05-19,
RAT0036504,CUST0026220,ITEM0134,LOC0003,ORD00069828,3,2025-05-19,
RAT0036505,CUST0022481,ITEM0151,LOC0007,ORD00069834,4,2025-05-19,"Good food, will order again."
RAT0036506,CUST0023649,ITEM0143,LOC0013,ORD00070679,5,2025-05-19,Amazing food and friendly staff.
RAT0036507,CUST0009751,ITEM0057,LOC0014,ORD00069872,4,2025-05-19,
RAT0036508,CUST0013830,ITEM0138,LOC0009,ORD00070173,4,2025-05-19,
RAT0036509,CUST0031230,ITEM0113,LOC0014,ORD00070180,4,2025-05-19,
RAT0036511,CUST0004132,ITEM0137,LOC0025,ORD00070730,3,2025-05-19,
RAT0036512,CUST0005946,ITEM0136,LOC0020,ORD00069219,5,2025-05-19,
RAT0036513,CUST0049566,ITEM0071,LOC0006,ORD00070232,5,2025-05-19,
RAT0036514,CUST0018832,ITEM0135,LOC0013,ORD00069316,3,2025-05-19,"Taste was fine, packaging poor."
RAT0036515,CUST0014531,ITEM0082,LOC0022,ORD00068627,4,2025-05-19,Nice ambience and good service.
RAT0036516,CUST0031230,ITEM0121,LOC0014,ORD00070180,4,2025-05-19,Tasty and fresh.
RAT0036517,CUST0034774,ITEM0141,LOC0004,ORD00070470,3,2025-05-19,It was okay.
RAT0036518,CUST0028731,ITEM0136,LOC0003,ORD00069191,3,2025-05-19,
RAT0036519,CUST0029542,,LOC0001,ORD00070713,4,2025-05-19,
RAT0036520,CUST0006590,,LOC0017,ORD00070608,4,2025-05-19,
RAT0036521,CUST0024076,ITEM0141,LOC0017,ORD00070802,2,2025-05-19,
RAT0036522,CUST0044035,ITEM0046,LOC0020,ORD00069393,3,2025-05-19,"Taste was fine, packaging poor."
RAT0036524,CUST0005291,,LOC0005,ORD00070069,4,2025-05-19,
RAT0036525,CUST0017865,ITEM0147,LOC0015,ORD00069202,3,2025-05-19,
RAT0036526,CUST0027213,ITEM0048,LOC0017,ORD00070514,4,2025-05-19,
RAT0036527,CUST0045802,ITEM0081,LOC0025,ORD00070720,4,2025-05-19,
RAT0036528,CUST0001482,ITEM0148,LOC0004,ORD00070115,4,2025-05-19,
RAT0036529,CUST0018669,ITEM0149,LOC0009,ORD00070423,5,2025-05-19,
RAT0036530,CUST0037580,ITEM0073,LOC0009,ORD00069602,3,2025-05-19,
RAT0036531,CUST0016178,ITEM0032,LOC0003,ORD00069507,4,2025-05-19,
RAT0036532,CUST0004804,,LOC0025,ORD00070626,4,2025-05-19,
RAT0036533,CUST0004517,ITEM0009,LOC0020,ORD00068844,1,2025-05-19,
RAT0036534,CUST0050356,ITEM0160,LOC0023,ORD00070559,5,2025-05-19,
RAT0036535,CUST0010692,ITEM0057,LOC0013,ORD00070153,5,2025-05-19,
RAT0036536,CUST0008651,ITEM0036,LOC0002,ORD00069427,4,2025-05-19,
RAT0036538,CUST0026201,,LOC0021,ORD00070013,1,2025-05-19,"Very disappointing, will not order again."
RAT0036539,CUST0046301,ITEM0037,LOC0019,ORD00070570,3,2025-05-19,
RAT0036540,CUST0024076,,LOC0017,ORD00070802,5,2025-05-19,"Excellent, loved it!"
RAT0036541,CUST0007799,ITEM0115,LOC0003,ORD00070027,4,2025-05-19,
RAT0036542,CUST0000759,ITEM0053,LOC0003,ORD00069167,4,2025-05-19,
RAT0036543,CUST0034558,,LOC0018,ORD00070220,3,2025-05-19,
RAT0036544,CUST0048890,ITEM0159,LOC0023,ORD00069225,5,2025-05-19,
RAT0036545,CUST0027672,,LOC0009,ORD00070527,4,2025-05-19,Good value for money.
RAT0036546,CUST0021650,ITEM0110,LOC0001,ORD00069854,5,2025-05-19,Best in town.
RAT0036547,CUST0026276,ITEM0027,LOC0002,ORD00070109,3,2025-05-19,
RAT0036548,CUST0035356,ITEM0136,LOC0001,ORD00070683,4,2025-05-19,Tasty and fresh.
RAT0036550,CUST0036220,ITEM0002,LOC0013,ORD00070670,5,2025-05-19,
RAT0036551,CUST0034182,ITEM0006,LOC0017,ORD00070815,5,2025-05-19,
RAT0036552,CUST0006143,ITEM0135,LOC0023,ORD00070462,5,2025-05-19,
RAT0036553,CUST0018983,ITEM0082,LOC0009,ORD00070230,4,2025-05-19,
RAT0036554,CUST0050356,ITEM0053,LOC0023,ORD00070559,4,2025-05-19,Good value for money.
RAT0036555,CUST0005980,ITEM0155,LOC0012,ORD00070649,3,2025-05-19,
RAT0036556,CUST0040237,ITEM0151,LOC0017,ORD00069065,4,2025-05-19,
RAT0036557,CUST0006796,ITEM0058,LOC0007,ORD00070447,4,2025-05-19,
RAT0036558,CUST0022236,,LOC0005,ORD00069251,3,2025-05-19,
RAT0036559,CUST0023806,ITEM0133,LOC0023,ORD00070003,2,2025-05-19,Below average taste.
RAT0036560,CUST0014392,ITEM0134,LOC0005,ORD00070660,3,2025-05-19,
RAT0036561,CUST0051747,,LOC0015,ORD00070647,3,2025-05-19,
RAT0036562,CUST0014238,,LOC0023,ORD00070628,4,2025-05-19,
