price_id,item_id,location_id,price,cost,effective_start_date,effective_end_date,change_reason
PRC00679,ITEM0111,,260.0,91.26,2025-02-01,,inflation
PRC00680,ITEM0111,LOC0003,280.0,91.26,2025-03-01,,location premium
PRC00681,ITEM0111,LOC0006,280.0,91.26,2025-03-01,,location premium
PRC00682,ITEM0111,LOC0009,280.0,91.26,2025-03-01,,location premium
PRC00683,ITEM0111,LOC0014,280.0,91.26,2025-03-01,,location premium
PRC00684,ITEM0111,LOC0018,280.0,91.26,2025-03-01,,location premium
PRC00685,ITEM0111,LOC0024,280.0,91.26,2025-03-01,,location premium
PRC00686,ITEM0111,LOC0025,280.0,91.26,2025-03-01,,location premium
PRC00687,ITEM0112,,300.0,131.51,2024-07-01,2025-01-31,menu revision
PRC00688,ITEM0112,,310.0,140.73,2025-02-01,,inflation
PRC00689,ITEM0113,,470.0,182.39,2024-11-01,2025-01-31,seasonal
PRC00690,ITEM0113,,500.0,193.08,2025-02-01,2025-02-28,inflation
PRC00691,ITEM0113,,480.0,193.08,2025-03-01,2025-08-31,seasonal
PRC00692,ITEM0113,,490.0,198.15,2025-09-01,2025-10-31,inflation
PRC00693,ITEM0113,,510.0,198.15,2025-11-01,,seasonal
PRC00694,ITEM0114,,250.0,81.18,2024-07-01,2025-01-31,menu revision
PRC00695,ITEM0114,,265.0,84.81,2025-02-01,2025-03-31,inflation
PRC00696,ITEM0114,,280.0,84.81,2025-04-01,2025-08-31,seasonal
PRC00697,ITEM0114,,270.0,86.95,2025-09-01,,inflation
PRC00698,ITEM0115,,550.0,176.39,2024-07-01,2025-01-31,menu revision
PRC00699,ITEM0115,,580.0,186.26,2025-02-01,2025-03-31,inflation
PRC00700,ITEM0115,,610.0,186.26,2025-04-01,2025-08-31,seasonal
PRC00701,ITEM0115,,580.0,186.26,2025-09-01,,seasonal
PRC00702,ITEM0116,,750.0,128.08,2024-07-01,2025-01-31,menu revision
PRC00703,ITEM0116,,780.0,136.55,2025-02-01,2025-08-31,inflation
PRC00704,ITEM0116,,800.0,142.86,2025-09-01,,inflation
PRC00705,ITEM0117,,850.0,130.0,2024-07-01,2025-01-31,menu revision
PRC00706,ITEM0117,,910.0,139.74,2025-02-01,2025-08-31,inflation
PRC00707,ITEM0117,,930.0,145.29,2025-09-01,,inflation
PRC00708,ITEM0118,,700.0,312.06,2024-07-01,2025-01-31,menu revision
PRC00709,ITEM0118,,730.0,333.71,2025-02-01,2025-04-30,inflation
PRC00710,ITEM0118,,670.0,333.71,2025-05-01,,promotion-adjustment
PRC00711,ITEM0118,LOC0003,790.0,333.71,2025-03-01,2025-04-30,location premium
PRC00712,ITEM0118,LOC0003,720.0,333.71,2025-05-01,,location premium
PRC00713,ITEM0118,LOC0006,790.0,333.71,2025-03-01,2025-04-30,location premium
PRC00714,ITEM0118,LOC0006,720.0,333.71,2025-05-01,,location premium
PRC00715,ITEM0118,LOC0009,790.0,333.71,2025-03-01,2025-04-30,location premium
PRC00716,ITEM0118,LOC0009,720.0,333.71,2025-05-01,,location premium
PRC00717,ITEM0118,LOC0014,790.0,333.71,2025-03-01,2025-04-30,location premium
PRC00718,ITEM0118,LOC0014,720.0,333.71,2025-05-01,,location premium
PRC00719,ITEM0118,LOC0018,790.0,333.71,2025-03-01,2025-04-30,location premium
PRC00720,ITEM0118,LOC0018,720.0,333.71,2025-05-01,,location premium
PRC00721,ITEM0118,LOC0024,790.0,333.71,2025-03-01,2025-04-30,location premium
PRC00722,ITEM0118,LOC0024,720.0,333.71,2025-05-01,,location premium
PRC00723,ITEM0118,LOC0025,790.0,333.71,2025-03-01,2025-04-30,location premium
PRC00724,ITEM0118,LOC0025,720.0,333.71,2025-05-01,,location premium
PRC00725,ITEM0119,,450.0,157.96,2024-07-01,2025-01-31,menu revision
PRC00726,ITEM0119,,470.0,169.51,2025-02-01,,inflation
PRC00727,ITEM0120,,860.0,408.9,2025-12-01,2025-12-21,introductory price
PRC00728,ITEM0120,,950.0,408.9,2025-12-22,,introductory offer ended
PRC00729,ITEM0121,,350.0,114.6,2024-07-01,2025-01-31,menu revision
PRC00730,ITEM0121,,360.0,121.95,2025-02-01,2025-08-31,inflation
PRC00731,ITEM0121,,370.0,125.92,2025-09-01,,inflation
PRC00732,ITEM0121,LOC0003,390.0,121.95,2025-03-01,2025-08-31,location premium
PRC00733,ITEM0121,LOC0003,400.0,125.92,2025-09-01,,location premium
PRC00734,ITEM0121,LOC0006,390.0,121.95,2025-03-01,2025-08-31,location premium
PRC00735,ITEM0121,LOC0006,400.0,125.92,2025-09-01,,location premium
PRC00736,ITEM0121,LOC0009,390.0,121.95,2025-03-01,2025-08-31,location premium
PRC00737,ITEM0121,LOC0009,400.0,125.92,2025-09-01,,location premium
PRC00738,ITEM0121,LOC0014,390.0,121.95,2025-03-01,2025-08-31,location premium
PRC00739,ITEM0121,LOC0014,400.0,125.92,2025-09-01,,location premium
PRC00740,ITEM0121,LOC0018,390.0,121.95,2025-03-01,2025-08-31,location premium
PRC00741,ITEM0121,LOC0018,400.0,125.92,2025-09-01,,location premium
PRC00742,ITEM0121,LOC0024,390.0,121.95,2025-03-01,2025-08-31,location premium
PRC00743,ITEM0121,LOC0024,400.0,125.92,2025-09-01,,location premium
PRC00744,ITEM0121,LOC0025,390.0,121.95,2025-03-01,2025-08-31,location premium
PRC00745,ITEM0121,LOC0025,400.0,125.92,2025-09-01,,location premium
PRC00746,ITEM0122,,650.0,275.68,2024-07-01,2025-01-31,menu revision
PRC00747,ITEM0122,,690.0,295.82,2025-02-01,,inflation
PRC00748,ITEM0123,,300.0,132.18,2024-07-01,2025-01-31,menu revision
PRC00749,ITEM0123,,310.0,138.9,2025-02-01,,inflation
PRC00750,ITEM0123,LOC0003,330.0,138.9,2025-03-01,,location premium
PRC00751,ITEM0123,LOC0006,330.0,138.9,2025-03-01,,location premium
PRC00752,ITEM0123,LOC0009,330.0,138.9,2025-03-01,,location premium
PRC00753,ITEM0123,LOC0014,330.0,138.9,2025-03-01,,location premium
PRC00754,ITEM0123,LOC0018,330.0,138.9,2025-03-01,,location premium
PRC00755,ITEM0123,LOC0024,330.0,138.9,2025-03-01,,location premium
PRC00756,ITEM0123,LOC0025,330.0,138.9,2025-03-01,,location premium
PRC00757,ITEM0124,,180.0,123.74,2024-07-01,2025-03-14,menu revision
PRC00758,ITEM0124,,190.0,131.48,2025-03-15,,inflation
PRC00759,ITEM0125,,295.0,115.01,2024-11-01,2025-02-28,seasonal
PRC00760,ITEM0125,,280.0,115.01,2025-03-01,2025-03-14,seasonal
PRC00761,ITEM0125,,290.0,119.62,2025-03-15,2025-08-31,inflation
PRC00762,ITEM0125,,300.0,124.33,2025-09-01,2025-10-31,inflation
PRC00763,ITEM0125,,320.0,124.33,2025-11-01,,seasonal
PRC00764,ITEM0126,,150.0,64.34,2024-07-01,2025-03-14,menu revision
PRC00765,ITEM0126,,155.0,69.21,2025-03-15,2025-08-31,inflation
PRC00766,ITEM0126,,160.0,72.53,2025-09-01,,inflation
PRC00767,ITEM0127,,480.0,73.3,2024-07-01,2025-03-14,menu revision
PRC00768,ITEM0127,,500.0,76.86,2025-03-15,,inflation
PRC00769,ITEM0128,,-480.0,65.96,2024-07-01,2025-03-14,menu revision
PRC00770,ITEM0128,,500.0,70.39,2025-03-15,2025-08-31,inflation
PRC00771,ITEM0128,,510.0,72.23,2025-09-01,,inflation
PRC00772,ITEM0128,LOC0003,520.0,65.96,2025-03-01,2025-03-14,location premium
PRC00773,ITEM0128,LOC0003,540.0,70.39,2025-03-15,2025-08-31,location premium
PRC00774,ITEM0128,LOC0003,550.0,72.23,2025-09-01,,location premium
PRC00775,ITEM0128,LOC0006,520.0,65.96,2025-03-01,2025-03-14,location premium
PRC00776,ITEM0128,LOC0006,540.0,70.39,2025-03-15,2025-08-31,location premium
PRC00777,ITEM0128,LOC0006,550.0,72.23,2025-09-01,,location premium
PRC00778,ITEM0128,LOC0009,520.0,65.96,2025-03-01,2025-03-14,location premium
PRC00779,ITEM0128,LOC0009,540.0,70.39,2025-03-15,2025-08-31,location premium
PRC00780,ITEM0128,LOC0009,550.0,72.23,2025-09-01,,location premium
PRC00781,ITEM0128,LOC0014,520.0,65.96,2025-03-01,2025-03-14,location premium
PRC00782,ITEM0128,LOC0014,540.0,70.39,2025-03-15,2025-08-31,location premium
PRC00783,ITEM0128,LOC0014,550.0,72.23,2025-09-01,,location premium
PRC00784,ITEM0128,LOC0018,520.0,65.96,2025-03-01,2025-03-14,location premium
PRC00785,ITEM0128,LOC0018,540.0,70.39,2025-03-15,2025-08-31,location premium
PRC00786,ITEM0128,LOC0018,550.0,72.23,2025-09-01,,location premium
PRC00787,ITEM0128,LOC0024,520.0,65.96,2025-03-01,2025-03-14,location premium
PRC00788,ITEM0128,LOC0024,540.0,70.39,2025-03-15,2025-08-31,location premium
PRC00789,ITEM0128,LOC0024,550.0,72.23,2025-09-01,,location premium
PRC00790,ITEM0128,LOC0025,520.0,65.96,2025-03-01,2025-03-14,location premium
PRC00791,ITEM0128,LOC0025,540.0,70.39,2025-03-15,2025-08-31,location premium
PRC00792,ITEM0128,LOC0025,550.0,72.23,2025-09-01,,location premium
PRC00793,ITEM0129,,550.0,174.84,2024-11-01,2025-02-28,seasonal
PRC00794,ITEM0129,,520.0,174.84,2025-03-01,2025-03-14,seasonal
PRC00795,ITEM0129,,540.0,183.07,2025-03-15,2025-08-31,inflation
PRC00796,ITEM0129,,570.0,188.49,2025-09-01,2025-10-31,inflation
PRC00797,ITEM0129,,600.0,188.49,2025-11-01,,seasonal
PRC00798,ITEM0130,,220.0,84.83,2024-07-01,2025-03-14,menu revision
PRC00799,ITEM0130,,230.0,88.41,2025-03-15,2025-06-30,inflation
PRC00800,ITEM0130,,240.0,88.41,2025-07-01,2025-08-31,seasonal
PRC00801,ITEM0130,,250.0,91.8,2025-09-01,2025-09-30,inflation
PRC00802,ITEM0130,,235.0,91.8,2025-10-01,,seasonal
PRC00803,ITEM0131,,350.0,145.91,2024-07-01,2025-03-14,menu revision
PRC00804,ITEM0131,,360.0,156.93,2025-03-15,2025-09-15,inflation
PRC00805,ITEM0132,,380.0,152.72,2024-07-01,2025-03-14,menu revision
PRC00806,ITEM0132,,390.0,159.49,2025-03-15,2025-08-31,inflation
PRC00807,ITEM0132,,410.0,163.26,2025-09-01,,inflation
PRC00808,ITEM0133,,170.0,73.21,2024-07-01,2025-03-14,menu revision
PRC00809,ITEM0133,,180.0,78.35,2025-03-15,,inflation
PRC00810,ITEM0134,,0.0,97.79,2024-07-01,2025-01-31,menu revision
PRC00811,ITEM0134,,160.0,105.6,2025-02-01,2025-08-31,inflation
PRC00812,ITEM0134,,165.0,108.74,2025-09-01,,inflation
PRC00813,ITEM0135,,100.0,65.34,2024-07-01,2025-01-31,menu revision
PRC00814,ITEM0135,,105.0,69.46,2025-02-01,,inflation
PRC00815,ITEM0136,,450.0,155.29,2024-07-01,2025-01-31,menu revision
PRC00816,ITEM0136,,470.0,167.58,2025-02-01,2025-03-31,inflation
PRC00817,ITEM0136,,490.0,167.58,2025-04-01,2025-08-31,seasonal
PRC00818,ITEM0136,,480.0,175.82,2025-09-01,,inflation
PRC00819,ITEM0136,LOC0003,510.0,167.58,2025-03-01,2025-03-31,location premium
PRC00820,ITEM0136,LOC0003,530.0,167.58,2025-04-01,2025-08-31,location premium
PRC00821,ITEM0136,LOC0003,520.0,175.82,2025-09-01,,location premium
PRC00822,ITEM0136,LOC0006,510.0,167.58,2025-03-01,2025-03-31,location premium
PRC00823,ITEM0136,LOC0006,530.0,167.58,2025-04-01,2025-08-31,location premium
PRC00824,ITEM0136,LOC0006,520.0,175.82,2025-09-01,,location premium
PRC00825,ITEM0136,LOC0009,510.0,167.58,2025-03-01,2025-03-31,location premium
PRC00826,ITEM0136,LOC0009,530.0,167.58,2025-04-01,2025-08-31,location premium
PRC00827,ITEM0136,LOC0009,520.0,175.82,2025-09-01,,location premium
PRC00828,ITEM0136,LOC0014,510.0,167.58,2025-03-01,2025-03-31,location premium
PRC00829,ITEM0136,LOC0014,530.0,167.58,2025-04-01,2025-08-31,location premium
PRC00830,ITEM0136,LOC0014,520.0,175.82,2025-09-01,,location premium
PRC00831,ITEM0136,LOC0018,510.0,167.58,2025-03-01,2025-03-31,location premium
PRC00832,ITEM0136,LOC0018,530.0,167.58,2025-04-01,2025-08-31,location premium
PRC00833,ITEM0136,LOC0018,520.0,175.82,2025-09-01,,location premium
PRC00834,ITEM0136,LOC0024,510.0,167.58,2025-03-01,2025-03-31,location premium
PRC00835,ITEM0136,LOC0024,530.0,167.58,2025-04-01,2025-08-31,location premium
PRC00836,ITEM0136,LOC0024,520.0,175.82,2025-09-01,,location premium
PRC00837,ITEM0136,LOC0025,510.0,167.58,2025-03-01,2025-03-31,location premium
PRC00838,ITEM0136,LOC0025,530.0,167.58,2025-04-01,2025-08-31,location premium
PRC00839,ITEM0136,LOC0025,520.0,175.82,2025-09-01,,location premium
PRC00840,ITEM0137,,300.0,106.56,2024-07-01,2025-01-31,menu revision
PRC00841,ITEM0137,,310.0,112.52,2025-02-01,2025-03-31,inflation
PRC00842,ITEM0137,,330.0,112.52,2025-04-01,2025-08-31,seasonal
PRC00843,ITEM0137,,310.0,112.52,2025-09-01,,seasonal
PRC00844,ITEM0138,,250.0,103.07,2024-07-01,2025-01-31,menu revision
PRC00845,ITEM0138,,260.0,108.52,2025-02-01,2025-03-31,inflation
PRC00846,ITEM0138,,270.0,108.52,2025-04-01,2025-08-31,seasonal
PRC00847,ITEM0138,,265.0,113.51,2025-09-01,,inflation
PRC00848,ITEM0139,,380.0,63.48,2024-07-01,2025-01-31,menu revision
PRC00849,ITEM0139,,400.0,66.93,2025-02-01,2025-08-31,inflation
PRC00850,ITEM0139,,410.0,69.54,2025-09-01,,inflation
PRC00851,ITEM0140,,420.0,61.05,2024-11-16,2025-01-31,menu revision
PRC00852,ITEM0140,,450.0,65.77,2025-02-01,2025-08-31,inflation
PRC00853,ITEM0140,,460.0,67.98,2025-09-01,,inflation
PRC00854,ITEM0140,LOC0003,490.0,65.77,2025-03-01,2025-08-31,location premium
PRC00855,ITEM0140,LOC0003,500.0,67.98,2025-09-01,,location premium
PRC00856,ITEM0140,LOC0006,490.0,65.77,2025-03-01,2025-08-31,location premium
PRC00857,ITEM0140,LOC0006,500.0,67.98,2025-09-01,,location premium
PRC00858,ITEM0140,LOC0009,490.0,65.77,2025-03-01,2025-08-31,location premium
PRC00859,ITEM0140,LOC0009,500.0,67.98,2025-09-01,,location premium
PRC00860,ITEM0140,LOC0014,490.0,65.77,2025-03-01,2025-08-31,location premium
PRC00861,ITEM0140,LOC0014,500.0,67.98,2025-09-01,,location premium
PRC00862,ITEM0140,LOC0018,490.0,65.77,2025-03-01,2025-08-31,location premium
PRC00863,ITEM0140,LOC0018,500.0,67.98,2025-09-01,,location premium
PRC00864,ITEM0140,LOC0024,490.0,65.77,2025-03-01,2025-08-31,location premium
PRC00865,ITEM0140,LOC0024,500.0,67.98,2025-09-01,,location premium
PRC00866,ITEM0140,LOC0025,490.0,65.77,2025-03-01,2025-08-31,location premium
PRC00867,ITEM0140,LOC0025,500.0,67.98,2025-09-01,,location premium
PRC00868,ITEM0141,,480.0,157.0,2024-07-01,2025-01-31,menu revision
PRC00869,ITEM0141,,510.0,166.18,2025-02-01,,inflation
PRC00870,ITEM0142,,580.0,232.07,2024-07-01,2025-01-31,menu revision
PRC00871,ITEM0142,,610.0,244.33,2025-02-01,2025-06-14,inflation
PRC00872,ITEM0142,,780.0,244.33,2025-06-15,2025-08-31,menu repricing
PRC00873,ITEM0142,,810.0,249.91,2025-09-01,,inflation
PRC00874,ITEM0143,,520.0,169.26,2024-07-01,2025-01-31,menu revision
PRC00875,ITEM0143,,540.0,180.93,2025-02-01,2025-06-14,inflation
PRC00876,ITEM0143,,460.0,180.93,2025-06-15,2025-08-31,competitive pricing
PRC00877,ITEM0143,,470.0,187.6,2025-09-01,,inflation
PRC00878,ITEM0144,,680.0,326.2,2025-11-10,2025-11-30,introductory price
PRC00879,ITEM0144,,750.0,326.2,2025-12-01,,introductory offer ended
PRC00880,ITEM0145,,320.0,144.29,2025-04-15,2025-05-05,introductory price
PRC00881,ITEM0145,,350.0,144.29,2025-05-06,2025-08-31,introductory offer ended
PRC00882,ITEM0145,,370.0,151.19,2025-09-01,,inflation
PRC00883,ITEM0146,,550.0,188.38,2024-07-01,2025-01-31,menu revision
PRC00884,ITEM0146,,580.0,200.95,2025-02-01,2025-08-31,inflation
PRC00885,ITEM0146,,610.0,207.34,2025-09-01,,inflation
PRC00886,ITEM0147,,440.0,139.41,2024-11-01,2025-01-31,seasonal
PRC00887,ITEM0147,,470.0,148.21,2025-02-01,2025-02-28,inflation
PRC00888,ITEM0147,,450.0,148.21,2025-03-01,2025-08-31,seasonal
PRC00889,ITEM0147,,460.0,154.2,2025-09-01,2025-10-31,inflation
PRC00890,ITEM0147,,480.0,154.2,2025-11-01,,seasonal
PRC00891,ITEM0148,,-300.0,200.34,2024-07-01,2025-03-14,menu revision
PRC00892,ITEM0148,,320.0,208.57,2025-03-15,,inflation
PRC00893,ITEM0148,LOC0003,320.0,200.34,2025-03-01,2025-03-14,location premium
PRC00894,ITEM0148,LOC0003,350.0,208.57,2025-03-15,,location premium
PRC00895,ITEM0148,LOC0006,320.0,200.34,2025-03-01,2025-03-14,location premium
PRC00896,ITEM0148,LOC0006,350.0,208.57,2025-03-15,,location premium
PRC00897,ITEM0148,LOC0009,320.0,200.34,2025-03-01,2025-03-14,location premium
PRC00898,ITEM0148,LOC0009,350.0,208.57,2025-03-15,,location premium
PRC00899,ITEM0148,LOC0014,320.0,200.34,2025-03-01,2025-03-14,location premium
PRC00900,ITEM0148,LOC0014,350.0,208.57,2025-03-15,,location premium
PRC00901,ITEM0148,LOC0018,320.0,200.34,2025-03-01,2025-03-14,location premium
PRC00902,ITEM0148,LOC0018,350.0,208.57,2025-03-15,,location premium
PRC00903,ITEM0148,LOC0024,320.0,200.34,2025-03-01,2025-03-14,location premium
PRC00904,ITEM0148,LOC0024,350.0,208.57,2025-03-15,,location premium
PRC00905,ITEM0148,LOC0025,320.0,200.34,2025-03-01,2025-03-14,location premium
PRC00906,ITEM0148,LOC0025,350.0,208.57,2025-03-15,,location premium
PRC00907,ITEM0149,,350.0,156.59,2024-07-01,2025-03-14,menu revision
PRC00908,ITEM0149,,370.0,165.96,2025-03-15,2025-08-31,inflation
PRC00909,ITEM0149,,380.0,173.2,2025-09-01,,inflation
PRC00910,ITEM0150,,120.0,45.55,2024-07-01,2025-03-14,menu revision
PRC00911,ITEM0150,,125.0,48.98,2025-03-15,2025-08-31,inflation
PRC00912,ITEM0150,,130.0,50.35,2025-09-01,,inflation
PRC00913,ITEM0151,,60.0,40.23,2024-07-01,2025-03-14,menu revision
PRC00914,ITEM0151,,60.0,43.08,2025-03-15,2025-08-31,inflation
PRC00915,ITEM0151,,65.0,45.19,2025-09-01,,inflation
PRC00916,ITEM0151,LOC0003,65.0,40.23,2025-03-01,2025-03-14,location premium
PRC00917,ITEM0151,LOC0003,65.0,43.08,2025-03-15,2025-08-31,location premium
PRC00918,ITEM0151,LOC0003,70.0,45.19,2025-09-01,,location premium
PRC00919,ITEM0151,LOC0006,65.0,40.23,2025-03-01,2025-03-14,location premium
PRC00920,ITEM0151,LOC0006,65.0,43.08,2025-03-15,2025-08-31,location premium
PRC00921,ITEM0151,LOC0006,70.0,45.19,2025-09-01,,location premium
PRC00922,ITEM0151,LOC0009,65.0,40.23,2025-03-01,2025-03-14,location premium
PRC00923,ITEM0151,LOC0009,65.0,43.08,2025-03-15,2025-08-31,location premium
PRC00924,ITEM0151,LOC0009,70.0,45.19,2025-09-01,,location premium
PRC00925,ITEM0151,LOC0014,65.0,40.23,2025-03-01,2025-03-14,location premium
PRC00926,ITEM0151,LOC0014,65.0,43.08,2025-03-15,2025-08-31,location premium
PRC00927,ITEM0151,LOC0014,70.0,45.19,2025-09-01,,location premium
PRC00928,ITEM0151,LOC0018,65.0,40.23,2025-03-01,2025-03-14,location premium
PRC00929,ITEM0151,LOC0018,65.0,43.08,2025-03-15,2025-08-31,location premium
PRC00930,ITEM0151,LOC0018,70.0,45.19,2025-09-01,,location premium
PRC00931,ITEM0151,LOC0024,65.0,40.23,2025-03-01,2025-03-14,location premium
PRC00932,ITEM0151,LOC0024,65.0,43.08,2025-03-15,2025-08-31,location premium
PRC00933,ITEM0151,LOC0024,70.0,45.19,2025-09-01,,location premium
PRC00934,ITEM0151,LOC0025,65.0,40.23,2025-03-01,2025-03-14,location premium
PRC00935,ITEM0151,LOC0025,65.0,43.08,2025-03-15,2025-08-31,location premium
PRC00936,ITEM0151,LOC0025,70.0,45.19,2025-09-01,,location premium
PRC00937,ITEM0152,,90.0,36.25,2024-07-01,2025-03-14,menu revision
PRC00938,ITEM0152,,95.0,38.94,2025-03-15,2025-08-31,inflation
PRC00939,ITEM0152,,100.0,40.74,2025-09-01,,inflation
PRC00940,ITEM0153,,40.0,15.78,2024-07-01,2025-03-14,menu revision
PRC00941,ITEM0153,,40.0,16.47,2025-03-15,,inflation
PRC00942,ITEM0154,,350.0,118.6,2024-07-01,2025-03-14,menu revision
PRC00943,ITEM0154,,370.0,126.03,2025-03-15,,inflation
PRC00944,ITEM0155,,200.0,88.6,2024-07-01,2025-03-14,menu revision
PRC00945,ITEM0155,,210.0,93.65,2025-03-15,2025-08-31,inflation
PRC00946,ITEM0155,,220.0,95.85,2025-09-01,,inflation
PRC00947,ITEM0156,,120.0,43.1,2024-07-01,2025-03-14,menu revision
PRC00948,ITEM0156,,125.0,46.27,2025-03-15,2025-08-31,inflation
PRC00949,ITEM0156,,130.0,48.41,2025-09-01,,inflation
PRC00950,ITEM0157,,750.0,296.36,2024-07-01,2025-03-14,menu revision
PRC00951,ITEM0157,,770.0,314.38,2025-03-15,2025-08-31,inflation
PRC00952,ITEM0157,,800.0,322.21,2025-09-01,,inflation
PRC00953,ITEM0158,,350.0,143.84,2024-07-01,2025-03-14,menu revision
PRC00954,ITEM0158,,370.0,151.76,2025-03-15,2025-08-15,inflation
PRC00955,ITEM0159,,450.0,181.98,2024-07-01,2025-03-14,menu revision
PRC00956,ITEM0159,,460.0,192.62,2025-03-15,,inflation
PRC00957,ITEM0160,,100.0,44.23,2024-07-01,2025-03-14,menu revision
PRC00958,ITEM0160,,105.0,46.24,2025-03-15,2025-08-31,inflation
PRC00959,ITEM0160,,105.0,47.3,2025-09-01,,inflation
