order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method
ORD00127806,CUST0022808,LOC0021,2025-08-31 21:52:30,Website,Completed,PROMO012,11915.0,4710.0,1080.75,8285.75,Card
ORD00127807,CUST0009083,LOC0001,2025-08-31 21:52:46,ThirdPartyDelivery,Completed,,11500.0,0.0,1725.0,13225.0,Cash
ORD00127808,,LOC0004,2025-08-31 21:53:05,Dine-in,Completed,,9230.0,0.0,1384.5,10614.5,Cash
ORD00127809,CUST0043327,LOC0007,2025-08-31 21:53:15,ThirdPartyDelivery,Completed,,9550.0,0.0,1528.0,11078.0,Cash
ORD00127810,CUST0044164,LOC0003,2025-08-31 21:53:20,Website,Completed,,5280.0,0.0,792.0,6072.0,Online
ORD00127811,CUST0013045,LOC0024,2025-08-31 21:54:39,Takeaway,Completed,,3775.0,0.0,604.0,4379.0,Cash
ORD00127812,CUST0054739,LOC0015,2025-08-31 21:55:14,Dine-in,Completed,,9370.0,0.0,1499.2,10869.2,Wallet
ORD00127813,CUST0046168,LOC0023,2025-08-31 21:55:23,ThirdPartyDelivery,Completed,,4780.0,0.0,717.0,5497.0,Online
ORD00127814,CUST0032368,LOC0001,2025-08-31 21:59:05,Dine-in,Completed,,11270.0,0.0,1690.5,12960.5,Card
ORD00127815,CUST0040780,LOC0013,2025-08-31 21:59:38,App,Completed,,4320.0,0.0,648.0,4968.0,Cash
ORD00127816,CUST0015633,LOC0007,2025-08-31 22:00:05,Website,Completed,,3850.0,0.0,616.0,4466.0,Online
ORD00127817,CUST0015940,LOC0008,2025-08-31 22:01:25,Takeaway,Completed,,4880.0,0.0,780.8,5660.8,Card
ORD00127818,CUST0011905,LOC0009,2025-08-31 22:03:13,Dine-in,Completed,,9270.0,0.0,1483.2,10753.2,Card
ORD00127819,CUST0017010,LOC0004,2025-08-31 22:03:35,Dine-in,Completed,,10270.0,0.0,1540.5,11810.5,Card
ORD00127820,CUST0021988,LOC0025,2025-08-31 22:04:30,Dine-in,Completed,,8140.0,0.0,1221.0,9361.0,Card
ORD00127821,CUST0047537,LOC0016,2025-08-31 22:04:42,Dine-in,Completed,PROMO012,13060.0,4380.0,1388.8,10068.8,Card
ORD00127822,CUST0005005,LOC0022,2025-08-31 22:04:44,Takeaway,Completed,PROMO012,7280.0,3640.0,546.0,4186.0,Cash
ORD00127823,CUST0005984,LOC0023,2025-08-31 22:05:15,Takeaway,Completed,,3950.0,0.0,592.5,4542.5,Cash
ORD00127824,CUST0023485,LOC0018,2025-08-31 22:11:20,Dine-in,Completed,,15355.0,0.0,2456.8,17811.8,Card
ORD00127825,CUST0048494,LOC0016,2025-08-31 22:11:30,App,Completed,PROMO012,3300.0,470.0,452.8,3282.8,Cash
ORD00127826,CUST0014828,LOC0018,2025-08-31 22:11:52,ThirdPartyDelivery,Completed,,4470.0,0.0,715.2,5185.2,Cash
ORD00127827,CUST0053123,LOC0023,2025-08-31 22:12:19,Dine-in,Completed,,10945.0,0.0,1641.75,12586.75,Cash
ORD00127828,CUST0014542,LOC0007,2025-08-31 22:14:14,Website,Completed,,3550.0,0.0,568.0,4118.0,Online
ORD00127829,CUST0020226,LOC0023,2025-08-31 22:15:17,Dine-in,Completed,,6800.0,0.0,1020.0,7820.0,Card
ORD00127830,CUST0041238,LOC0001,2025-08-31 22:15:25,Takeaway,Completed,,6330.0,0.0,949.5,7279.5,Card
ORD00127831,CUST0005205,LOC0016,2025-08-31 22:15:53,Dine-in,Completed,,8485.0,0.0,1357.6,9842.6,Wallet
ORD00127832,CUST0035039,LOC0025,2025-08-31 22:18:12,Takeaway,Completed,,3830.0,0.0,574.5,4404.5,Cash
ORD00127833,CUST0010890,LOC0025,2025-08-31 22:18:42,Dine-in,Completed,,3190.0,0.0,478.5,3668.5,Cash
ORD00127834,CUST0000193,LOC0018,2025-08-31 22:19:02,App,Completed,,2145.0,0.0,343.2,2488.2,Online
ORD00127835,CUST0053030,LOC0007,2025-08-31 22:19:10,App,Completed,PROMO012,5805.0,680.0,820.0,5945.0,Online
ORD00127836,CUST0015879,LOC0010,2025-08-31 22:19:50,ThirdPartyDelivery,Completed,,2520.0,0.0,403.2,2923.2,Cash
ORD00127837,CUST0012221,LOC0018,2025-08-31 22:19:57,Dine-in,Completed,,7550.0,0.0,1208.0,8758.0,Cash
ORD00127838,CUST0013494,LOC0017,2025-08-31 22:19:57,Dine-in,Completed,,18090.0,0.0,2894.4,20984.4,Card
ORD00127839,CUST0031576,LOC0025,2025-08-31 22:20:48,Dine-in,Completed,,65.0,0.0,9.75,74.75,Card
ORD00127840,CUST0003861,LOC0016,2025-08-31 22:21:20,App,Completed,,7810.0,0.0,1249.6,9059.6,Online
ORD00127841,CUST0041527,LOC0025,2025-08-31 22:22:06,Dine-in,Completed,PROMO012,13940.0,1460.0,1872.0,14352.0,Card
ORD00127842,CUST0043354,LOC0012,2025-08-31 22:22:13,App,Completed,,5860.0,0.0,879.0,6739.0,Online
ORD00127843,CUST0042068,LOC0005,2025-08-31 22:23:20,Takeaway,Completed,,3230.0,0.0,484.5,3714.5,Cash
ORD00127844,CUST0033802,LOC0014,2025-08-31 22:23:46,ThirdPartyDelivery,Completed,PROMO012,11100.0,1460.0,1446.0,11086.0,Cash
ORD00127845,CUST0024083,LOC0009,2025-08-31 22:24:22,Website,Completed,PROMO012,14200.0,2260.0,1910.4,13850.4,Online
ORD00127846,CUST0023405,LOC0002,2025-08-31 22:25:43,App,Completed,,7430.0,0.0,1114.5,8544.5,Online
ORD00127847,CUST0019102,LOC0014,2025-08-31 22:26:49,Takeaway,Completed,,10760.0,0.0,1614.0,12374.0,Card
ORD00127848,CUST0026934,LOC0018,2025-08-31 22:27:28,Dine-in,Completed,,8815.0,0.0,1410.4,10225.4,Cash
ORD00127849,,LOC0020,2025-08-31 22:28:01,ThirdPartyDelivery,Completed,,5140.0,0.0,771.0,5911.0,Online
ORD00127850,CUST0026942,LOC0016,2025-08-31 22:28:50,Takeaway,Completed,,2520.0,0.0,403.2,2923.2,Card
ORD00127851,CUST0011369,LOC0004,2025-08-31 22:29:36,Dine-in,Completed,,6550.0,0.0,982.5,7532.5,Wallet
ORD00127852,CUST0007249,LOC0004,2025-08-31 22:29:54,Website,Completed,,5350.0,0.0,802.5,6152.5,Online
ORD00127853,CUST0019725,LOC0017,2025-08-31 22:31:42,App,Completed,,5720.0,0.0,915.2,6635.2,Online
ORD00127854,CUST0045494,LOC0008,2025-08-31 22:32:11,Dine-in,Completed,,5480.0,0.0,876.8,6356.8,Card
ORD00127855,CUST0020481,LOC0009,2025-08-31 22:34:26,Takeaway,Completed,PROMO012,9210.0,2760.0,1032.0,7482.0,Cash
ORD00127856,CUST0040244,LOC0002,2025-08-31 22:37:47,Takeaway,Completed,,4560.0,0.0,684.0,5244.0,Wallet
ORD00127857,CUST0011723,LOC0018,2025-08-31 22:38:13,Dine-in,Completed,,9670.0,0.0,1547.2,11217.2,Card
ORD00127858,CUST0051656,LOC0017,2025-08-31 22:39:52,App,Completed,,4320.0,0.0,691.2,5011.2,Online
ORD00127859,CUST0029646,LOC0002,2025-08-31 22:40:05,App,Completed,,11480.0,0.0,1722.0,13202.0,Card
ORD00127860,CUST0008288,LOC0020,2025-08-31 22:40:52,App,Completed,,8670.0,0.0,1300.5,9970.5,Card
ORD00127861,CUST0013439,LOC0019,2025-08-31 22:41:28,ThirdPartyDelivery,Completed,PROMO012,4935.0,1460.0,556.0,4031.0,Online
ORD00127862,CUST0018614,LOC0010,2025-08-31 22:42:06,App,Completed,PROMO012,8100.0,900.0,1152.0,8352.0,Cash
ORD00127863,CUST0037837,LOC0014,2025-08-31 22:44:35,ThirdPartyDelivery,Completed,,670.0,0.0,100.5,770.5,Cash
ORD00127864,CUST0049115,LOC0005,2025-08-31 22:45:18,ThirdPartyDelivery,Cancelled,,1880.0,0.0,282.0,2162.0,Cash
ORD00127865,CUST0013877,LOC0003,2025-08-31 22:46:46,Dine-in,Completed,,5050.0,0.0,757.5,5807.5,Cash
ORD00127866,CUST0009390,LOC0018,2025-08-31 22:47:49,Dine-in,Completed,,10030.0,0.0,1604.8,11634.8,Cash
ORD00127867,CUST0010849,LOC0003,2025-08-31 22:49:51,Takeaway,Completed,,3095.0,0.0,464.25,3559.25,Cash
ORD00127868,CUST0000983,LOC0015,2025-08-31 22:50:30,Dine-in,Completed,,20630.0,0.0,3300.8,23930.8,Wallet
ORD00127869,CUST0047328,LOC0014,2025-08-31 22:50:49,Takeaway,Completed,,3530.0,0.0,529.5,4059.5,Cash
ORD00127870,CUST0008923,LOC0012,2025-08-31 22:51:37,Website,Completed,,4250.0,0.0,637.5,4887.5,Card
ORD00127871,CUST4317147,LOC0014,2025-08-31 22:52:02,Dine-in,Completed,,6750.0,0.0,1012.5,7762.5,Cash
ORD00127872,CUST0032898,LOC0001,2025-08-31 22:52:28,Dine-in,Completed,,2870.0,0.0,430.5,3300.5,Card
ORD00127873,CUST0024061,LOC0012,2025-08-31 22:52:38,Dine-in,Completed,PROMO012,9085.0,2330.0,1013.25,7768.25,Card
ORD00127874,CUST0034923,LOC0016,2025-08-31 22:52:50,App,Completed,,4590.0,0.0,734.4,5324.4,Online
ORD00127875,CUST0015087,LOC0005,2025-08-31 22:54:15,App,Completed,,11140.0,0.0,1671.0,12811.0,Cash
ORD00127876,CUST0010807,LOC0017,2025-08-31 22:54:42,ThirdPartyDelivery,Completed,,4290.0,0.0,686.4,4976.4,Cash
ORD00127877,CUST0013864,LOC0018,2025-08-31 22:54:47,Dine-in,Completed,,9320.0,0.0,1491.2,10811.2,Card
ORD00127878,CUST0037633,LOC0013,2025-08-31 22:58:30,Takeaway,Completed,,1510.0,0.0,226.5,1736.5,Wallet
ORD00127879,CUST0010042,LOC0017,2025-08-31 22:58:32,ThirdPartyDelivery,Completed,PROMO012,10950.0,5170.0,924.8,6704.8,Cash
ORD00127880,CUST0043673,LOC0014,2025-08-31 23:01:43,Takeaway,Completed,PROMO012,10320.0,2210.0,1216.5,9326.5,Cash
ORD00127881,CUST0010554,LOC0001,2025-08-31 23:02:39,Website,Completed,,4570.0,0.0,685.5,5255.5,Wallet
ORD00127882,CUST0039442,LOC0014,2025-08-31 23:04:51,Dine-in,Completed,PROMO012,10715.0,3830.0,1032.75,7917.75,Card
ORD00127883,CUST0030502,LOC0009,2025-08-31 23:09:52,Takeaway,Completed,,13560.0,0.0,2169.6,15729.6,Cash
ORD00127884,CUST0003096,LOC0013,2025-08-31 23:11:47,ThirdPartyDelivery,Completed,,4550.0,0.0,682.5,5232.5,Cash
ORD00127885,CUST0042451,LOC0004,2025-08-31 23:11:48,Dine-in,Completed,PROMO012,7940.0,1530.0,961.5,7371.5,Cash
ORD00127886,CUST0038158,LOC0012,2025-08-31 23:15:45,Website,Completed,PROMO012,3685.0,780.0,435.75,3340.75,Online
ORD00127887,CUST0032205,LOC0011,2025-08-31 23:16:20,Takeaway,Completed,,6390.0,0.0,1022.4,7412.4,Card
ORD00127888,CUST0029612,LOC0010,2025-08-31 23:18:32,App,Completed,,7950.0,0.0,1272.0,9222.0,Online
ORD00127889,CUST0051481,LOC0023,2025-08-31 23:19:54,App,Completed,PROMO012,13400.0,4270.0,1369.5,10499.5,Wallet
ORD00127890,CUST0018851,LOC0014,2025-08-31 23:23:48,Website,Cancelled,,11380.0,0.0,1707.0,13087.0,Wallet
ORD00127891,CUST0034621,LOC0003,2025-08-31 23:26:05,Takeaway,Completed,,3690.0,0.0,553.5,4243.5,Card
ORD00127892,CUST0025908,LOC0014,2025-08-31 23:27:13,Takeaway,Completed,PROMO012,2360.0,680.0,252.0,1932.0,Cash
ORD00127893,CUST0040617,LOC0013,2025-08-31 23:30:43,Takeaway,Completed,,4155.0,0.0,623.25,4778.25,Cash
ORD00127894,CUST0020665,LOC0021,2025-08-31 23:33:05,ThirdPartyDelivery,Cancelled,PROMO012,12130.0,4950.0,1077.0,8257.0,Online
ORD00127895,CUST0003268,LOC0019,2025-08-31 23:35:12,Takeaway,Completed,,1760.0,0.0,281.6,2041.6,Card
ORD00127896,CUST0021815,LOC0008,2025-08-31 23:38:16,Dine-in,Completed,PROMO012,13080.0,3930.0,1464.0,10614.0,Card
ORD00127897,CUST0047654,LOC0020,2025-08-31 23:39:06,Dine-in,Completed,,5145.0,0.0,771.75,5916.75,Card
ORD00127898,CUST0049253,LOC0013,2025-08-31 23:40:56,Takeaway,Completed,,5330.0,0.0,799.5,6129.5,Cash
ORD00127899,CUST0045678,LOC0012,2025-08-31 23:42:59,App,Completed,,9320.0,0.0,1398.0,10718.0,Wallet
ORD00127900,CUST0016870,LOC0016,2025-08-31 23:43:53,Dine-in,Completed,PROMO012,4710.0,1530.0,508.8,3688.8,Card
ORD00127901,CUST0020060,LOC0003,2025-08-31 23:44:22,Dine-in,Completed,,3330.0,0.0,499.5,3829.5,Card
ORD00127902,CUST0009370,LOC0025,2025-08-31 23:45:27,Dine-in,Completed,,5440.0,0.0,816.0,6256.0,Card
ORD00127903,CUST0007210,LOC0012,2025-08-31 23:45:55,Dine-in,Completed,PROMO012,2440.0,800.0,246.0,1886.0,Cash
ORD00127904,CUST0040943,LOC0021,2025-08-31 23:48:46,Dine-in,Completed,,19410.0,0.0,2911.5,22321.5,Card
ORD00127905,CUST0049785,LOC0012,2025-08-31 23:48:55,Takeaway,Completed,,5290.0,0.0,793.5,6083.5,Wallet
ORD00127906,CUST0044006,LOC0010,2025-08-31 23:56:58,ThirdPartyDelivery,Completed,,1740.0,0.0,278.4,2018.4,Online
ORD00127906,CUST0044006,LOC0010,2025-08-31 23:56:58,ThirdPartyDelivery,Completed,,1740.0,0.0,278.4,2018.4,Online
ORD00127907,,LOC0006,2025-08-31 23:57:27,Dine-in,Completed,PROMO012,8020.0,2430.0,838.5,6428.5,Card
ORD00127908,CUST0002843,LOC0006,2025-08-31 23:57:40,Takeaway,Completed,,2900.0,0.0,435.0,3335.0,Card
ORD00127909,CUST0001507,LOC0017,2025-08-31 23:58:47,App,Completed,,2620.0,0.0,419.2,3039.2,Wallet
ORD00127910,CUST0039832,LOC0008,2025-09-01 00:03:48,Dine-in,Completed,,7440.0,0.0,1190.4,8630.4,Card
ORD00127911,CUST0051561,LOC0015,2025-09-01 00:10:03,App,Completed,,7150.0,0.0,1144.0,8294.0,Cash
ORD00127912,CUST0011007,LOC0007,2025-09-01 00:13:17,Takeaway,Completed,,2950.0,0.0,472.0,3422.0,Card
ORD00127913,CUST0021926,LOC0016,2025-09-01 00:18:58,ThirdPartyDelivery,Completed,,13515.0,0.0,2162.4,15677.4,Cash
ORD00127914,CUST0037627,LOC0016,2025-09-01 00:20:55,Dine-in,Completed,,7360.0,0.0,1177.6,8537.6,Card
ORD00127915,CUST0036385,LOC0014,2025-09-01 00:22:58,ThirdPartyDelivery,Completed,,2360.0,0.0,354.0,2714.0,Cash
ORD00127916,CUST0018171,LOC0004,2025-09-01 00:23:31,Takeaway,Completed,,16540.0,0.0,2481.0,19021.0,Cash
ORD00127917,CUST0040699,LOC0025,2025-09-01 00:34:11,Dine-in,Completed,,3360.0,0.0,504.0,3864.0,Card
ORD00127918,CUST0031429,LOC0004,2025-09-01 00:36:39,ThirdPartyDelivery,Completed,,4280.0,0.0,642.0,4922.0,Cash
ORD00127919,CUST0004809,LOC0023,2027-11-05 13:11:00,Takeaway,Cancelled,,2155.0,0.0,323.25,2478.25,Card
ORD00127920,CUST0051909,LOC0010,2025-09-01 00:44:48,Website,Completed,,4560.0,0.0,729.6,5289.6,Wallet
ORD00127921,CUST0024940,LOC0008,2025-09-01 00:49:01,Dine-in,Completed,,3460.0,0.0,553.6,4013.6,Cash
ORD00127922,CUST0015730,LOC0004,2025-09-01 00:55:14,App,Completed,PROMO014,2165.0,250.0,287.25,2202.25,Card
ORD00127923,CUST0045957,LOC0016,2025-09-01 01:22:46,Takeaway,Completed,,6125.0,0.0,980.0,7105.0,Cash
ORD00127924,CUST0034148,LOC0002,2025-09-01 01:24:48,ThirdPartyDelivery,Completed,,2870.0,0.0,430.5,3300.5,Cash
ORD00127925,,LOC0018,2025-09-01 01:36:46,Dine-in,Completed,,4395.0,0.0,703.2,5098.2,Card
ORD00127926,CUST0017229,LOC0002,2025-09-01 01:43:31,App,Completed,,5110.0,0.0,766.5,5876.5,Online
ORD00127927,CUST0039015,LOC0018,2025-09-01 10:19:44,Dine-in,Completed,,3000.0,0.0,480.0,3480.0,Card
ORD00127928,CUST0008365,LOC0013,2025-09-01 10:21:09,ThirdPartyDelivery,Cancelled,,4340.0,0.0,651.0,4991.0,Cash
ORD00127929,CUST0030839,LOC0024,2025-09-01 10:34:50,Takeaway,Completed,,3240.0,0.0,518.4,3758.4,Card
ORD00127930,CUST0015477,LOC0023,2025-09-01 11:05:41,Dine-in,Completed,PROMO014,5450.0,250.0,780.0,5980.0,Card
ORD00127931,CUST0049088,LOC0024,2025-09-01 11:07:28,Takeaway,Completed,PROMO009,11500.0,300.0,1792.0,12992.0,Cash
ORD00127932,CUST0035931,LOC0005,2025-09-01 11:12:08,Dine-in,Completed,,7800.0,0.0,1170.0,8970.0,Wallet
ORD00127933,CUST0034307,LOC0010,2025-09-01 11:21:33,App,Completed,,5670.0,0.0,907.2,6577.2,Online
ORD00127934,CUST0006529,LOC0006,2025-09-01 11:26:06,Dine-in,Completed,,11980.0,0.0,1797.0,13777.0,Cash
ORD00127935,CUST0000089,LOC0016,2025-09-01 11:30:59,App,Completed,,9730.0,0.0,1556.8,11286.8,Online
ORD00127936,CUST0036784,LOC0016,2025-09-01 11:34:00,ThirdPartyDelivery,Completed,,4045.0,0.0,647.2,4692.2,Cash
ORD00127937,CUST0010807,LOC0017,2025-09-01 11:41:19,ThirdPartyDelivery,Completed,,4900.0,0.0,784.0,5684.0,Online
ORD00127938,CUST0040121,LOC0008,2025-09-01 11:43:24,Takeaway,Completed,,6515.0,0.0,1042.4,7557.4,Cash
ORD00127939,CUST0044372,LOC0025,2025-09-01 11:44:17,Dine-in,Completed,PROMO009,7875.0,300.0,1136.25,8711.25,Cash
ORD00127940,CUST0047924,LOC0008,2025-09-01 11:49:24,Takeaway,Completed,,4170.0,0.0,667.2,4837.2,Cash
ORD00127941,CUST0005521,LOC0014,2025-09-01 11:53:18,Website,Cancelled,,2880.0,0.0,432.0,3312.0,Online
ORD00127942,CUST0018051,LOC0004,2025-09-01 11:55:37,Takeaway,Completed,,7510.0,0.0,1126.5,8636.5,Card
ORD00127943,CUST0052505,LOC0001,2025-09-01 12:00:07,Dine-in,Completed,,7100.0,0.0,1065.0,8165.0,Card
ORD00127944,CUST0027484,LOC0019,2025-09-01 12:01:55,Takeaway,Completed,,1340.0,0.0,214.4,1554.4,Cash
ORD00127945,CUST0054039,LOC0007,2025-09-01 12:04:04,App,Completed,PROMO014,8640.0,250.0,1342.4,9732.4,Cash
ORD00127946,CUST0019670,LOC0016,2025-09-01 12:04:30,Dine-in,Completed,,7460.0,0.0,1193.6,8653.6,Cash
ORD00127947,CUST0047415,LOC0001,2025-09-01 12:09:59,ThirdPartyDelivery,Completed,,3285.0,0.0,492.75,3777.75,Online
ORD00127948,CUST0036637,LOC0012,2025-09-01 12:10:36,Website,Completed,,3010.0,0.0,451.5,3461.5,Online
ORD00127949,CUST0008779,LOC0015,2025-09-01 12:11:18,ThirdPartyDelivery,Completed,,6845.0,0.0,1095.2,7940.2,Online
ORD00127950,CUST0030755,LOC0003,2025-09-01 12:14:48,App,Completed,,3190.0,0.0,478.5,3668.5,Online
ORD00127951,CUST0022406,LOC0023,2025-09-01 12:17:44,Dine-in,Completed,,3085.0,0.0,462.75,3547.75,Card
ORD00127952,CUST0040792,LOC0008,2025-09-01 12:18:45,Dine-in,Completed,,8550.0,0.0,1368.0,9918.0,Cash
ORD00127953,CUST0049656,LOC0008,2025-09-01 12:19:45,App,Completed,PROMO014,3290.0,250.0,486.4,3526.4,Wallet
ORD00127954,CUST0030299,LOC0019,2025-09-01 12:27:16,Dine-in,Completed,,12200.0,0.0,1952.0,14152.0,Card
ORD00127955,CUST0038093,LOC0004,2025-09-01 12:28:13,Takeaway,Completed,,16120.0,0.0,2418.0,18538.0,Card
ORD00127956,CUST0037015,LOC0003,2025-09-01 12:31:56,ThirdPartyDelivery,Completed,,9220.0,0.0,1383.0,10603.0,Online
ORD00127957,CUST0023677,LOC0010,2025-09-01 12:33:29,App,Completed,,4580.0,0.0,732.8,5312.8,Online
ORD00127958,CUST0042215,LOC0004,2025-09-01 12:33:55,App,Completed,,4890.0,0.0,733.5,5623.5,Wallet
ORD00127959,CUST0010128,LOC0012,2025-09-01 12:34:41,App,Completed,,8915.0,0.0,1337.25,10252.25,Online
ORD00127960,CUST0030355,LOC0015,2025-09-01 12:37:19,Dine-in,Completed,PROMO014,7915.0,250.0,1226.4,8891.4,Card
ORD00127961,CUST0038014,LOC0004,2025-09-01 12:42:06,Dine-in,Completed,,9530.0,0.0,1429.5,10959.5,Cash
ORD00127962,CUST0027400,LOC0015,2025-09-01 12:42:58,Dine-in,Completed,,14540.0,0.0,2326.4,16866.4,Cash
ORD00127963,CUST0042428,LOC0023,2025-09-01 12:44:21,ThirdPartyDelivery,Completed,PROMO014,6740.0,250.0,973.5,7463.5,Cash
ORD00127964,CUST0036249,LOC0005,2025-09-01 12:47:43,Takeaway,Completed,,2110.0,0.0,316.5,2426.5,Cash
ORD00127965,CUST0013796,LOC0020,2025-09-01 12:47:44,Dine-in,Completed,,18675.0,0.0,2801.25,21476.25,Cash
ORD00127966,CUST0024022,LOC0007,2025-09-01 12:48:18,Takeaway,Completed,,1680.0,0.0,268.8,1948.8,Cash
ORD00127967,CUST0048584,LOC0008,2025-09-01 12:48:19,Dine-in,Completed,,8720.0,0.0,1395.2,10115.2,Wallet
ORD00127968,CUST0048021,LOC0023,2025-09-01 12:49:08,Dine-in,Completed,,6650.0,0.0,997.5,7647.5,Cash
ORD00127969,CUST0007474,LOC0023,2025-09-01 12:50:42,Takeaway,Completed,,3210.0,0.0,481.5,3691.5,Cash
ORD00127970,CUST0004098,LOC0003,2025-09-01 12:53:49,Takeaway,Completed,,1410.0,0.0,211.5,1621.5,Wallet
ORD00127971,CUST0024502,LOC0023,2025-09-01 12:54:19,Dine-in,Completed,,15385.0,0.0,2307.75,17692.75,Cash
ORD00127972,CUST0003168,LOC0023,2025-09-01 12:58:37,App,Completed,,945.0,0.0,141.75,1086.75,Wallet
ORD00127973,CUST0007890,LOC0001,2025-09-01 12:59:18,Dine-in,Completed,,6855.0,0.0,1028.25,7883.25,Card
ORD00127974,CUST0045195,LOC0001,2025-09-01 13:00:27,App,Completed,,4555.0,0.0,683.25,5238.25,Online
ORD00127975,CUST0050778,LOC0020,2025-09-01 13:01:16,Dine-in,Completed,PROMO014,13970.0,250.0,2058.0,15778.0,Cash
ORD00127976,CUST0006985,LOC0017,2025-09-01 13:01:28,Website,Completed,,5780.0,0.0,924.8,6704.8,Online
ORD00127977,CUST0008842,LOC0018,2025-09-01 13:04:51,Dine-in,Cancelled,,4760.0,0.0,761.6,5521.6,Card
ORD00127978,CUST0002786,LOC0013,2025-09-01 13:06:07,Dine-in,Completed,,4420.0,0.0,663.0,5083.0,Cash
ORD00127979,CUST0011835,LOC0009,2025-09-01 13:07:16,Dine-in,Completed,,2845.0,0.0,455.2,3300.2,Cash
ORD00127980,CUST0020269,LOC0023,2025-09-01 13:07:26,Dine-in,Completed,,8705.0,0.0,1305.75,10010.75,Cash
ORD00127981,CUST0044441,LOC0007,2025-09-01 13:09:25,Website,Completed,PROMO014,10430.0,250.0,1628.8,11808.8,Online
ORD00127982,CUST0054918,LOC0022,2025-09-01 13:09:26,App,Completed,,8360.0,0.0,1254.0,9614.0,Online
ORD00127983,CUST0054434,LOC0004,2025-09-01 13:09:50,Dine-in,Completed,PROMO014,8400.0,250.0,1222.5,9372.5,Card
ORD00127984,CUST0014476,LOC0009,2025-09-01 13:12:07,Dine-in,Completed,,10385.0,0.0,1661.6,12046.6,Card
ORD00127985,CUST0001604,LOC0008,2025-09-01 13:12:25,Takeaway,Completed,,3400.0,0.0,544.0,3944.0,Wallet
ORD00127986,CUST0024703,LOC0001,2025-09-01 13:14:25,App,Completed,,2970.0,0.0,445.5,3415.5,Cash
ORD00127987,CUST0050745,LOC0005,2025-09-01 13:16:43,Dine-in,Completed,,14495.0,0.0,2174.25,16669.25,Cash
ORD00127988,CUST0044349,LOC0023,2025-09-01 13:18:27,App,Completed,,5840.0,0.0,876.0,6716.0,Card
ORD00127989,CUST0014346,LOC0008,2025-09-01 13:20:12,Dine-in,Cancelled,,13250.0,0.0,2120.0,15370.0,Wallet
ORD00127990,CUST0017774,LOC0019,2025-09-01 13:22:26,ThirdPartyDelivery,Completed,,2870.0,0.0,459.2,3329.2,Online
ORD00127991,CUST0030237,LOC0001,2025-09-01 13:23:18,App,Completed,,5635.0,0.0,845.25,6480.25,Card
ORD00127992,CUST0047625,LOC0017,2025-09-01 13:24:18,Dine-in,Completed,,3910.0,0.0,625.6,4535.6,Card
ORD00127993,CUST0054333,LOC0006,2025-09-01 13:25:16,Takeaway,Completed,,5120.0,0.0,768.0,5888.0,Card
ORD00127994,CUST0039419,LOC0004,2025-09-01 13:26:08,App,Completed,,3955.0,0.0,593.25,4548.25,Online
ORD00127995,CUST0027505,LOC0004,2025-09-01 13:27:37,Dine-in,Completed,,4995.0,0.0,749.25,5744.25,Cash
ORD00127996,CUST0014414,LOC0021,2025-09-01 13:28:46,Dine-in,Completed,,11800.0,0.0,1770.0,13570.0,Cash
ORD00127997,CUST0054747,LOC0015,2025-09-01 13:28:52,ThirdPartyDelivery,Completed,PROMO014,8145.0,250.0,1263.2,9158.2,Online
ORD00127998,CUST0016591,LOC0005,2025-09-01 13:30:05,App,Completed,,5915.0,0.0,887.25,6802.25,Card
ORD00127999,CUST0020981,LOC0017,2025-09-01 13:32:31,Dine-in,Completed,,12375.0,0.0,1980.0,14355.0,Cash
ORD00128000,CUST0027439,LOC0013,2025-09-01 13:32:33,Dine-in,Completed,PROMO014,8410.0,250.0,1224.0,9384.0,Cash
ORD00128001,CUST0009383,LOC0010,2025-09-01 13:34:31,Dine-in,Completed,,13170.0,0.0,2107.2,15277.2,Card
ORD00128002,CUST0021161,LOC0006,2025-09-01 13:35:33,Dine-in,Completed,,8470.0,0.0,1270.5,9740.5,Card
ORD00128003,CUST0021225,LOC0006,2025-09-01 13:35:47,Dine-in,Completed,PROMO009,7950.0,300.0,1147.5,8797.5,Cash
ORD00128004,CUST0001206,LOC0014,2025-09-01 13:40:57,Website,Completed,,7640.0,0.0,1146.0,8786.0,Online
ORD00128005,CUST0015198,LOC0006,2025-09-01 13:42:06,Takeaway,Completed,,5655.0,0.0,848.25,6503.25,Cash
ORD00128006,CUST0024625,LOC0011,2025-09-01 13:42:11,App,Completed,,1930.0,0.0,308.8,2238.8,Wallet
ORD00128007,CUST0012151,LOC0006,2025-09-01 13:42:17,Dine-in,Completed,,10790.0,0.0,1618.5,12408.5,Cash
ORD00128008,CUST0010130,LOC0003,2025-09-01 13:42:34,ThirdPartyDelivery,Completed,,6720.0,0.0,1008.0,7728.0,Online
ORD00128009,CUST0019952,LOC0023,2025-09-01 13:43:20,App,Completed,PROMO014,4810.0,250.0,684.0,5244.0,Online
ORD00128010,CUST0015454,LOC0012,2025-09-01 13:44:01,App,Completed,,7330.0,0.0,1099.5,8429.5,Card
ORD00128011,CUST0001060,LOC0001,2025-09-01 13:45:16,Dine-in,Completed,PROMO014,6845.0,250.0,989.25,7584.25,Card
ORD00128012,CUST0019469,LOC0004,2025-09-01 13:45:38,App,Completed,PROMO014,2490.0,250.0,336.0,2576.0,Online
