customer_id,signup_date,age_group,gender,home_location_id,preferred_channel,loyalty_member
CUST0022794,2024-04-29,18-24,Female,LOC0006,App,True
CUST0022795,2024-06-07,55+,Undisclosed,LOC0018,App,True
CUST0022796,2025-03-13,25-34,Male,LOC0018,Website,False
CUST0022797,2024-07-17,35-44,Male,LOC0015,Takeaway,False
CUST0022798,2025-12-16,35-44,Female,LOC0020,Dine-in,False
CUST0022799,2025-07-13,55+,Male,LOC0007,Dine-in,False
CUST0022800,2023-09-23,25-34,Male,LOC0005,Takeaway,True
CUST0022801,2024-05-23,18-24,Female,LOC0015,App,False
CUST0022802,2025-11-09,55+,Male,LOC0017,App,False
CUST0022803,2024-10-11,45-54,Male,LOC0016,Dine-in,False
CUST0022804,2022-04-17,25-34,Female,LOC0018,Website,False
CUST0022805,2025-05-23,25-34,Female,LOC0016,App,False
CUST0022806,2025-06-04,25-34,Male,LOC0014,Website,False
CUST0022807,2023-03-16,55+,Female,LOC0009,Takeaway,False
CUST0022808,2023-07-04,25-34,Male,LOC0021,Website,False
CUST0022809,2024-05-12,35-44,Male,LOC0017,Dine-in,True
CUST0022810,2025-12-02,25-34,Male,LOC0021,ThirdPartyDelivery,False
CUST0022811,2023-07-22,18-24,Male,LOC0023,Dine-in,False
CUST0022812,2023-12-04,35-44,Male,LOC0014,Takeaway,True
CUST0022813,2025-12-15,35-44,Female,LOC0023,Website,False
CUST0022814,2023-04-02,25-34,Male,LOC0008,ThirdPartyDelivery,True
CUST0022815,2022-05-10,55+,Female,LOC0009,Dine-in,False
CUST0022816,2023-10-04,35-44,Undisclosed,LOC0003,Takeaway,True
CUST0022817,2023-08-18,35-44,Female,LOC0014,Dine-in,False
CUST0022818,2022-11-29,18-24,Male,LOC0015,App,False
CUST0022819,2023-07-07,25-34,Male,LOC0012,ThirdPartyDelivery,False
CUST0022820,2025-01-29,25-34,Male,LOC0002,Dine-in,False
CUST0022821,2023-04-10,35-44,Female,LOC0021,Takeaway,False
CUST0022822,2022-11-26,35-44,Male,LOC0005,Dine-in,True
CUST0022823,2022-07-04,35-44,Male,LOC0022,Takeaway,True
CUST0022824,2025-04-16,25-34,Female,LOC0013,Takeaway,True
CUST0022825,2024-11-23,55+,Male,LOC0008,Dine-in,True
CUST0022826,2021-09-12,18-24,Male,LOC0022,Dine-in,True
CUST0022827,2022-05-22,35-44,Male,LOC0001,App,False
CUST0022828,2025-12-12,18-24,Female,,Dine-in,False
CUST0022829,2024-03-20,25-34,Female,,App,False
CUST0022830,2024-07-31,25-34,Undisclosed,LOC0001,Website,False
CUST0022831,2022-01-29,35-44,Female,LOC0022,App,True
CUST0022832,2023-10-28,45-54,Male,,Website,False
CUST0022833,2023-08-03,18-24,Female,LOC0007,ThirdPartyDelivery,False
CUST0022834,2025-01-15,18-24,Male,LOC0010,App,False
CUST0022835,2024-03-22,45-54,Female,LOC0023,Dine-in,True
CUST0022836,2023-09-23,35-44,Female,LOC0005,Dine-in,False
CUST0022837,2022-06-09,45-54,Male,LOC0016,Dine-in,True
CUST0022838,2025-03-29,25-34,Male,LOC0005,ThirdPartyDelivery,True
CUST0022839,2022-11-11,25-34,Male,LOC0023,ThirdPartyDelivery,True
CUST0022840,2022-02-01,45-54,Female,LOC0007,ThirdPartyDelivery,False
CUST0022841,2024-05-12,45-54,Female,,Dine-in,False
CUST0022842,2025-11-05,25-34,Male,LOC0003,ThirdPartyDelivery,False
CUST0022843,2024-05-14,25-34,Female,LOC0002,Dine-in,True
CUST0022844,2022-05-02,18-24,Female,LOC0016,ThirdPartyDelivery,False
CUST0022845,2025-07-07,18-24,Male,LOC0004,ThirdPartyDelivery,False
CUST0022846,2025-10-31,18-24,Female,LOC0017,ThirdPartyDelivery,True
CUST0022847,2024-11-17,45-54,Female,LOC0021,Dine-in,False
CUST0022848,2025-12-18,35-44,Male,LOC4484,Dine-in,False
CUST0022849,2023-03-28,18-24,Male,LOC0009,ThirdPartyDelivery,False
CUST0022850,2025-12-20,25-34,Female,LOC0004,ThirdPartyDelivery,False
CUST0022851,2025-11-03,18-24,Female,LOC0017,App,True
CUST0022852,2022-05-17,18-24,Female,LOC0019,Takeaway,False
CUST0022853,2025-06-29,45-54,Male,LOC0023,Dine-in,True
CUST0022854,2025-01-02,18-24,Female,LOC0004,Takeaway,True
CUST0022855,2023-03-06,25-34,Female,LOC0010,App,True
CUST0022856,2025-01-15,25-34,Male,LOC0022,Takeaway,False
CUST0022857,2023-08-05,25-34,Female,LOC0014,Dine-in,True
CUST0022858,2024-12-24,35-44,Male,LOC0005,Takeaway,True
CUST0022859,2025-12-08,25-34,Male,LOC0024,Dine-in,False
CUST0022860,2024-02-26,35-44,Female,,Website,False
CUST0022861,2022-01-05,25-34,Male,LOC0008,App,False
CUST0022862,2022-04-30,55+,Male,LOC0023,Dine-in,True
CUST0022863,2024-01-03,45-54,Female,LOC0007,ThirdPartyDelivery,False
CUST0022864,2023-12-11,55+,Female,LOC0020,Dine-in,False
CUST0022865,2025-10-17,55+,Male,LOC0007,Dine-in,False
CUST0022866,2023-04-27,35-44,Female,LOC0008,Dine-in,False
CUST0022867,2024-11-08,25-34,Female,LOC0004,Website,False
CUST0022868,2024-10-01,45-54,Female,LOC0003,Takeaway,True
CUST0022869,2024-01-09,35-44,Female,LOC0014,Dine-in,False
CUST0022870,2025-11-13,55+,Male,LOC0016,Dine-in,False
CUST0022871,2022-09-25,55+,Female,LOC0005,Dine-in,False
CUST0022872,2022-01-31,55+,Male,LOC0018,Takeaway,False
CUST0022873,2025-01-03,25-34,Male,LOC0017,ThirdPartyDelivery,False
CUST0022874,2022-06-18,35-44,Male,LOC0025,Dine-in,False
CUST0022875,2024-09-21,45-54,Female,LOC0023,Dine-in,False
CUST0022876,2025-01-17,25-34,Female,LOC0009,Dine-in,True
CUST0022877,2024-05-15,45-54,Male,LOC0008,Dine-in,False
CUST0022878,2025-06-23,35-44,Male,LOC0005,ThirdPartyDelivery,False
CUST0022879,2023-09-11,18-24,Male,LOC0005,Takeaway,True
CUST0022880,2025-07-05,18-24,Male,,Takeaway,True
CUST0022881,2024-05-16,45-54,Female,,Takeaway,True
CUST0022882,2023-07-28,55+,Undisclosed,LOC0023,Dine-in,False
CUST0022883,2022-05-22,25-34,Male,LOC0018,Takeaway,False
CUST0022884,2024-01-21,45-54,Undisclosed,LOC0024,Dine-in,False
CUST0022885,2025-03-27,35-44,Female,LOC0012,Dine-in,True
CUST0022886,2025-12-17,35-44,Female,LOC0014,App,False
CUST0022887,2022-05-04,18-24,Female,LOC0002,Takeaway,True
CUST0022888,2025-07-07,45-54,Male,LOC0020,Takeaway,False
CUST0022889,2023-05-13,35-44,Male,,Website,True
CUST0022890,2022-03-14,35-44,Male,LOC0004,ThirdPartyDelivery,False
CUST0022891,2025-11-25,25-34,Male,LOC0003,Takeaway,False
CUST0022892,2024-02-11,45-54,Female,LOC0003,App,False
CUST0022893,2024-03-12,45-54,Undisclosed,LOC0016,App,False
CUST0022894,2024-10-27,35-44,Male,LOC0004,App,False
CUST0022895,2024-11-19,55+,Female,LOC0003,Takeaway,False
CUST0022896,2025-01-10,35-44,Male,LOC0020,Dine-in,False
CUST0022897,2025-02-13,45-54,Male,LOC0006,Dine-in,True
CUST0022898,2022-06-07,25-34,Male,LOC0009,ThirdPartyDelivery,False
CUST0022899,2022-01-26,55+,Male,LOC0002,Takeaway,True
CUST0022900,2023-05-28,55+,Male,LOC0009,Dine-in,False
CUST0022901,2024-08-04,35-44,Female,LOC0013,Dine-in,False
CUST0022902,2025-09-15,25-34,Female,,Takeaway,True
CUST0022903,2025-04-10,55+,Female,LOC0001,Dine-in,False
CUST0022904,2022-08-21,35-44,Undisclosed,LOC0021,Dine-in,False
CUST0022905,2024-04-06,25-34,Female,LOC0001,App,False
CUST0022906,2025-03-11,35-44,Female,,App,False
CUST0022907,2024-02-28,25-34,Male,LOC0020,App,False
CUST0022908,2022-06-02,25-34,Female,LOC0004,Dine-in,True
CUST0022909,2025-11-10,18-24,Female,LOC0019,Takeaway,False
CUST0022910,2022-10-02,25-34,Male,LOC0011,Dine-in,False
CUST0022911,2024-12-20,18-24,Male,LOC0018,App,False
CUST0022912,2024-07-11,45-54,Male,LOC0018,ThirdPartyDelivery,False
CUST0022913,2025-07-22,45-54,Male,LOC0015,ThirdPartyDelivery,False
CUST0022914,2025-01-19,25-34,Male,LOC0003,Dine-in,False
CUST0022915,2025-01-13,25-34,Male,LOC0014,Takeaway,True
CUST0022916,2024-10-02,45-54,Undisclosed,LOC0025,Website,True
CUST0022917,2025-12-08,35-44,Female,LOC0001,App,False
CUST0022918,2025-02-26,35-44,Female,,Dine-in,False
CUST0022919,2024-07-10,55+,Female,LOC0009,Dine-in,False
CUST0022920,2023-08-03,25-34,Male,LOC0015,Takeaway,False
CUST0022921,2023-07-29,18-24,Female,LOC0023,Dine-in,False
CUST0022922,2024-06-22,25-34,Female,LOC0016,ThirdPartyDelivery,True
CUST0022923,2023-08-30,25-34,Male,LOC0009,ThirdPartyDelivery,False
CUST0022924,2022-06-30,18-24,Male,LOC0006,App,False
CUST0022925,2022-02-03,35-44,Male,LOC0017,Takeaway,False
CUST0022926,2025-04-20,25-34,Undisclosed,LOC0005,Dine-in,True
CUST0022927,2024-10-12,18-24,Male,,App,False
CUST0022928,2024-10-27,35-44,Female,LOC0003,Dine-in,False
CUST0022929,2023-01-31,35-44,Male,LOC0007,Dine-in,True
CUST0022930,2023-11-11,18-24,Male,LOC0023,ThirdPartyDelivery,False
CUST0022931,2023-10-28,35-44,Female,LOC0014,ThirdPartyDelivery,False
CUST0022932,2023-06-22,25-34,Male,LOC0003,ThirdPartyDelivery,False
CUST0022933,2023-10-21,45-54,Female,LOC0024,Takeaway,False
CUST0022934,2023-12-20,45-54,Female,,App,False
CUST0022935,2099-12-31,45-54,Male,LOC0014,Dine-in,False
CUST0022936,2022-05-30,25-34,Female,,ThirdPartyDelivery,False
CUST0022937,2021-02-14,18-24,Female,LOC0023,ThirdPartyDelivery,True
CUST0022938,2025-07-24,18-24,Male,LOC0016,Dine-in,False
CUST0022939,2024-01-09,55+,Male,LOC0001,Dine-in,False
CUST0022940,2022-10-04,35-44,Male,LOC0001,Takeaway,True
CUST0022941,2024-03-12,55+,Female,LOC0004,Takeaway,True
CUST0022942,2022-05-10,25-34,Undisclosed,LOC0005,App,False
CUST0022943,2023-09-09,35-44,Female,LOC0013,Dine-in,True
CUST0022944,2024-02-16,18-24,Female,LOC0021,Website,True
CUST0022945,2024-05-01,18-24,Male,LOC0003,ThirdPartyDelivery,True
CUST0022946,2025-05-10,35-44,Male,LOC0023,Dine-in,False
CUST0022947,2024-04-22,55+,Male,LOC0019,Website,False
CUST0022948,2024-08-14,55+,Female,LOC0005,Dine-in,False
CUST0022949,2023-09-16,25-34,Male,LOC0023,Dine-in,False
CUST0022950,2025-08-20,35-44,Male,LOC0025,Takeaway,True
CUST0022951,2022-08-14,25-34,Male,LOC0009,Dine-in,True
CUST0022952,2024-06-08,18-24,Female,LOC0001,ThirdPartyDelivery,False
CUST0022953,2022-08-26,25-34,Female,,ThirdPartyDelivery,False
CUST0022954,2025-06-25,18-24,Female,LOC0023,Website,False
CUST0022955,2022-05-13,35-44,Female,,App,False
CUST0022956,2022-03-13,35-44,Male,LOC0025,Dine-in,False
CUST0022957,2024-06-24,25-34,Female,LOC0015,App,False
CUST0022958,2023-02-11,25-34,Female,LOC0004,Website,False
CUST0022959,2023-07-16,55+,Male,LOC0024,ThirdPartyDelivery,False
CUST0022960,2022-05-24,18-24,Male,LOC0020,Takeaway,False
CUST0022961,2023-09-04,35-44,Female,LOC0019,Dine-in,True
CUST0022962,2025-09-07,18-24,Female,LOC0001,Dine-in,True
CUST0022963,2022-03-21,45-54,Male,LOC0003,Dine-in,False
CUST0022964,2023-04-20,45-54,Undisclosed,LOC0019,Website,False
CUST0022965,2023-04-15,25-34,Male,LOC0010,Takeaway,False
CUST0022966,2024-10-25,45-54,Male,LOC0008,Takeaway,False
CUST0022967,2022-01-08,45-54,Male,LOC0017,Takeaway,True
CUST0022968,2022-04-07,25-34,Male,LOC0004,ThirdPartyDelivery,False
CUST0022969,2022-09-22,25-34,Male,LOC0014,ThirdPartyDelivery,True
CUST0022970,2024-11-02,55+,Male,LOC0002,Dine-in,False
CUST0022971,2022-01-30,45-54,Female,LOC0004,Dine-in,False
CUST0022972,2024-03-08,45-54,Undisclosed,LOC0014,Dine-in,False
CUST0022973,2023-05-18,35-44,Female,,Website,False
CUST0022974,2024-05-30,35-44,Undisclosed,LOC0010,Takeaway,False
CUST0022975,2022-09-09,18-24,Female,LOC0022,App,True
CUST0022976,2025-11-27,25-34,Female,LOC6043,App,False
CUST0022977,2023-06-15,45-54,Undisclosed,LOC0025,ThirdPartyDelivery,True
CUST0022978,2025-10-25,25-34,Female,LOC0006,ThirdPartyDelivery,False
CUST0022979,2025-10-07,45-54,Male,LOC0006,Website,False
CUST0022980,2025-02-30,25-34,Female,LOC0001,ThirdPartyDelivery,False
CUST0022981,2022-06-15,18-24,Male,LOC0015,App,False
CUST0022982,2024-12-09,18-24,Male,LOC0004,Dine-in,False
CUST0022983,2024-09-04,18-24,Male,LOC0016,App,False
CUST0022984,2022-01-08,35-44,Male,LOC0004,App,True
CUST0022985,2024-09-07,25-34,Female,LOC0014,Dine-in,True
CUST0022986,2023-10-17,35-44,Female,LOC0023,ThirdPartyDelivery,False
CUST0022987,2024-10-06,25-34,Male,LOC0008,ThirdPartyDelivery,False
CUST0022988,2023-03-14,25-34,Female,LOC0020,ThirdPartyDelivery,True
CUST0022989,2025-06-26,55+,Female,LOC0013,Takeaway,False
CUST0022990,2023-03-15,25-34,Female,LOC0003,App,False
CUST0022991,2025-11-28,25-34,Female,LOC0024,ThirdPartyDelivery,True
CUST0022992,2023-09-22,18-24,Male,LOC0023,Takeaway,False
CUST0022993,2024-05-10,25-34,Male,LOC0004,Takeaway,True
CUST0022994,2022-08-26,35-44,Male,LOC0003,ThirdPartyDelivery,False
CUST0022995,2025-01-31,18-24,Undisclosed,LOC0022,Takeaway,False
CUST0022996,2025-01-03,35-44,Male,LOC0020,Dine-in,False
CUST0022997,2023-01-04,45-54,Undisclosed,LOC0016,Takeaway,True
CUST0022998,2022-03-17,25-34,Female,LOC0019,Dine-in,True
CUST0022999,2022-03-14,35-44,Male,LOC0015,ThirdPartyDelivery,False
CUST0023000,2022-01-29,18-24,Female,LOC0006,Website,True
CUST0023001,2025-05-13,55+,Female,LOC0001,Dine-in,True
CUST0023002,2022-02-19,25-34,Undisclosed,LOC0016,ThirdPartyDelivery,False
CUST0023003,2023-05-25,35-44,Female,LOC0012,App,False
CUST0023004,2025-03-16,25-34,Female,LOC0016,Dine-in,False
CUST0023005,2025-08-10,18-24,Male,,Website,True
CUST0023006,2025-03-04,25-34,Male,LOC0023,App,False
CUST0023007,2023-06-15,45-54,Male,LOC0008,Dine-in,False
CUST0023008,2023-05-11,18-24,Male,LOC0002,Dine-in,False
CUST0023009,2022-03-26,25-34,Undisclosed,LOC0025,ThirdPartyDelivery,True
CUST0023010,2022-01-14,25-34,Female,LOC0005,App,False
CUST0023011,2025-10-27,18-24,Undisclosed,LOC0025,Dine-in,False
CUST0023012,2022-01-30,35-44,Male,LOC0009,Dine-in,True
CUST0023013,2023-03-13,18-24,Male,LOC0008,ThirdPartyDelivery,True
CUST0023014,2025-07-05,25-34,Male,LOC0023,ThirdPartyDelivery,False
CUST0023015,2022-02-10,25-34,Male,LOC0017,ThirdPartyDelivery,False
CUST0023016,2022-02-24,25-34,Female,LOC0009,ThirdPartyDelivery,True
CUST0023017,2022-04-29,18-24,Male,LOC0019,Dine-in,False
CUST0023018,2022-08-14,18-24,Male,LOC0012,Website,True
CUST0023019,2024-04-17,25-34,Female,LOC0023,App,False
CUST0023020,2022-02-08,55+,Female,LOC0024,Dine-in,False
CUST0023021,2025-01-04,45-54,Male,LOC0023,Dine-in,False
CUST0023022,2022-04-05,25-34,Undisclosed,LOC0016,ThirdPartyDelivery,True
CUST0023023,2022-07-13,25-34,Male,LOC0013,App,False
CUST0023024,2025-03-15,25-34,Male,LOC0016,App,False
CUST0023025,2025-02-03,25-34,Female,LOC0013,ThirdPartyDelivery,False
CUST0023026,2025-12-01,18-24,Male,LOC0019,ThirdPartyDelivery,False
CUST0023027,2024-01-01,18-24,Female,LOC0015,Dine-in,False
CUST0023028,2023-05-04,25-34,Female,LOC0001,App,True
CUST0023029,2024-05-17,25-34,Male,LOC0008,App,True
CUST0023030,2025-03-03,18-24,Male,LOC0004,Takeaway,False
CUST0023031,2024-03-04,25-34,Female,LOC0012,Dine-in,False
CUST0023032,2025-11-18,35-44,Male,LOC0001,App,True
CUST0023033,2022-12-01,18-24,Female,LOC0023,Dine-in,False
CUST0023034,2022-10-24,35-44,Male,,Takeaway,False
CUST0023035,2024-02-29,25-34,Male,LOC0005,Dine-in,True
CUST0023036,2023-11-17,18-24,Male,LOC0021,App,False
CUST0023037,2023-07-16,35-44,Male,LOC0015,Dine-in,False
CUST0023038,2022-07-10,25-34,Female,LOC0020,Dine-in,False
CUST0023039,2025-12-02,18-24,Female,LOC0005,Dine-in,False
CUST0023040,2023-07-24,35-44,Female,LOC0013,Website,False
CUST0023041,2025-11-15,55+,Male,LOC0007,Dine-in,False
CUST0023042,2024-01-30,18-24,Male,LOC0001,App,False
CUST0023043,2022-07-04,25-34,Male,LOC0021,Website,False
CUST0023044,2025-08-03,35-44,Female,LOC0011,Takeaway,False
CUST0023045,2025-06-14,25-34,Female,LOC0013,Dine-in,False
CUST0023046,2024-12-03,18-24,Male,LOC0010,Dine-in,False
CUST0023047,2024-05-29,18-24,Male,LOC0021,ThirdPartyDelivery,False
CUST0023048,2022-06-28,18-24,Male,LOC0021,App,True
CUST0023049,2025-03-06,25-34,Male,LOC0004,ThirdPartyDelivery,False
CUST0023050,2024-08-18,18-24,Male,LOC0012,Dine-in,True
CUST0023051,2022-01-12,45-54,Female,LOC0015,ThirdPartyDelivery,False
CUST0023052,2022-02-27,25-34,Male,LOC0023,ThirdPartyDelivery,False
CUST0023053,2023-06-13,55+,Male,LOC0011,Dine-in,False
CUST0023054,2023-05-09,18-24,Undisclosed,LOC0008,App,False
CUST0023055,2023-04-18,35-44,Female,LOC0013,Dine-in,False
CUST0023056,2025-04-16,18-24,Male,LOC0020,ThirdPartyDelivery,False
CUST0023057,2024-04-15,55+,Male,LOC0009,App,True
CUST0023058,2025-12-12,35-44,Female,LOC0001,Dine-in,False
CUST0023059,2023-12-28,25-34,Female,LOC0008,Dine-in,True
CUST0023060,2022-12-13,18-24,Male,LOC0004,App,True
CUST0023061,2025-10-17,25-34,Male,,App,False
CUST0023062,2022-07-08,35-44,Female,LOC0017,App,True
CUST0023063,2022-01-04,25-34,Male,LOC0008,App,False
CUST0023064,2022-08-23,18-24,Male,LOC0003,Dine-in,False
CUST0023065,2025-07-24,35-44,Female,LOC0019,Dine-in,False
CUST0023066,2023-11-14,35-44,Male,LOC0019,ThirdPartyDelivery,True
CUST0023067,2023-07-13,25-34,Female,LOC0004,Dine-in,False
CUST0023068,2025-10-16,18-24,Male,LOC0023,Website,False
CUST0023069,2025-11-26,25-34,Female,,ThirdPartyDelivery,False
CUST0023070,2022-02-27,35-44,Male,LOC0010,App,True
CUST0023071,2025-11-11,55+,Male,LOC0023,Dine-in,False
CUST0023072,2022-01-17,25-34,Female,LOC0004,Dine-in,False
CUST0023073,2025-02-13,35-44,Female,LOC0023,Dine-in,False
CUST0023074,2022-10-19,18-24,Male,LOC0016,Dine-in,False
CUST0023075,2025-04-01,35-44,Female,LOC0005,Dine-in,False
CUST0023076,2022-04-17,35-44,Male,LOC0014,Website,False
CUST0023077,2022-11-27,45-54,Male,LOC0019,Website,True
CUST0023078,2022-04-02,25-34,Male,LOC0002,App,True
CUST0023079,2023-10-12,18-24,Male,LOC0015,Dine-in,False
CUST0023080,2023-03-28,55+,Male,LOC0025,Dine-in,False
CUST0023081,2022-08-30,45-54,Male,LOC0021,ThirdPartyDelivery,False
CUST0023082,2025-01-02,55+,Female,LOC0001,Dine-in,False
CUST0023083,2022-01-04,55+,Male,LOC0016,Dine-in,False
CUST0023084,2024-03-24,18-24,Female,LOC0023,App,False
CUST0023085,2025-03-02,35-44,Male,LOC0004,Takeaway,True
CUST0023086,2025-08-18,45-54,Female,LOC0010,Dine-in,False
CUST0023087,2022-11-09,25-34,Female,LOC0016,App,True
CUST0023088,2023-09-18,25-34,Female,LOC0004,App,False
CUST0023089,2024-07-18,25-34,Female,LOC0022,App,False
CUST0023090,2024-02-25,18-24,Female,LOC0021,Takeaway,False
CUST0023091,2023-01-06,18-24,Female,LOC0012,App,False
CUST0023092,2025-07-11,25-34,Male,LOC0024,ThirdPartyDelivery,False
CUST0023093,2024-06-23,25-34,Male,LOC0022,App,True
CUST0023094,2023-05-25,35-44,Undisclosed,LOC0012,Dine-in,True
CUST0023095,2024-03-22,45-54,Male,LOC0002,Website,False
CUST0023096,2023-04-29,25-34,Male,LOC0016,App,False
CUST0023097,2025-11-03,25-34,Male,LOC0021,App,False
CUST0023098,2025-08-06,55+,Female,,Dine-in,False
CUST0023099,2024-05-15,18-24,Female,LOC0020,Takeaway,False
CUST0023100,2022-09-11,25-34,Female,LOC0018,ThirdPartyDelivery,True
CUST0023101,2025-01-02,25-34,Male,LOC0003,Dine-in,False
CUST0023102,2022-07-23,25-34,Male,LOC0004,App,False
CUST0023103,2024-09-26,35-44,Female,LOC0018,Takeaway,True
CUST0023104,2025-08-14,25-34,Male,LOC0018,ThirdPartyDelivery,False
CUST0023105,2025-12-20,35-44,Male,LOC0023,Website,False
CUST0023106,2025-05-16,35-44,Female,LOC0015,Website,False
CUST0023107,2025-05-12,35-44,Male,LOC0002,Dine-in,False
CUST0023108,2025-06-12,35-44,Female,LOC0003,Takeaway,False
CUST0023109,2025-02-19,55+,Female,LOC0012,Dine-in,True
CUST0023110,2025-07-06,25-34,Male,LOC0017,App,False
CUST0023111,2023-04-11,18-24,Male,LOC0023,App,False
CUST0023112,2022-04-03,35-44,Undisclosed,LOC0013,Dine-in,False
CUST0023113,2025-05-08,35-44,Male,LOC0012,Takeaway,False
CUST0023114,2025-01-24,35-44,Female,LOC0009,Takeaway,True
CUST0023115,2025-04-20,35-44,Female,LOC0009,App,False
CUST0023116,2023-02-11,18-24,Female,LOC0011,Dine-in,False
CUST0023117,2024-12-28,45-54,Undisclosed,LOC0018,Dine-in,False
CUST0023118,2025-02-17,35-44,Male,,Dine-in,False
CUST0023119,2025-06-19,55+,Undisclosed,LOC0012,Takeaway,False
CUST0023120,2023-10-26,35-44,Male,LOC0018,Dine-in,False
CUST0023121,2025-10-23,25-34,Male,LOC0004,App,False
CUST0023122,2022-01-09,18-24,Male,LOC0002,ThirdPartyDelivery,True
CUST0023123,2025-10-24,25-34,Male,LOC0016,App,False
CUST0023124,2024-09-15,18-24,Female,LOC0021,Website,False
CUST0023125,2025-09-12,35-44,Male,LOC0017,Dine-in,False
CUST0023126,2023-10-21,25-34,Female,LOC0001,App,False
CUST0023127,2023-08-09,25-34,Undisclosed,LOC0005,ThirdPartyDelivery,False
CUST0023128,2025-10-22,55+,Male,LOC0018,Website,False
CUST0023129,2024-09-24,35-44,Female,LOC0005,Website,True
CUST0023130,2025-09-13,25-34,Male,LOC0004,Dine-in,False
CUST0023131,2024-05-14,18-24,Undisclosed,LOC0021,App,False
CUST0023132,2025-12-18,35-44,Male,LOC0019,Dine-in,False
CUST0023133,2025-11-23,35-44,Male,LOC0001,Dine-in,False
CUST0023134,2023-04-07,18-24,Male,LOC0002,App,False
CUST0023135,2022-01-26,55+,Female,LOC0014,Takeaway,True
CUST0023136,2023-07-04,55+,Female,LOC0023,Dine-in,False
CUST0023137,2025-10-05,25-34,Male,LOC0025,App,False
CUST0023138,2022-06-16,25-34,Male,LOC0009,App,True
CUST0023139,2025-10-15,25-34,Female,LOC0005,Takeaway,False
CUST0023140,2024-01-14,18-24,Male,LOC0017,App,False
CUST0023141,2025-07-23,55+,Female,LOC0016,Takeaway,False
CUST0023142,2022-12-16,18-24,Female,LOC0009,Dine-in,False
CUST0023143,2025-02-23,18-24,Male,LOC0020,Dine-in,False
CUST0023144,2022-03-16,35-44,Male,LOC0012,Website,False
CUST0023145,2023-12-25,35-44,Male,LOC0019,Takeaway,False
CUST0023146,2023-08-31,18-24,Undisclosed,,ThirdPartyDelivery,True
CUST0023147,2025-03-25,35-44,Female,LOC0002,ThirdPartyDelivery,False
CUST0023148,2025-07-08,25-34,Female,LOC0004,ThirdPartyDelivery,False
CUST0023149,2025-07-07,45-54,Male,LOC0016,App,True
CUST0023150,2025-04-29,25-34,Male,LOC0020,Dine-in,True
CUST0023151,2023-10-10,18-24,Female,LOC0022,App,False
CUST0023152,2025-03-15,35-44,Male,LOC0005,Dine-in,True
CUST0023153,2024-02-10,35-44,Female,,Takeaway,True
CUST0023154,2024-11-17,35-44,Male,LOC0023,Dine-in,False
CUST0023155,2023-12-30,45-54,Male,LOC0021,App,False
CUST0023156,2025-11-03,55+,Female,LOC0003,Dine-in,False
CUST0023157,2025-07-19,18-24,Male,LOC0013,App,True
CUST0023158,2025-06-13,25-34,Male,LOC0017,App,False
CUST0023159,2022-05-17,35-44,Male,,Dine-in,False
CUST0023160,2022-07-08,35-44,Male,LOC0010,ThirdPartyDelivery,True
CUST0023161,2023-11-25,18-24,Male,LOC0007,App,True
CUST0023162,2023-08-06,25-34,Male,LOC0023,App,True
CUST0023163,2023-03-08,35-44,Male,LOC0015,ThirdPartyDelivery,False
CUST0023164,2022-01-10,25-34,Male,LOC0022,App,True
CUST0023165,2023-08-13,25-34,Male,LOC0020,ThirdPartyDelivery,False
CUST0023166,2023-11-02,18-24,Male,LOC0023,ThirdPartyDelivery,False
CUST0023167,2023-08-02,18-24,Male,LOC0012,ThirdPartyDelivery,True
CUST0023168,2024-08-15,35-44,Male,LOC0020,App,False
CUST0023169,2022-12-10,55+,Female,LOC0018,Website,False
CUST0023170,2022-12-16,18-24,Female,LOC0011,App,True
CUST0023171,2025-02-10,25-34,Female,LOC0008,Takeaway,False
CUST0023172,2024-07-09,25-34,Female,LOC0020,App,False
CUST0023173,2025-01-05,25-34,Male,LOC0014,App,False
CUST0023174,2024-10-10,25-34,Male,,App,True
CUST0023175,2023-10-18,18-24,Male,LOC0010,App,False
CUST0023176,2022-10-06,25-34,Male,LOC0008,ThirdPartyDelivery,False
CUST0023177,2025-04-25,35-44,Male,LOC0008,Dine-in,False
CUST0023178,2023-06-02,18-24,Female,LOC0023,App,False
CUST0023179,2022-02-12,45-54,Female,LOC0003,Dine-in,False
CUST0023180,2025-12-03,25-34,Male,LOC0014,App,True
CUST0023181,2025-04-15,35-44,Female,LOC0006,Takeaway,False
CUST0023182,2022-11-09,18-24,Male,LOC0023,App,False
CUST0023183,2021-10-16,35-44,Male,,Dine-in,True
CUST0023184,2022-08-23,25-34,Male,LOC0025,Takeaway,True
CUST0023185,2022-09-05,55+,Male,LOC0012,Dine-in,True
CUST0023186,2025-12-14,18-24,Female,LOC0022,Dine-in,False
CUST0023187,2023-12-08,18-24,Female,LOC0004,App,True
CUST0023188,2024-05-19,18-24,Male,,Dine-in,False
CUST0023189,2025-03-28,25-34,Male,LOC0004,Dine-in,False
CUST0023190,2024-09-12,55+,Female,LOC0017,Takeaway,False
CUST0023191,2024-12-06,25-34,Undisclosed,LOC0007,Website,False
CUST0023192,2022-11-18,35-44,Female,LOC0021,Dine-in,False
CUST0023193,2023-03-30,18-24,Female,,App,True
CUST0023194,2025-12-08,18-24,Male,LOC0023,App,False
CUST0023195,2023-01-28,25-34,Female,LOC0003,App,False
